,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0.0,0.013854717927703741,0.013854717927737112,0.014408441545943899,0.04605636392244869,0.0007358375999999999,3.629416483312579e-10,4.791781217025919e-35,8.552538899448155e-20,3.629416483312579e-10,4.791781217025919e-35,8.55253889914089e-20,0.013854717701011219,0.01385471770101234,5.23073e-05,5.47932e-05,3.9595317369207953e-10,3.9595317369207953e-10,5.1753200000000005e-05,5.27922e-05,0.0,0.09736573789991244,0.05763376740654319,0.02547322577895384,0.02574294837205656,0.3,0.3,0.025473225766687285,0.025742948358898565,0.3,0.3,0.3,0.3,0.3,0.3
1,1.0,0.015075466703632311,0.015075466703630419,0.014342916754322001,0.0018699909246215301,0.0007552139999999999,4.1415036030339073e-10,3.597383188430519e-35,4.8513299159427305e-20,3.463543408082295e-10,3.993151014188267e-35,6.746576293067144e-20,0.015075466578830821,0.015075466578828505,5.313010000000001e-05,5.5378000000000004e-05,0.017536341940747192,0.017536341941353277,5.648199999999999e-05,5.6795e-05,1.0,0.10250756767004024,0.08296965834839512,0.02277040916226957,0.02275299919893247,0.3,0.4,0.022770409162000217,0.022752999198631253,0.3,0.4,0.3,0.4,0.3,0.4
2,2.0,0.01827503219702409,0.01827503219704561,0.014198262339602304,0.0019318231376464403,0.0008426632,3.8863417574622607e-10,3.3867783007477855e-35,4.508450688846742e-20,3.929204695390034e-10,2.662100676125511e-35,4.174897439391016e-20,0.01827503168933004,0.01827503168933419,5.989509999999999e-05,6.0528000000000014e-05,0.02252729451571681,0.02252729451565298,5.925609999999999e-05,6.059520000000001e-05,4.0,0.07664518039086052,0.07024309388531634,0.01915030041865532,0.018191777555209027,0.5,0.6,0.019150300418879728,0.018191777555575484,0.5,0.6,0.5,0.6,0.5,0.6
3,3.0,0.019142443827822927,0.01914244382784082,0.0141609131442888,0.00223087207902827,0.0008757263000000002,3.9699875747756585e-10,3.641425112975625e-35,5.087027867055603e-20,4.063119832237207e-10,2.3958906085129596e-35,3.6702980134438544e-20,0.01914244333493048,0.01914244333494279,5.89722e-05,6.302429999999999e-05,0.019990577711220266,0.019990577711278,6.28503e-05,6.322319999999999e-05,5.0,0.07488293788713611,0.0698836111837138,0.0187201936271674,0.017738049857233713,0.5,0.6,0.01872019362946945,0.017738049855792394,0.5,0.6,0.5,0.6,0.5,0.6
4,4.0,0.019856099783156392,0.01985609978315572,0.0140422938918394,0.00241747470766596,0.0010571627,4.2390520256869375e-10,3.0999064729004436e-35,3.829884693363401e-20,4.342908255720106e-10,1.7113504346521136e-35,1.7656691271510238e-20,0.01985609946816554,0.0198560994681662,7.167999999999999e-05,7.386199999999999e-05,0.02110056849428274,0.02110056849560799,7.29672e-05,7.316109999999998e-05,9.0,0.05931418913616828,0.05718096126161938,0.017883324310690903,0.01730311049962157,0.6,0.8,0.017883324311860637,0.01730311049999014,0.6,0.8,0.6,0.8,0.6,0.8
5,5.0,0.01961810860152491,0.019618108601515673,0.0140180943133725,0.00276479719853512,0.0011274586,4.848303265056029e-10,2.743504469020969e-35,4.1934769063003575e-20,4.053381038672097e-10,1.5972604056753063e-35,1.635421550138501e-20,0.01961810803595414,0.019618108035955616,7.57073e-05,7.67411e-05,0.019633217286446653,0.019633217286510157,7.666109999999998e-05,7.64642e-05,10.0,0.05717154519012894,0.05692462734800541,0.01796309299552926,0.01744175251135762,0.6,0.8,0.017963092995536487,0.01744175251135835,0.6,0.8,0.6,0.8,0.6,0.8
6,6.0,0.02013617934980533,0.020136179349789878,0.0139954948730521,0.0015499545820556202,0.0017703696278319903,0.00824491362346398,0.00056986006481828,0.00012281595353269345,0.00824491357066341,0.00056986006481828,0.0001228159535313756,0.020333564002571934,0.020333564002574377,7.6348e-05,7.859709999999999e-05,0.020573925419960767,0.02057392541995434,8.120799999999999e-05,7.97721e-05,11.0,0.05520675336859314,0.05503090408374879,0.01782678659988825,0.017450330182148022,0.7,0.8,0.01782678659968307,0.01745033018197361,0.7,0.8,0.8,0.9,0.8,0.9
7,7.0,0.02034197134353185,0.020351226250128272,0.013935495616691499,0.0015009815153930101,0.00165353864547115,0.02739279380656066,0.0020422914704162102,0.00048269906398065,0.027148858847267886,0.00204007539899866,0.00048124045993108006,0.021239687405553872,0.02123312469261671,8.270510000000001e-05,8.54171e-05,0.02199991702719604,0.02199991702723197,8.61542e-05,8.68392e-05,14.0,0.04695365237083041,0.04690095536919048,0.017002869344623,0.01696342784880545,0.8,0.7,0.01700073736450354,0.01697971287806732,0.8,0.7,0.9,0.9,0.9,0.9
8,8.0,0.02037240819954122,0.02037825634930175,0.013917637132417202,0.00133597680607905,0.00176534852233881,0.03191617270840141,0.0024579501491846303,0.0005900603809805901,0.031684434471062436,0.0024558448813379605,0.0005896276642897701,0.02147647096511816,0.021473424707731663,8.809519999999999e-05,8.99502e-05,0.02163437839171149,0.02162510940647534,8.878330000000001e-05,8.74793e-05,15.0,0.04599624148670007,0.04594936256497277,0.01648704634167953,0.01652119593433079,0.9,0.7,0.01647798602382861,0.016535581726944533,0.9,0.7,0.9,0.9,0.9,0.9
9,9.0,0.02024046951786438,0.020249262131886665,0.0138543443557444,0.00124779516374507,0.0016934877662109,0.04610289014162651,0.0037610532517540094,0.0009098345587965501,0.045623392650282556,0.0037974516701897395,0.00091663955481009,0.02174438360976408,0.021840951378162683,9.656709999999999e-05,0.0001039472,0.02196144699144747,0.0219495147182933,0.0001022392,0.0001046481,19.0,0.03884032055080178,0.03880220097329234,0.016681508408902843,0.01642227282078229,0.7,0.8,0.016585222901023537,0.01633851192590827,0.8,0.8,1.0,0.9,0.9,0.9
