,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,SA_tau,t
0,0.0,0.003530100943910725,0.01528698769213175,0.0115267532367551,0.0011513505,0.030654894428745572,0.02640623538717355,0.25,0.0,0.05216670355236393,0.04823361717766592,0.0,0.0,-0.003374829067955525,0.0006950105,-0.003374829083489475,0.0
1,1.0,0.0041383935919069,0.01614877272985235,0.0114743334034576,0.00116266475,0.02886943195121245,0.023201813662390228,0.0,0.25,0.04932977628650538,0.04192117614719948,0.0,0.0,-0.003269231084254125,0.0007320217500000001,-0.003269231125304425,1.0
2,2.0,0.0057085093995371,0.018402485572957376,0.0113586098716819,0.00128006475,0.02238878954228935,0.018711357717519476,1.0,1.0,0.04385136456631475,0.03467122705406822,0.0,0.0,0.000687484163710075,0.0008851379999999999,0.0005509693887274249,4.0
3,3.0,0.0054445172160133,0.01868764395733705,0.011328730515431,0.0014025475,0.022822337502366875,0.0183351795604494,1.0,1.0,0.04448597857882075,0.03352624524039842,0.0,0.0,0.0025430690240146,0.00084891125,0.001409226397573125,5.0
4,4.0,0.007024967657336826,0.01962207066620545,0.0112338351134715,0.001630837,0.0203506122974854,0.016564116197057423,1.0,1.0,0.024710403237340077,0.02179803286273695,0.0,0.0,0.004334144912732825,0.00109606025,0.0043341448447021,9.0
5,5.0,0.006604987780981925,0.019180191801621276,0.011214475450698,0.0016436665,0.0204647365789208,0.01691542932522675,1.0,1.0,0.0248425866136033,0.021798031753648202,0.0,0.0,0.004334144898944425,0.001172993,0.004334144177726325,10.0
6,6.0,0.006265681784776975,0.018751389337760025,0.0111963958984416,0.001690325,0.01855217505775685,0.017131433165153125,1.0,1.0,0.02372969597297635,0.022303061009584225,0.0,0.0,0.004360936745311775,0.00132554725,0.004057996571545825,11.0
7,7.0,0.006572708779392475,0.0208441436798332,0.0111483964933532,0.00190807,0.017365171353500825,0.017499934390700224,1.0,1.0,0.02230595135728465,0.02244860480429495,0.0,0.0,0.004574378233485125,0.0015008525,0.004278638507160825,14.0
8,8.0,0.0062074711662787,0.020655264003896074,0.0111341097059338,0.0020647467499999997,0.017212268631938775,0.0176109682258321,1.0,1.0,0.018623085415269774,0.019507376599693822,0.0,0.0,0.004553132716309375,0.0015585055000000001,0.004094389933286575,15.0
9,9.0,0.0071282150415226,0.020727296924702775,0.0110834754845955,0.0023720095,0.01780310603108025,0.017592730580846,1.0,1.0,0.020756808520481725,0.020900445797289953,0.0,0.0,0.004511885810269825,0.0018414115,0.0038622669130737,19.0
10,10.0,0.006646721324822476,0.02048931663192825,0.011072170015087,0.00230711625,0.01786494134333915,0.01682464456746825,1.0,1.0,0.02047097607348105,0.019948262958234927,0.0,0.0,0.0045783337622232,0.0018986300000000001,0.003703623064700925,20.0
11,11.0,0.0062244133938727,0.020272896424028526,0.0110613188757205,0.002302016,0.016821966236679427,0.015166639221956199,1.0,1.0,0.019081895617781952,0.0175035054920986,0.0,0.0,0.004624523556623775,0.0019735555,0.0038585534351318,21.0
12,12.0,0.00717038292129265,0.021981350378320625,0.0109794236987443,0.0032585795,0.0166901580796446,0.014698085216405976,1.0,1.0,0.016954188440860274,0.016765647685478224,0.0,0.0,0.00722602788208765,0.00285942125,0.0046527861929977,30.0
13,13.0,0.007023978512827675,0.021795072361714702,0.0109716939211419,0.0033088635,0.015658063775302773,0.014716945450457925,1.0,1.0,0.01695418894482835,0.016765648664954128,0.0,0.0,0.0071168014782978,0.0029300795,0.00460380217046635,31.0
14,14.0,0.007101604042638975,0.02102960675274545,0.0109106577586206,0.004131645999999999,0.0156949722334099,0.014831076258206725,1.0,1.0,0.01679445087420385,0.015670965037441927,0.0,0.0,0.007326704658345375,0.00383278925,0.0047434862823886245,40.0
15,15.0,0.007347210905658025,0.020916131949815776,0.0109046642971651,0.00429035325,0.015766457517742624,0.0148506462228225,1.0,1.0,0.016784437793878376,0.015700966767566975,0.0,0.0,0.00761400069967495,0.0039095785,0.0047275861296629,41.0
16,16.0,0.006435740676053275,0.02019524644239665,0.010856058596771,0.0065919625,0.0159372902218188,0.014406660522314825,1.0,1.0,0.0153458423980864,0.015504312560260174,0.0,0.0,0.00784120698955585,0.00633568475,0.005229791495061825,50.0
17,17.0,0.00610680884500985,0.020111525801223926,0.0108511694492537,0.0064713470000000006,0.0159797001486448,0.014607804606393274,1.0,1.0,0.0153458424011804,0.015346231757207875,0.0,0.0,0.007796630194359275,0.00643756225,0.005229791175505025,51.0
