,tau,obj_values,MRO_tau,MRO_obj_values,epsilon,weights,MRO_weights,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,-0.0040385544102048915,0.010011908200688641,-0.004038554408067963,0.010011908200361672,0.007684502157836749,[0.16666667 0.16666667 0.33333333 0.16666667 0.16666667],[0.2 0.2 0.2 0.2 0.2],7.748678459320217,17.62653792509809,2.280369528964029e-09,8.017286569050634e-35,6.678230186086042e-19,2.280369528964029e-09,8.017286569050634e-35,6.678230190806984e-19,0.010011917203879336,0.010011917203332853,0.00014800089411437511,9.745103307068348e-05,0.0,0.0,8.476083166897297e-05,7.976102642714977e-05,0,0.04108639077391597,0.030738010911716525,0.042322567592337726,0.036664771880990495,0.0,0.0,0.04232256759798735,0.0366647718883957,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.004218550812303671,0.009626307131313265,-0.004490884432759913,0.009614374815028023,0.007649555602305076,[0.14285714 0.14285714 0.28571429 0.28571429 0.14285714],[0.16666667 0.16666667 0.33333333 0.16666667 0.16666667],8.846288472646847,9.43565013888292,0.021661784950264128,0.0014076985504164388,0.0006855572468787093,0.02587095155580658,0.002007918108232035,0.0026070580277307836,0.012418474853200854,0.01304218023608254,0.00013127108104526997,8.525094017386436e-05,0.00994801983973819,0.009948019839162619,7.961108349263668e-05,0.0001041910145431757,1,0.04886625499108571,0.06757466277692155,0.04134361138186177,0.03708606990056377,0.0,0.0,0.04015063578904421,0.03478125301320711,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.002574217332869998,0.011285685371577146,-0.003473119263229797,0.010694435616750089,0.007572406581121273,[0.1 0.1 0.3 0.4 0.1],[0.22222222 0.33333333 0.11111111 0.11111111 0.22222222],13.139459648402408,1.4866574297193438,0.05624267103825584,0.004216015994826299,0.0029915313144324644,0.053678075267855035,0.004340919919359292,0.0020655059730725366,0.015050956427301443,0.017986117635531096,0.0001366608776152134,0.00013122102245688438,0.021264243897238903,0.025820741640998398,0.0001328319776803255,9.001116268336773e-05,4,0.03113159929245838,0.060071600500106216,0.040937946615126695,0.03534826075269363,0.0,0.0,0.0410321723932153,0.03346589312894417,0.0,0.0,0.0,0.0,0.0,0.0
3,-0.002574863686387917,0.011249243800209537,-0.002848419928733183,0.010975893010140276,0.007552487010287387,[0.09090909 0.09090909 0.27272727 0.36363636 0.18181818],[0.1 0.5 0.1 0.2 0.1],6.415182014461607,4.361137387808412,0.05888237587826942,0.005145878209813973,0.0008864769685420547,0.07252659457493742,0.008224420452506197,0.002587004756618081,0.014638218878173417,0.015408278013277786,0.00012523098848760128,9.300094097852707e-05,0.014637972569474945,0.017219681825881836,0.00011202110908925533,8.84809996932745e-05,5,0.03145324363795067,0.07301279274616253,0.04178566192556152,0.0344082701281914,0.0,0.0,0.04103539241828732,0.03346886869659382,0.0,0.0,0.0,0.0,0.0,0.0
4,-0.00014966481076304284,0.013287837448066454,-0.000903514802356113,0.012411840987310312,0.007489223408981049,[0.2        0.06666667 0.26666667 0.26666667 0.2       ],[0.5        0.07142857 0.07142857 0.21428571 0.14285714],43.02717416523956,345.2137858606875,0.08265218595885827,0.008133156282758573,0.0022338859941140195,0.09228820712296902,0.010037657931823435,0.0018524253816288641,0.018695949869184297,0.021426781373973934,0.0001578410156071186,0.00010712095536291599,0.029747574294370527,0.03222694379509679,0.00010258099064230919,0.00010199099779129028,9,0.024379110351637055,0.0766448620651691,0.031693077079003845,0.02920824856026516,0.0,0.0,0.029143696763890826,0.026918968016650436,0.0,0.0,0.0,0.0,0.0,0.0
5,-7.455129105393578e-05,0.013289100870313198,-0.00010313693330209062,0.01321102873092004,0.0074763169671320075,[0.1875 0.0625 0.3125 0.25   0.1875],[0.2        0.2        0.4        0.13333333 0.06666667],42.15503523917869,165.17821082728915,0.08975561668934733,0.008947617624576222,0.0023629880519029185,0.0953368107544249,0.010405438881453209,0.0017211126744470606,0.018518049415792964,0.019945875719175412,0.00013912096619606018,0.00012624100781977177,0.018656614531650177,0.021684131192598224,9.904010221362114e-05,9.285099804401398e-05,10,0.023942362024870666,0.08780910652742409,0.03125378253262519,0.028253525749277184,0.0,0.0,0.028879537140131025,0.02667635151877719,0.0,0.0,0.0,0.0,0.0,0.0
6,-0.00011144435550936613,0.013351067882156169,-0.00019049080973247907,0.013308968182801275,0.0074322643289021625,[0.15 0.05 0.25 0.35 0.2 ],[0.10526316 0.31578947 0.10526316 0.15789474 0.31578947],186.73559156083502,103.54704332374968,0.09668743258051715,0.009673269249523648,0.002463672468771641,0.09819067086263529,0.010822995177601972,0.0022217088687646433,0.019861513729488266,0.01986225755305017,0.00013658101670444012,9.982101619243622e-05,0.019146379174050245,0.020306279025923538,9.558000601828098e-05,9.3820970505476e-05,14,0.01936593282091681,0.07998705191308617,0.030332322822443854,0.027520452537571228,0.0,0.0,0.02975405178833039,0.02757602503097183,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0011793567081660105,0.014527501649268373,0.0006799583645684181,0.01385149895786864,0.007422739803955883,[0.14285714 0.04761905 0.23809524 0.38095238 0.19047619],[0.2  0.2  0.45 0.1  0.05],1021.6858196984977,95.16104594594799,0.09659657470090204,0.010358360448156148,0.00177493770016311,0.10130739089217612,0.011473309783767874,0.001985633715562024,0.019873517301063553,0.02058944186537654,0.00013187085278332233,0.00010167108848690987,0.026507530101383854,0.027239259295376666,9.696092456579208e-05,0.00011343113146722317,15,0.01937812335518073,0.08973965045085051,0.024497228882759892,0.022453718069001122,0.0,0.0,0.022394302118850438,0.02117810948494431,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0018551751428930664,0.015027135763092881,-0.0004121811530470922,0.012750410173774514,0.007388983656397052,[0.12 0.04 0.2  0.4  0.24],[0.16666667 0.04166667 0.58333333 0.04166667 0.16666667],1424.7193697087932,258.824054912664,0.09840274058977992,0.010894718685636295,0.002689837506710089,0.10125857192688335,0.011189325214806705,0.0025547055480505004,0.020874826781121007,0.0238775473762565,0.00013137212954461575,0.00010548089630901814,0.022969669396046673,0.02528175764367504,0.00010097096674144268,0.00010184105485677719,19,0.01680065203911401,0.07866780572139082,0.026999842449359376,0.02570329408137624,0.0,0.0,0.021761540455631678,0.019048595272259508,0.0,0.0,0.0,1.0,0.0,0.0
9,0.0023164859305170636,0.015466414578334208,0.0013993772686381476,0.014558363592720077,0.007381446676724707,[0.11538462 0.03846154 0.19230769 0.42307692 0.23076923],[0.08 0.24 0.16 0.32 0.2 ],1500.5663321171887,205.64771191892214,0.10580587888925418,0.012042628402534733,0.003054981889617977,0.10188154687594306,0.011274996208540895,0.002608369247193762,0.023086012017512043,0.025388419322806843,0.00013628206215798855,0.00012696092016994953,0.022247058495416777,0.025624800250839817,0.00010942085646092892,0.00011704117059707642,20,0.016751649738377013,0.08497350320931034,0.02636086855386339,0.022296083565794364,0.0,0.0,0.02150459116831184,0.01764570252733457,0.0,0.0,1.0,1.0,0.0,1.0
