,Unnamed: 0,tau,obj_values,MRO_tau,MRO_obj_values,cluster_SAA_tau,cluster_SAA_obj_values,epsilon,online_time,MRO_time,cluster_SAA_time,MRO_square_val,MRO_sig_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1,cluster_SAA_eval0,cluster_SAA_eval1,cluster_SAA_satisfy0,cluster_SAA_satisfy1
0,0.0,-0.00671300450805898,0.0017151549121088114,-0.00671300450420365,0.0017151549126628591,-0.008333459886777661,-0.00833345988677764,0.0043225324637831,3.2901392069645228,4.457047963840887,0.363680992112495,4.791781217025919e-35,1.2436968444798085e-19,4.791781217025919e-35,1.2436968429678675e-19,0.0017151733474354744,0.0017151733418914327,0.0001293603098019583,9.724469855425707e-05,0.0,0.0,9.380762930958168e-05,7.982768584042209e-05,0.0,0.0570221015712695,0.017290131077900266,0.04056083085134181,0.04074109606007467,0.0,0.0,0.040560830859963946,0.04074109606950137,0.0,0.0,0.0,0.0,0.0,0.0,0.05126863111629858,0.05086836618453862,0.0,0.0
1,1.0,-0.0046516997988375495,0.0039552593881819085,-0.00465171630379447,0.003955259362800904,-0.00562023305344851,-0.005620233053448471,0.004302875026296601,5.2069808864500375,6.340069434209727,0.33476225316990166,3.597383188430519e-35,8.283904693207261e-20,3.993151014188267e-35,1.1592704187283585e-19,0.003955267467793906,0.0039552675046297375,0.0006762725068255985,8.2685751840461e-05,0.00796058564271724,0.007960585636952958,8.492541965096082e-05,7.785756606608498e-05,1.0,0.07231864145476101,0.05278073213311589,0.0349460476185328,0.03447751259182426,0.0,0.0,0.03494602526158029,0.03447746344914558,0.0,0.0,0.0,0.0,0.0,0.0,0.04264220057999461,0.042353752299534926,0.0,0.0
2,2.0,-0.0009341111039662001,0.007726495454827531,-0.00093411109019815,0.007726495457322451,-0.00254362872756827,-0.00162241981884836,0.004259478701880701,7.563691150955856,8.763843634701335,0.5548612485639751,3.3867783007477855e-35,8.116944203093068e-20,2.662100676125511e-35,8.944230124753096e-20,0.007726504469911051,0.0077265044694792995,0.00011073402129109981,8.169088978320142e-05,0.0160026431245537,0.016002702109169646,7.569764275102966e-05,7.161251269280911e-05,4.0,0.06061434806772091,0.05421226156217673,0.02716894204510678,0.026064604300011885,0.1,0.0,0.027168942065240405,0.026064604326121475,0.1,0.0,0.1,0.0,0.1,0.0,0.034019334256531024,0.032881272592771425,0.0,0.0
3,3.0,0.00032610870830936,0.00876558193635155,0.0003261153448772501,0.00876558575985894,-0.0011127231122227497,-0.0004227060947596402,0.004248273943286599,11.104755566781387,17.173805116815494,1.224370071804151,3.641425112975625e-35,8.792298592818182e-20,2.3958906085129596e-35,7.934415931744532e-20,0.008765554259622079,0.008765554895479321,0.00010673771612343848,9.725906420497503e-05,0.01149704942080991,0.011497049411885191,8.871874306348853e-05,8.653271943329449e-05,5.0,0.058224055290305624,0.0532247285868833,0.025557282436516872,0.02366680935661029,0.1,0.0,0.025557275586575202,0.02366679836279736,0.1,0.0,0.1,0.0,0.1,0.0,0.03136984172444725,0.02881871341023401,0.0,0.0
4,4.0,0.00129876315410554,0.010395783691311,0.0012986170777254898,0.01039573554555227,0.00033835668440374017,0.0017060748673843,0.004212688167551799,25.03661953283008,20.492913621850313,1.0280403800075875,3.0999064729004436e-35,6.815907150484487e-20,1.7113504346521136e-35,4.282597136561683e-20,0.0103957116923785,0.010395704441019091,0.0001064048847183153,8.057777304202319e-05,0.01494288457269446,0.01494286236639627,7.610067259520293e-05,7.474145386368036e-05,9.0,0.04736124178088393,0.045228013906335025,0.01995919360199998,0.02064481430229916,0.2,0.1,0.019958929475557836,0.02064445559342208,0.2,0.1,0.2,0.1,0.2,0.1,0.023379279105629844,0.022891530248687588,0.0,0.0
5,5.0,0.0011136467336485898,0.010303965290909262,0.00111355777338205,0.01030396817036868,0.00011196350370228005,0.0016440997367572403,0.0042054282940117,21.684768325905317,21.233260922669434,1.5409856084967033,2.743504469020969e-35,7.726017934476638e-20,1.5972604056753063e-35,3.9819274240183005e-20,0.010303946106846689,0.01030394640550707,0.00012135400902476544,8.884372655302036e-05,0.010337161200747841,0.010337144578899041,8.286694064735709e-05,0.0002664788160472977,10.0,0.04452264829134363,0.044275730449220126,0.02015464093352458,0.02081581200315371,0.2,0.1,0.02015430352677014,0.020815635135449737,0.2,0.1,0.2,0.1,0.2,0.1,0.024385641604088834,0.02431959318338725,0.0,0.0
6,6.0,0.0010533382573646001,0.01108130535360694,0.0009958480879923698,0.01093447479192891,0.0006763514974136999,0.00207073673220204,0.0041806486850074,15.437161354790442,18.673189682187513,0.5253997862339019,0.00141885666145349,0.0005739855775735399,0.00204007539899866,0.00059060247335942,0.012719845752346198,0.012596891371474881,0.00010783590842034921,9.07870242371982e-05,0.014380389952374109,0.014380425586910339,8.57856357470146e-05,8.128578774630802e-05,14.0,0.0345600269603974,0.03749960331234829,0.019515706530990974,0.01942327021225895,0.0,0.1,0.01912192330967703,0.019369444143663553,0.1,0.1,0.2,0.4,0.2,0.3,0.020814352705839957,0.02062305391567423,0.0,0.0
7,7.0,0.0009710838248306499,0.0110393668551902,0.00142518012811766,0.01118419386557003,-3.1896214843710016e-05,0.00209443220203721,0.004175291139725099,11.480551535240375,14.264902901113965,0.6194125874666497,0.0016498750151700398,0.0006589814717668501,0.0024558448813379605,0.00075058112733962,0.013264298270731828,0.01287084582237471,0.00010529470164325498,7.977071218192577e-05,0.01363861455722069,0.013613982840761391,7.710373029112816e-05,7.789651863276958e-05,15.0,0.0331602057240196,0.04027076442941939,0.01789846858645116,0.017698450373365003,0.1,0.0,0.01869615418828705,0.019118142923269483,0.1,0.0,0.1,0.4,0.2,0.3,0.02312117929093621,0.02226517866591816,0.0,0.0
8,8.0,0.0008932782425636898,0.011383025250525229,0.0008728080297554401,0.01077204657419801,0.00010042213634539787,0.00200312475563407,0.0041563033067233,17.13599205124192,20.384436312736945,0.9510142686311156,0.0029110523625107696,0.00099496127944866,0.0037856254329143198,0.00110923545698728,0.014189500255187481,0.01388072448396894,0.00011453488841649953,9.264675900338779e-05,0.01470164620109242,0.01412010681146835,8.976936805991985e-05,8.173766545951317e-05,19.0,0.02760114629422037,0.038078093395839285,0.019369680236988148,0.019042469943495868,0.1,0.2,0.01886876243707842,0.01905478516805274,0.2,0.1,0.3,0.6,0.2,0.6,0.02253554558764411,0.021896409041417087,0.0,0.0
9,9.0,0.0010185992663828587,0.01147519281416166,0.00058316446589519,0.0111306633463704,-0.00037309537353815,0.00192708042136873,0.004152063755657601,17.691861424874514,23.156589863495903,0.7640858372440562,0.00309595716844124,0.00101268351001858,0.00409410747062631,0.00116611085653498,0.014054473536676274,0.01437668950392656,0.00011505505535748275,8.93886899575555e-05,0.01458240334377992,0.014250520690247797,8.774676825850473e-05,9.229590650646247e-05,20.0,0.026849305929156252,0.0424526420952095,0.01902155772198084,0.018538367518140468,0.1,0.1,0.017542522036900113,0.01777824460865197,0.2,0.1,0.6,0.8,0.3,0.5,0.023721923739482332,0.022998006013851727,0.0,0.0
