,Unnamed: 0,tau,obj_values,MRO_tau,MRO_obj_values,cluster_SAA_tau,cluster_SAA_obj_values,epsilon,online_time,MRO_time,cluster_SAA_time,MRO_square_val,MRO_sig_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1,cluster_SAA_eval0,cluster_SAA_eval1,cluster_SAA_satisfy0,cluster_SAA_satisfy1
0,0.0,-0.002144584469084075,0.00638182979891495,-0.00214458445617515,0.006381829798201175,-0.003802731564913975,-0.00380273156491395,0.0043225324637831,4.053609595866874,7.455156796146184,0.5792041997774504,7.403057709967372e-35,9.064071137976149e-20,7.403057709967372e-35,9.064071137896446e-20,0.006381844963719975,0.006381844964177175,0.0001430335105396,0.00011792860459528941,0.0,0.0,0.00010729779023675499,7.323856698349118e-05,0.0,0.06550020939166883,0.017290131501844525,0.04822885472784615,0.03989266768807208,0.0,0.0,0.04822885472703168,0.03989266769165285,0.0,0.0,0.0,0.0,0.0,0.0,0.054415312644375324,0.05568446560502638,0.0,0.0
1,1.0,-0.00224844828753535,0.00695234904565615,-0.00224844825396065,0.006952349047608575,-0.00380273156491405,-0.00380273156491395,0.0043028750262966,7.675989044480957,8.382523261301685,0.15249318385031074,4.7741408273813346e-35,1.5527470201951687e-19,6.169214758306144e-35,8.274155826372391e-20,0.0069523528798826496,0.0069523528803745,0.000123047619126725,7.706030737608671e-05,0.008919220543629749,0.0089192205430296,7.586245192214847e-05,7.40857794880867e-05,1.0,0.0808419244619176,0.0563534646813297,0.04365464985803775,0.040672592131545574,0.0,0.0,0.0436545945267698,0.0406724695195408,0.0,0.0,0.0,0.0,0.0,0.0,0.050732367029114725,0.05235163526139455,0.0,0.0
2,2.0,0.0018696605852523,0.010940054116271976,0.0018696605847934502,0.010940054110988025,0.000562030797997125,0.00092732857535895,0.0042594787018807,9.446535480441526,15.326679888297804,0.9906283902237192,4.584534288520485e-35,1.237140778728006e-19,4.1128098388707625e-35,3.1252130396547065e-20,0.0109400568095528,0.010940056798980224,0.00010830874089147501,8.291349513456225e-05,0.020424349466609825,0.020424349464062973,7.375754648819566e-05,7.17202783562243e-05,4.0,0.06454470668820131,0.05804054552286258,0.03801853716458678,0.029686107766486225,0.0,0.0,0.038018537164492175,0.0296861077669323,0.0,0.0,0.0,0.0,0.0,0.0,0.04498052634702495,0.03789383223030868,0.0,0.0
3,3.0,0.0035307099006557496,0.012071034924121626,0.0035307300125715247,0.01207103462144625,0.000903437288598275,0.002621188112036475,0.0042482739432866,9.453782460885122,16.04659874236677,1.4397463882924058,5.0822503329381e-35,9.518264278445312e-20,3.701528854983686e-35,2.732374126516219e-20,0.012071031193433626,0.0120710311292753,0.000113848072942325,0.00011590600479392501,0.015771372213052526,0.0157713721866408,0.00010912102879950238,0.00010077998740592222,5.0,0.062108557187623356,0.056727455365565775,0.03322438418012087,0.029076967993711775,0.0,0.0,0.033224384180154054,0.0290769674972581,0.0,0.0,0.0,0.0,0.0,0.0,0.0421851921784502,0.037512173070200626,0.0,0.0
4,4.0,0.0040213651154548,0.01346628272182455,0.004021365111730251,0.013466257043920151,0.0031630832565785498,0.003556314722847175,0.0042126881675518,33.59217162884306,28.348556314129382,1.2673790526459925,4.004236988721064e-35,8.539311262443626e-20,2.643949182131204e-35,5.266100391887202e-20,0.013466204794062051,0.013466201301136174,0.0001147792208939,9.055837290361525e-05,0.01741741993632115,0.017417407577520874,7.732253288850188e-05,7.873534923419356e-05,9.0,0.049635291478448224,0.04812571569447205,0.023760095342692075,0.021816711264500275,0.0,0.0,0.02376010657374455,0.02181675624886545,0.0,0.0,0.0,0.0,0.0,0.0,0.02751586945916035,0.028296826944275374,0.0,0.0
5,5.0,0.0037960066544314745,0.013453080946340226,0.003795789270739375,0.013453080946173925,0.0031630832565785498,0.0034961474967149997,0.0042054282940117,30.088308304955717,30.836698766157497,2.4081229640287347,3.2206397983836136e-35,8.741621907566897e-20,2.467685903322458e-35,4.9001924773224924e-20,0.013453073219601226,0.013453073219587674,0.0001395934959873,0.00010261608986182539,0.013453083067434524,0.013453080054738699,9.353290079161525e-05,7.985270349308848e-05,10.0,0.04672933583344883,0.047308156339733225,0.024054672270289252,0.021808824416709775,0.0,0.0,0.024053745226124676,0.021808145518900424,0.0,0.0,0.0,0.0,0.0,0.0,0.027388067149230276,0.0271048653064499,0.0,0.0
6,6.0,0.00320140003538395,0.012663686742107974,0.0036042572794120747,0.012245653916985474,0.002402179428967825,0.0037082051479256,0.0041806486850074,22.989868185541127,28.721048360632267,0.9312968368176371,0.00151069747923205,0.0006611609570543,0.0023493969303808003,0.0007554157936836,0.014345139158025674,0.013908491750656825,0.0001181785482913,0.00010005349759007544,0.0150203077615,0.015020305322619725,9.037030395120382e-05,8.614826947450638e-05,14.0,0.03590266397418585,0.04011288405394435,0.022253633827708723,0.020384580214632624,0.0,0.0,0.019635732095170826,0.022859884835044947,0.0,0.0,0.0,1.0,0.0,0.75,0.022789833534275074,0.023301345474490424,0.0,0.0
7,7.0,0.002821212547444175,0.012403914705003875,0.00385073531225785,0.01264590271653395,0.00179354454413165,0.00363078026846005,0.0041752911397251,18.789046227233484,21.274265579646453,1.2494071357068606,0.001753948827006225,0.000685624917832475,0.002739906634941175,0.000961819399860675,0.0143407478375589,0.013837025233907474,0.00011137651745227501,8.317577885463834e-05,0.014825273520381349,0.015316085889825175,7.957062916830182e-05,7.888005347922444e-05,15.0,0.03459195093106865,0.04325973781546263,0.018545210581224974,0.020672781150205075,0.0,0.0,0.01944041191343505,0.02257686328094885,0.0,0.0,0.0,1.0,0.0,0.75,0.022883359988348326,0.02394719856526965,0.0,0.0
8,8.0,0.0024047037195711997,0.012712743955324875,0.0026589260427033,0.012034591110353625,0.002988120581533325,0.003571631622462725,0.0041563033067233,19.296989983704403,35.2804097214248,1.3473104345030151,0.003134839743901125,0.001108657457761875,0.0042577412472425,0.001303360295381525,0.0162560670309891,0.0155705984595605,0.00012240617070345,9.85108781605959e-05,0.017958730578890924,0.0158360390131577,9.557825978845358e-05,8.484598947688937e-05,19.0,0.028651923082499725,0.0402385131610512,0.02173877516390535,0.024184070251127628,0.0,0.0,0.020796838090185076,0.023494836156435474,0.0,0.0,0.75,1.0,0.0,1.0,0.0252197120870514,0.025878546385547825,0.0,0.0
9,9.0,0.002567798584294875,0.012572296597088198,0.0026673318704985753,0.01275839905550035,0.0012853311634094251,0.003945766836461475,0.0041520637556576,19.41926216660067,22.570829600095745,1.3384730217512697,0.003454437316174375,0.0011082945033326751,0.0044773485781174245,0.00139074296703165,0.015089055082092101,0.0152313240352396,0.0001264635357074,9.305332787334918e-05,0.01639119717944755,0.016049586797183123,8.800264913588762e-05,8.793605957180262e-05,20.0,0.027793300271217677,0.046167157703767045,0.0196011958484731,0.021097122517489,0.0,0.0,0.018650552253257173,0.01866995167238545,0.0,0.0,1.0,1.0,0.75,1.0,0.026103870612393876,0.026761070568110123,0.0,0.0
