,Unnamed: 0,obj_values,MRO_obj_values,cluster_SAA_obj_values,epsilon,online_time,MRO_time,cluster_SAA_time,MRO_square_val,MRO_sig_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1,cluster_SAA_eval0,cluster_SAA_eval1,cluster_SAA_satisfy0,cluster_SAA_satisfy1
0,0.0,0.230291850854942,0.23029185085494303,0.0,0.1742982814306133,0.0049057328142225,0.0030888953479006,0.0011641737073659248,1.1414746039140098e-32,0.0,1.1414746039140098e-32,0.0,0.230291850854942,0.23029185085494303,2.2172927856445312e-05,1.3113021850585938e-05,1.0,1.0,1.7464160919189453e-05,1.1265277862548828e-05,0.0,0.9363888457959351,1.6858739404490564e-08,1.0044262654359335,1.0178663187277994,0.0,0.0,1.0044262654359335,1.0178663187277992,0.0,0.0,0.0,0.0,0.0,0.0,1.5499301693819114,1.669993224334839,0.0,0.0
1,1.0,0.2983984864778928,0.29839848647789186,0.0,0.1736638721181591,0.003218362922780175,0.00320523371919985,0.001232198672369075,1.3050118857216882e-32,0.0,9.512288365950082e-33,0.0,0.2983984864778928,0.2983984864778919,2.2292137145996094e-05,1.2934207916259767e-05,0.3854727311483389,0.385472731148339,1.7464160919189453e-05,1.0967254638671877e-05,1.0,1.3383656346847645,1.203139016658406,1.004981418786666,0.9997013864406576,0.0,0.0,1.004981418786666,0.9997013864406575,0.0,0.0,0.0,0.0,0.0,0.0,1.6065000901388446,1.6798635828374398,0.0,0.0
2,2.0,0.4196120317402285,0.41961203174022904,0.0,0.1722612740366496,0.003511863178573525,0.0035259122960269,0.0015370325418188999,1.5521314917281377e-32,0.0,6.341525577300055e-33,0.0,0.4196120317402285,0.419612031740229,2.294778823852539e-05,1.341104507446289e-05,0.5779586410781163,0.577958641078116,1.7881393432617188e-05,1.1444091796875e-05,4.0,1.1665005791549434,1.5127858337000997,1.0184431494279378,0.9866124538575545,0.0,0.0,1.0184431494279376,0.9866124538575538,0.0,0.0,0.0,0.0,0.0,0.0,1.513368590839339,1.6265373244621382,0.0,0.0
3,3.0,0.48385336512816696,0.48385336512816696,0.0,0.1718986654838584,0.0037577804177999254,0.003692294121719875,0.00160606787540015,8.82816622907166e-33,0.0,5.7073730195700503e-33,0.0,0.48385336512816696,0.483853365128167,2.2470951080322266e-05,1.3589859008789062e-05,0.5095002638413689,0.509500263841367,1.7881393432617188e-05,1.1444091796875e-05,5.0,1.0860253767296981,1.4922590561193565,1.009613616487154,0.9858456988084401,0.0,0.0,1.009613616487154,0.9858456988084401,0.0,0.0,0.0,0.0,0.0,0.0,1.811858693279655,1.7600536460584988,0.0,0.0
4,4.0,0.6512536436894861,0.6518098687864499,3.34981085016211e-17,0.1682769163928628,0.0042582403402775,0.0060435491614043,0.006414681323803925,2.1456023382432887,0.06896551724137913,4.020915852394778,0.07105540218550067,0.7174800415285962,0.7451516138271728,2.5391578674316406e-05,1.3828277587890623e-05,0.9627893494806907,0.9627893494806916,1.8596649169921875e-05,1.1742115020751953e-05,24.0,0.4515259656210461,0.6183218572715806,0.9782725037248238,0.9802499614410993,0.0,0.0,0.9535368201230612,0.9834067147475543,0.0,0.0,0.0,0.0,0.0,0.0,2.303947328714878,2.5232981982320224,0.0,0.0
5,5.0,0.6776278258822355,0.6523358563852155,3.793262000802618e-17,0.1681628580932275,0.004230460966937225,0.0041503825923427246,0.00462050142232325,2.4286177875479966,0.051095675429094996,4.16071089051345,0.07698287948201737,0.7788701175471152,0.7711562301473144,2.5272369384765625e-05,1.3828277587890623e-05,0.7747351111012744,0.7878501373267731,1.883506774902344e-05,1.1920928955078123e-05,25.0,0.43519284595157837,0.5943117054467951,0.9869132202652806,0.9950786323992146,0.0,0.0,0.9917131816868263,0.9829175800453539,0.0,0.0,0.0,0.0,0.0,0.0,2.1937323004402205,2.308393005884003,0.0,0.0
6,6.0,0.8145853578425489,0.6706070521103831,3.7521426295202044e-17,0.1661975548067327,0.0041488931747153,0.0041335822315886,0.004587221308611275,7.052010152446322,0.28685729559210094,7.502651654079019,0.1221789285769594,0.9202258391225628,1.0582055120912313,2.8192996978759766e-05,1.4126300811767578e-05,1.0331587662906365,1.0447351006852896,1.9073486328125e-05,1.1920928955078123e-05,49.0,0.24168540328468782,0.32093639589784406,1.0029449164249342,0.9840563223290069,0.0,0.0,0.9310970776076524,0.972498171722827,0.0,0.0,0.0,0.0,0.0,0.25,2.2791257840786097,2.42565377878048,0.0,0.0
7,7.0,0.8078494350907084,0.83072678463728,5.853903220750824e-17,0.166136574357215,0.004235695931129125,0.0060692552942782,0.006525577395223025,4.5918044185595175,0.13954326632922293,7.479812218938716,0.13647994984610337,0.9432252999254093,0.9606226600273218,2.7835369110107422e-05,1.3828277587890623e-05,0.9358483948857734,1.0669159382068654,1.9073486328125e-05,1.1920928955078123e-05,50.0,0.2480592173204815,0.38913022498333844,0.9654630371632094,0.942075968042353,0.0,0.0,0.9267120988270482,0.9655903957853373,0.0,0.0,1.0,0.25,0.0,0.25,2.8210292203156753,2.921124571027181,0.0,0.0
8,8.0,0.8983096456414672,0.8080188256351936,7.419278866485421e-17,0.1640332305998728,0.0040780097479,0.00411985174287105,0.0047339992597699,8.220591745777357,0.26920304573051823,9.101661018908977,0.05732273466300902,0.979647679328911,1.0639916310739297,2.7179718017578125e-05,1.4543533325195312e-05,1.0551802131538048,1.034970862788131,1.9550323486328125e-05,1.239776611328125e-05,99.0,0.1336222138952874,0.20038021304648695,0.9298109420426697,0.9499472071097324,0.0,0.0,0.9625154707320127,0.9745406270999033,0.0,0.0,1.0,1.0,1.0,1.0,2.456127769297499,2.542865303357121,0.0,0.0
9,9.0,0.8964318554541324,0.9059491434045158,6.608470384673551e-17,0.1640018394446249,0.004113737028092125,0.0059663278516381745,0.01852366595994675,6.865154295837519,0.07689545952350242,9.126212814139407,0.05734421354718323,0.9869600959111064,0.9825322528062088,3.0517578125e-05,1.4543533325195312e-05,0.9808985113938095,1.084551499559201,1.9550323486328125e-05,1.2636184692382812e-05,100.0,0.14268669837524692,0.23845453498268873,0.9548494561960478,0.9650440959335409,0.0,0.0,0.958305157560706,0.9762097723905578,0.0,0.0,1.0,1.0,1.0,1.0,2.433867641397004,2.395436885611266,0.0,0.0
10,10.0,0.9414595583647395,0.945862982085147,7.920493529338007e-17,0.1618219491219467,0.004097315832041175,0.005860592238604975,0.024149648612365075,7.662648912293935,0.059510868919254924,10.456668341367452,0.07254302312885544,0.9963001672999948,0.9908417654447004,4.088878631591797e-05,1.5795230865478516e-05,1.0014080627711675,1.0006123331290218,2.1696090698242188e-05,1.3589859008789062e-05,200.0,0.0791193761018905,0.13527039059040538,0.9344665511889569,0.9428279948782742,0.0,0.0,0.9182163902048677,0.9436274226783664,0.0,0.0,1.0,1.0,1.0,1.0,2.4979989830504468,2.5326350076751427,0.0,0.0
11,11.0,0.9320026211981931,0.9452970219031281,7.78772946885122e-17,0.1618062007624212,0.0041493945755064245,0.0040022906614467,0.02896828204393385,7.697265593649382,0.05508087083668945,10.195969691732357,0.07730611033400257,0.9963643679497436,0.9908004660352658,4.0590763092041016e-05,1.5974044799804688e-05,0.9963643679497436,0.9908004660352658,2.1755695343017578e-05,1.3828277587890623e-05,201.0,0.07869002920270728,0.1346128232003271,0.9360949071597113,0.9426378216479959,0.0,0.0,0.9191546632348525,0.9437448874178413,0.0,0.0,1.0,1.0,1.0,0.25,2.5765930092811296,2.5639372869313974,0.0,0.0
12,12.0,0.9857116281808445,0.9820479120440192,8.518563084006601e-17,0.159633268022182,0.0028854520060121753,0.0050223685102537005,0.1136893102666363,8.650720774169129,2.3986299914741032e-17,10.202038971735327,1.6584813083906657e-17,1.0,1.0,4.774332046508789e-05,1.7642974853515625e-05,1.0061044910800576,1.0000000000000002,2.4318695068359375e-05,1.5079975128173828e-05,400.0,0.049970083668253576,0.07454559246559428,0.9324880228855279,0.9524732018638873,0.0,0.0,0.9294213735842058,0.9512152122953448,0.0,0.0,0.0,0.0,1.0,1.0,2.5796677068958225,2.489192856427379,0.0,0.0
13,13.0,0.984995149566118,0.982114837996342,9.201725314935102e-17,0.1596253948082592,0.0031879522139206,0.0027233324944972246,0.10299766133539372,8.643526617187332,0.0,10.188311407916066,1.6407236817120541e-18,1.0,1.0,4.863739013671875e-05,1.7404556274414062e-05,1.0,1.0,2.4080276489257812e-05,1.5020370483398438e-05,401.0,0.04985694098720257,0.07436311005418862,0.9324880228855279,0.9524732018638873,1.0,0.0,0.9262641993887661,0.9379737643194924,0.0,0.0,0.0,0.0,1.0,1.0,2.4792103073970484,2.497011138201341,0.0,0.0
14,14.0,0.9859352495913511,0.981589447251145,7.294440533694211e-17,0.1583570481166122,0.0029864573152735,0.005225627333857075,0.1479464188450947,9.060801959546392,7.569702440626068e-17,10.563438583345922,0.0,1.0000000000000002,1.0,5.245208740234375e-05,1.9550323486328125e-05,1.0000000000000002,1.0000000000000002,2.694129943847656e-05,1.71661376953125e-05,600.0,0.0389313634100988,0.05445304840304385,0.9248060435070714,0.947976688775564,1.0,1.0,0.9238278389730236,0.9496040628231359,0.0,0.0,0.0,0.0,1.0,1.0,2.387410189849488,2.466566538884929,0.0,0.0
15,15.0,0.9845295863680305,0.982249326983752,9.041172651031597e-17,0.1583518175808953,0.0029707471840083,0.00277101702522485,0.14517280040308828,9.067005133223407,5.999967666084798e-18,10.299945579016923,8.97705085918031e-18,0.9999999999999998,0.9999999999999998,5.233287811279297e-05,1.931190490722656e-05,0.9999999999999998,0.9999999999999998,2.6702880859375e-05,1.6927719116210938e-05,601.0,0.038868411801398474,0.054368078343596124,0.9248060435070714,0.9479766887755638,1.0,1.0,0.9277616396733851,0.9487479619702158,0.0,0.0,0.0,0.0,1.0,1.0,2.3880061200955636,2.3937132171478526,0.0,0.0
16,16.0,0.9856486353281,0.9861711447803697,1.0660899354475107e-16,0.1574550475806988,0.0033053386723622,0.0060655804118141,0.136627416475676,9.013691506686886,0.016834416897467414,9.824290506657896,0.013817647224054366,1.0,1.0,5.4836273193359375e-05,2.0503997802734375e-05,1.0,1.0,2.8371810913085938e-05,1.811981201171875e-05,800.0,0.033020960857227874,0.044027025591125174,0.9283552852533501,0.9424638073545624,1.0,1.0,0.9277271543252998,0.9312046535613568,1.0,0.25,1.0,1.0,1.0,1.0,2.293471167096424,2.489123599967102,0.0,0.0
17,17.0,0.9852099712599683,0.9862342194845526,1.3078868013419181e-16,0.1574511381303432,0.0041647253092378,0.003330075414851225,0.15556109650060532,9.015116046862552,0.016813530524145515,9.750905126673514,0.013815648402712224,1.0,1.0,5.340576171875e-05,2.0503997802734375e-05,1.0,1.0,2.7894973754882812e-05,1.7881393432617188e-05,801.0,0.032977505981975776,0.04397259435089052,0.9283552852533501,0.9424638073545624,1.0,1.0,0.9277271543252998,0.9409308041860814,1.0,1.0,1.0,1.0,1.0,1.0,2.2893762817636856,2.4415984544853107,0.0,0.0
18,18.0,0.9823333322801375,0.9827539409088863,8.55037433890419e-17,0.1567578086906201,0.00413295312318945,0.00650602299720045,0.14813651784788812,9.165285890791322,0.06971530035300275,10.112975273562054,0.058536579959176126,0.9992930521331957,0.9985778418747442,5.602836608886719e-05,2.1696090698242188e-05,0.998672085371207,0.9987646242743794,2.962350845336914e-05,1.931190490722656e-05,1000.0,0.0278349371582426,0.0372827263014943,0.9236383023956298,0.9265013434367365,1.0,1.0,0.916141206101069,0.9300347901396547,1.0,0.0,1.0,1.0,1.0,1.0,2.5986600007627403,2.280046073779154,0.0,0.0
19,19.0,0.9824970637062631,0.9828161429351558,8.081121369600108e-17,0.1567546907142378,0.00407153181731695,0.004015616374090275,0.14838962838985023,9.166463321545722,0.0696460008496697,9.886021180767061,0.058080236530588275,0.9999999999999997,0.9984708462218451,5.6803226470947266e-05,2.1755695343017578e-05,0.9991275466117967,0.998470846221845,3.027915954589844e-05,1.937150955200195e-05,1001.0,0.02780622266006405,0.03724593721300115,0.9236383023956298,0.9265013434367365,1.0,1.0,0.9158737640042347,0.9300347901396547,1.0,0.0,1.0,1.0,1.0,1.0,2.6028588510541066,2.280046073779154,0.0,0.0
20,20.0,0.9719526540108681,0.9791664932591119,1.1770206754843462e-16,0.1561898342984424,0.0042130897054448,0.00682843581307675,0.19218260562047357,9.477615161717377,0.08084599450267498,9.893565223623233,0.07660788236032941,0.9999975803518697,0.9992983942926483,5.805492401123047e-05,2.312660217285156e-05,0.9987083293493381,0.9985195782838044,3.24249267578125e-05,2.0503997802734375e-05,1200.0,0.0248719361304943,0.033545111163094075,0.9237442308113567,0.9179618830720553,1.0,1.0,0.9051606989702135,0.9311243390584876,1.0,1.0,1.0,1.0,1.0,1.0,2.385970493530232,2.39541503103327,0.0,0.0
21,21.0,0.9739605702474728,0.9786393648848223,1.541055840151337e-16,0.1561872430326171,0.004216217901557625,0.004172513145022075,0.18564668647013605,9.474437127058355,0.08077895802298773,9.843742133276887,0.07218707181636722,0.9991050629418198,0.9990579227243744,5.811452865600586e-05,2.312660217285156e-05,0.9998962484422325,0.9990579227243744,3.17692756652832e-05,2.0563602447509766e-05,1201.0,0.024850345942236226,0.0335180038432812,0.9237442308113566,0.9179618830720553,1.0,1.0,0.9230494188106354,0.9312765003928687,1.0,1.0,1.0,1.0,1.0,1.0,2.3195226637012856,2.383812107413713,0.0,0.0
22,22.0,0.9813803069369218,0.9835771770619519,0.0088985419922923,0.155710886989207,0.004224489093758125,0.00707573175895955,0.3146879057167098,9.329249485605288,0.08025770586673564,9.884174669680998,0.09106862721781672,0.9989575672765572,0.9958208600741328,5.9604644775390625e-05,2.4557113647460938e-05,0.9978474098230319,0.9988307302659504,3.3915042877197266e-05,2.199411392211914e-05,1400.0,0.022400008607443875,0.030485166263420176,0.9323226556174234,0.9332712545023911,1.0,1.0,0.9203478109087277,0.9273379391663101,1.0,1.0,1.0,1.0,1.0,1.0,2.1941556419518307,2.3311621665254396,0.0,0.0
