,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3
0,0.021267896448582225,0.019439408208020707,0.00562127825641667,0.8661301215179265,0.8205923644127324,0.07097524338336492,0.005800218778346478,0.013541794449928753,0.07347416487531695,0.006227824341404798,0.013180172621009643,0.028243038374682297,0.028209880284268008,0.00019998103380203247,0.00016338995192199945,0.0,0.0,0.0001372910337522626,0.00021442107390612364,0,0.01566854431553686,0.016408727525443426,0.01611291625694422,0.01593135212578471,1.0,1.0,1.0,1.0,0.01638266246060576,0.017115150632591225,0.01686808769171488,0.01649832877432379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.020864880318115564,0.019256475448867043,0.00561942329457216,0.5853712829994038,0.8929542560363188,0.0714272476709333,0.005773167073079315,0.013624557531611594,0.07370158429980084,0.006241132767749726,0.011986287026024448,0.02700871002313959,0.027228087353957486,0.00017586001195013523,0.003101776004768908,0.028058902567166484,0.0280039354335741,0.00020825094543397427,0.00021942099556326866,1,0.015394240688530052,0.0160230214900879,0.01578393941018958,0.015628905529446645,1.0,1.0,1.0,1.0,0.01617250571737512,0.017134349911278383,0.016810199718408265,0.01661141750754313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.019473209057394237,0.0213408742777837,0.005519288080199151,1.2429413123754784,0.5481266626156867,0.08472260622396452,0.007829283663500327,0.02531491185693723,0.08526558663559235,0.008328116678765306,0.03224300339898503,0.027590858838203884,0.02728634370771523,0.00026636000256985426,0.00028761010617017746,0.030346879594702184,0.02785497324282087,0.00029324996285140514,0.0009686320554465055,100,0.015139840197170287,0.01577325731755237,0.015354944847451524,0.01523703797458419,1.0,1.0,1.0,1.0,0.015348060333194784,0.016094430158988544,0.01585188589035504,0.015555592528521235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,0.019583681632947353,0.021440921522148132,0.005518676894951403,1.0879526663338766,0.41304706525988877,0.08438078549768857,0.007763123084622503,0.02515036009561879,0.08515734397460388,0.008304133300001222,0.032725538556381585,0.027677664331437122,0.027345779970571638,0.00023441098164767027,0.0004028009716421366,0.027729134744767583,0.02740416363666821,0.0002552010118961334,0.0002645310014486313,101,0.01510224101987177,0.015691464846181884,0.01531416082438497,0.01518818452902508,1.0,1.0,1.0,1.0,0.015298586464758051,0.0160725140573462,0.015791976837332803,0.015525610331646197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0.022609123683146565,0.022809018389537784,0.005472497647822249,1.3452599873999134,1.855066863936372,0.08940994434950561,0.009651234920189237,0.02711693201913906,0.0913530196293262,0.009903433924863998,0.03503924929919517,0.02842417736494564,0.02855281363897682,0.00037392997182905674,0.0003567200619727373,0.030231636058030933,0.028979654470788575,0.00032969098538160324,0.00031347095500677824,200,0.015669164758273058,0.016007819606066898,0.015693898905140804,0.01556317658542424,1.0,1.0,1.0,1.0,0.016339787740421524,0.016828400521586174,0.016193859632463035,0.016391325373648083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0.022602967478565578,0.022803758731336405,0.005472133554484492,1.6149981347844005,1.5204836040502414,0.08933269481783823,0.009638944615540695,0.027143408366839417,0.09136834086090885,0.009900139172028753,0.035033715759493225,0.02839479334890888,0.02851830146352259,0.00033255002927035093,0.0003091710386797786,0.02839485436238607,0.02852469501083058,0.0003673300379887223,0.000325571047142148,201,0.015664405031282257,0.016005848063013767,0.01568872504727747,0.015559763818068792,1.0,1.0,1.0,1.0,0.016340454373235284,0.01682897898768044,0.016194584609669816,0.016392013586034173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,0.0219041150544017,0.022415801907335775,0.00544189447860562,2.2828638706123456,0.7164069872815162,0.08711582131046017,0.008983202805361074,0.033048067224283315,0.0895902547575492,0.009372945692461276,0.04235371074019802,0.028244459943945234,0.030012792450951717,0.0004880110500380397,0.0003826409811154008,0.028058691835692713,0.02807183562787502,0.0003971010446548462,0.0006956910947337747,300,0.016901177030032914,0.018004855837800773,0.0173984720455744,0.01758905781610379,1.0,1.0,1.0,1.0,0.01620979188983637,0.016685668434153846,0.016138040457539325,0.01644264576569594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,0.021900495382111855,0.022393372141189614,0.005441635716418847,1.5181008115177974,0.7843956594588235,0.08706898434431794,0.008972066804996051,0.03303996727073705,0.08953530756456095,0.009360478369050398,0.042355472854725254,0.028222856682807468,0.030026517892891777,0.00043011095840483904,0.0004438910400494933,0.028222779301595564,0.029969888938167454,0.0005152409430593252,0.00044918095227330923,301,0.016951829143545007,0.01805937366103167,0.017454328913332075,0.017642518571817374,1.0,1.0,1.0,1.0,0.016210113103970348,0.016685940041954325,0.016138411073220754,0.016442994888150646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,0.021834569431846872,0.02265330124869567,0.0054191483720727645,1.134126500459388,1.6595482373377308,0.08691539846889323,0.008755185433687179,0.03687535565442988,0.08945396051438197,0.009212550807882336,0.04076347526545834,0.02883513394844942,0.031073624548432155,0.0005823309766128659,0.0004681709688156843,0.028666759525187227,0.03054477508634755,0.000613351003266871,0.00046416104305535555,400,0.01732140392723927,0.01819391116900754,0.017431975821663143,0.01779340558581122,1.0,1.0,1.0,1.0,0.01603714120805013,0.016533647586649765,0.015852570956723,0.016281898069731644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,0.021831151408484295,0.022636631810008145,0.005418947889262732,0.9760114457458258,1.248385185142979,0.08690848766253464,0.00875124031430226,0.036877549695350474,0.08950416062820178,0.00922014119336571,0.04076462507192875,0.028816265078525867,0.03103849601184087,0.0004921510117128491,0.0005118710687384009,0.02881619343663249,0.031038285612178414,0.0004755209665745497,0.000468001002445817,401,0.017322292721188494,0.018194548390301733,0.017432762034758444,0.017794094164842716,1.0,1.0,1.0,1.0,0.01603735121253953,0.016533784437427233,0.01585279476973928,0.01628213126874054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,0.021961812042478896,0.023026563247723127,0.005401054242408396,1.0393838464515284,1.7156863261479884,0.08646401485327967,0.00865887131292455,0.0392936531513599,0.08912643025207251,0.009125824263676228,0.042338950670702466,0.02913058382107081,0.03110247964228597,0.0007675210945308208,0.0005470809992402792,0.02914517214218341,0.03130389847448378,0.0006545219803228974,0.0005952810170128942,500,0.017213781279933935,0.018035894026724848,0.01729495894352412,0.01763730506924763,1.0,1.0,1.0,1.0,0.01607609460300337,0.016552876257938352,0.015871917176295075,0.016286142903842525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,0.02197210827496177,0.023071004411671727,0.005400890725182584,1.9821863477118313,1.835010658367537,0.08643226740989902,0.008652849440663603,0.03932214873451148,0.08909635311178349,0.009118843874884926,0.04236681983885384,0.029124556109908526,0.03113037983553045,0.0005646409699693322,0.0005761010106652975,0.029129055982993337,0.031132540670758664,0.0006067510694265366,0.012678636005148292,501,0.01720245278445884,0.018027753498306348,0.017286610944433525,0.01762948381279622,1.0,1.0,1.0,1.0,0.016068959454476214,0.016549180412186105,0.015866998389986495,0.016280555806332354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
