,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3
0,0.020859384674977697,0.019473285556383838,0.00562127825641667,1.187283287406899,0.7517302336636931,0.07194378037620926,0.0056023045851171585,0.009596105908388655,0.07252258540185995,0.005660436711276962,0.011064782153385109,0.025528334789705922,0.024564274669322057,0.00015708093997091055,0.0001846299273893237,0.0,0.0,0.0001923500094562769,0.0002211210085079074,0,0.017134422898757686,0.017623581219490026,0.017525044120453987,0.017104032778075776,1.0,1.0,1.0,1.0,0.016885399919711594,0.017237631006575892,0.0175795484882363,0.017021540379307892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.020811716398171934,0.019450203493937227,0.00561942329457216,0.8213829841697589,0.6404798872536048,0.07151027719290895,0.005542976931616683,0.009592067829190132,0.07218720662411668,0.005611018483988899,0.010878807823504973,0.025426346057334202,0.024440600278328364,0.00017096102237701416,0.00013668101746588945,0.0254121091771858,0.024441376846153506,0.00018492108210921288,0.0001680899877101183,1,0.017129905968346716,0.01761947756727431,0.017520765400372743,0.017100187682669618,1.0,1.0,1.0,1.0,0.017084695297019288,0.01760567711968036,0.017950978706409364,0.017327242799899126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.02096127706216697,0.020255087143028462,0.005519288080199151,4.10423662350513,4.68069463246502,0.07918608601873847,0.007062752703716846,0.020171840550614703,0.07917483302000136,0.007192584897088921,0.03422395947805936,0.025178146213399335,0.024757935754298674,0.00022764108143746853,0.000230309902690351,0.026910900216430975,0.026154434496991723,0.00039034103974699974,0.00026326999068260193,100,0.015338906511573948,0.015841751375013667,0.015820993620329852,0.015434778117413117,1.0,1.0,1.0,1.0,0.016337295123137672,0.01682830827198047,0.01652620880731026,0.016249514115398923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,0.02093156415601817,0.020238813416515764,0.005518676894951403,4.836162941181101,5.055985702085309,0.07915705381836965,0.007052519493562086,0.020163749482120245,0.07925849126839411,0.007201228603665803,0.0342018109131091,0.02512195931513818,0.024712440602775512,0.0002777510089799762,0.00036977091804146767,0.025120518778932274,0.024711844919525362,0.00022107991389930248,0.00021609000395983458,101,0.015339227300769531,0.01584215842595192,0.015821688895608532,0.01543555272862589,1.0,1.0,1.0,1.0,0.01633698567183366,0.01682813835002115,0.01652577064578024,0.01624900748158969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0.021068463528936966,0.019969136107849665,0.005472497647822249,9.081458564964123,2.5553552088094875,0.08290714270234233,0.007945631992536582,0.023144946572186534,0.08373815943785581,0.008275790065498589,0.027460330398206067,0.026066335000673596,0.024783858000439588,0.00032152095809578896,0.012472275993786752,0.027350643199365168,0.02582461055312578,0.0003264499828219414,0.00028506095986813307,200,0.01593052487486076,0.016421922673279177,0.016243884124290352,0.0158144910919354,1.0,1.0,1.0,1.0,0.015996114650709166,0.016297918942508104,0.016218583312245016,0.015925974875174862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0.021059153763263044,0.019961861620166187,0.005472133554484492,7.887374445912428,2.9605265700956807,0.08281730682228561,0.00792662157410905,0.02314945942978776,0.08368323822675586,0.008267230049589505,0.02745428473420091,0.02603650330646052,0.02475725832643185,0.0003457410493865609,0.0003523210762068629,0.02603711823416389,0.024757401996018377,0.04197523696348071,0.00044817093294113874,201,0.015930853328264504,0.016422177678128102,0.016244318351528,0.015814948614444536,1.0,1.0,1.0,1.0,0.015995582748237275,0.01629750169929601,0.016217658541462208,0.015925185636232644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,0.02131753980178729,0.02070608924484906,0.00544189447860562,11.668005343293771,2.566259262384847,0.08268029465623353,0.007769513823670317,0.021074376194371452,0.0844480346082681,0.008238924714360534,0.033758574684652674,0.025885346469492258,0.026045073306909954,0.000398790929466486,0.0003417109837755561,0.02602145946332607,0.025144039869815914,0.00040255102794617414,0.0004767209757119417,300,0.016494965518769184,0.017173519815938926,0.01685928883686697,0.016352192880663665,1.0,1.0,1.0,1.0,0.015418266946270904,0.015761651274334258,0.015773224633924356,0.01556532029223569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,0.02132573843105705,0.02066635092498342,0.005441635716418847,11.81853084883187,3.0062068582046777,0.08270148630694343,0.007772834963374737,0.02085177720529334,0.08445452651795089,0.008236241571003479,0.02743784260194558,0.02488645508714707,0.026024671184989828,0.0003755410434678197,0.00040367094334214926,0.025915193753745416,0.026017674802030405,0.0008138609118759632,0.00037940090987831354,301,0.016512717184554503,0.017191323208993105,0.01688091977112932,0.016370524931115644,1.0,1.0,1.0,1.0,0.015025030750535068,0.015434475260911937,0.015401348249456858,0.015054957296633574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,0.021762573751801052,0.021153478053433185,0.0054191483720727645,7.5762708354741335,1.7991577035281807,0.08408086269446216,0.008079932620516685,0.027068539262842417,0.08611968737575473,0.008529769993776625,0.02964963965624745,0.025714633505740356,0.026771115355151497,0.0005192409735172987,0.0004966109991073608,0.025863456121481773,0.02682889006381708,0.00045175093691796064,0.0005649309605360031,400,0.016170133153890535,0.017003204368786242,0.01662207906866856,0.016196359759975604,1.0,1.0,1.0,1.0,0.014725389106159819,0.015332709943161167,0.01515016459009317,0.01486075761207058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,0.021756423415487454,0.021143520905623214,0.005418947889262732,11.733325041015632,2.673218007432297,0.08406903365543741,0.008075833128615158,0.02705972367854188,0.08612209511734703,0.00852760686562911,0.029681334262082654,0.02569963836496886,0.026748688274428126,0.0004624809371307492,0.0005972810322418809,0.025699715084035193,0.02674863101203708,0.0005255409050732851,0.0004435309674590826,401,0.016170554709872994,0.017003477110139404,0.01662262531563986,0.016196775667816896,1.0,1.0,1.0,1.0,0.014725620218465713,0.015332927866944492,0.015150257864378095,0.014860780541153275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,0.021938126790195113,0.022168834625039355,0.005401054242408396,12.11892832943704,5.823276330600493,0.08426298206719994,0.008191139854008652,0.029577265319813667,0.08734455914509537,0.008775043587605913,0.02644592311386925,0.026474972069069184,0.02753775568994336,0.0005169709911569953,0.0005073409993201494,0.026091989252412875,0.027333214391066958,0.0005097410175949335,0.0005558009725064039,500,0.016540036025638773,0.017404676460190126,0.016886837186457247,0.016693237107160114,1.0,1.0,1.0,1.0,0.015352656158399425,0.01600504786686286,0.015397145696934863,0.01530276333313671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,0.02193287706501009,0.022158181647577192,0.005400890725182584,8.768566744634882,5.308426277595572,0.0842483878382839,0.00818673442179509,0.02957230521057128,0.08733440992265948,0.00877133716076899,0.026448282575837635,0.02646149078957178,0.027524171399934683,0.0006420820718631148,0.0006946410285308957,0.0264614891625771,0.027518780584537925,0.0006386908935382962,0.0005130809731781483,501,0.016544978172581933,0.017410663083934956,0.016892727505783568,0.01669881412927917,1.0,1.0,1.0,1.0,0.015352892184186288,0.016005329473718178,0.015397279293038397,0.015302841071877252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,0.02234845110198645,0.021483313335417423,0.005386037354501762,7.384736329782754,3.7275128244655207,0.0849888184057509,0.008387684058773732,0.027705004628888773,0.08862812518145488,0.009116066521940604,0.03213130083986718,0.02690404904987316,0.027232506195523747,0.0017058929661288857,0.000607970985583961,0.02701721082673468,0.027898173741976798,0.0005899119423702359,0.0005803309613838792,600,0.014751620288089304,0.016208478075321883,0.01534292271123518,0.01534116104372506,1.0,1.0,1.0,1.0,0.015471699570949059,0.016742666252057867,0.0156720480155142,0.015832431289501726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,0.02241832595509434,0.021603464680190275,0.005385899358872321,11.795192351215519,8.168749344768003,0.08503415692398082,0.008394599566086068,0.02706400958299883,0.08865892905328894,0.009120030150177027,0.03237137581048801,0.026990379329312662,0.027304784598438277,0.0006146109662950039,0.0007802819600328803,0.02697057614914057,0.02734972097681573,0.0006394019583240151,0.0006606809329241514,601,0.014765633369515077,0.016207036481349163,0.015346882552567123,0.015352680544721936,1.0,1.0,1.0,1.0,0.015504493672383803,0.016774643344734084,0.015707755247030775,0.015877907251681842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0.022457525705366677,0.021362163764028424,0.005373206886185562,15.858895053039305,3.5878436248749495,0.08490601154288879,0.008321983216952562,0.04510947046547103,0.08858546270296669,0.009052390083019711,0.038376827912173145,0.027104820035173345,0.027279019020727935,0.0007022820645943284,0.0006100119790062308,0.02710022050642962,0.02725231651011788,0.0006824819138273597,0.000674591981805861,700,0.014785251679490363,0.01625555981952191,0.015353071249452123,0.01536773264001515,1.0,1.0,1.0,1.0,0.01551695327409486,0.016701046294921095,0.015678576636285017,0.015839907538428177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,0.022454219150172733,0.02135838469277003,0.00537308756244541,14.755055859452114,4.292539992718957,0.08484594330296205,0.008313012769813484,0.045110279837583846,0.08852633389245282,0.009042935506087866,0.03836791809767656,0.027095189007196045,0.027267302524488925,0.0006261520320549607,0.0007159910164773464,0.027095326574425798,0.027267360416319764,0.0006523010088130832,0.0006689809961244464,701,0.01478529923056126,0.01625560119684271,0.015353128471089088,0.015367803644029699,1.0,1.0,1.0,1.0,0.015516714381796495,0.016700867305185736,0.015678285239715577,0.015839578998263465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,0.02246193326266019,0.021535878247419628,0.005362009778096073,13.906248160637915,4.747620134032331,0.08475963014836856,0.008279674966417752,0.044098156171045046,0.08845529315812335,0.009002455818168616,0.03773321523292478,0.02700331547189859,0.027102184621325933,0.0007489019772037864,0.0009695119224488735,0.02695031905661866,0.027222214178001265,0.0007871710695326328,0.0008464920101687312,800,0.014743376683391582,0.016034457912412124,0.015257611143011805,0.015183391487518672,1.0,1.0,1.0,1.0,0.015582300601385941,0.016720218872113383,0.01572171105256336,0.0158914207182783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,0.022459511820820607,0.02152343188140597,0.0053619047034760775,15.587423312361352,4.799152634921484,0.08473601429704247,0.008275194708579243,0.04399588804815303,0.08843308576710361,0.00899772806549421,0.037724049129323846,0.026995454242392112,0.02709530086358601,0.0007258319528773427,0.0007164019625633955,0.026995557496595154,0.027091700495974817,0.0007174919592216611,0.0008180920267477632,801,0.014760965362262284,0.01605667673033709,0.015282053162557633,0.015211388577903814,1.0,1.0,1.0,1.0,0.015582129189359435,0.016720107406897698,0.015721493763201446,0.01589117162021418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,0.022358056845482952,0.021082778200940205,0.00535207910310292,13.983174825669266,5.48579249822069,0.08450648815794509,0.008212152358408364,0.041371543283538655,0.08835611039799021,0.008974650861160356,0.03748582277234959,0.026510629415888644,0.026737217439728154,0.008154117036610842,0.0008264509961009026,0.026833662910599423,0.026815573132089945,0.0008197709685191512,0.0008155719842761755,900,0.014608383755054301,0.015775373722505474,0.015039938653733506,0.015210464971848907,1.0,1.0,1.0,1.0,0.015056098273456449,0.01594773506794716,0.015340855980902905,0.015356898412274717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,0.022356120028292296,0.021079111226228298,0.005351985257185444,14.812259712722152,6.170340739074163,0.08450250318055524,0.008210365470670966,0.041369992161313485,0.08835411014962695,0.00897311217548186,0.03747853102558044,0.0265042221448518,0.026727553861664248,0.0011148720514029264,0.000810532015748322,0.026504326289850888,0.026727605577542324,0.0009090020321309566,0.0010398218873888254,901,0.014608451048655048,0.015775360024644865,0.01504005285473813,0.015210562229927116,1.0,1.0,1.0,1.0,0.015055924539981745,0.015947624256733198,0.01534056014041397,0.01535667244119659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,0.022268655867223614,0.020895753990976065,0.005343158968368854,10.338513750582933,6.121486219344661,0.08404096831766712,0.008121869045155649,0.04195770634466206,0.08797023009019914,0.008885738045722407,0.03749833285270087,0.026244079479628517,0.026447945769128976,0.0010178320808336139,0.0009035520488396287,0.026290336586641833,0.026425347917707065,0.0009028819622471929,0.0008578210836276412,1000,0.014630887575586518,0.01581591600777012,0.015066096252193741,0.015244884668239865,1.0,1.0,1.0,1.0,0.014992318096308044,0.015913615041262198,0.015277053481865128,0.015300699268556355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,0.02226678206886502,0.020892518336734448,0.005343074197355271,10.655089164152741,3.642478087102063,0.084027981307672,0.008118758957404488,0.04195597653364285,0.08795765793184054,0.00888251105797878,0.03749239553541198,0.026238426710044598,0.026439355401454347,0.0009377719834446907,0.000907242065295577,0.026238423481017167,0.026439426113770113,0.0011405430268496275,0.0008624818874523044,1001,0.014630953613481448,0.015815907024580834,0.015066193971717335,0.015244972303070412,1.0,1.0,1.0,1.0,0.014992217993875201,0.01591360087099823,0.0152768607476744,0.015300570100487234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,0.02210277508566931,0.020696165528660194,0.0053350638289534034,10.662840624456294,4.398887971532531,0.08400433428303335,0.008159805717562,0.04150787258275155,0.08794341994814259,0.008933304030583924,0.037399794992255785,0.0261037529399009,0.02623012569518915,0.011439022957347333,0.0018013330409303308,0.02616977976134004,0.026230716737652766,0.0013027830282226205,0.0011837630299851298,1100,0.014647763676878915,0.015827688907772454,0.01508639383307824,0.015267309255451866,1.0,1.0,1.0,1.0,0.014937522880189817,0.015873175365127678,0.01522233842211168,0.015249449056431996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0.022101008992312977,0.020693328542067728,0.005334986543345378,8.418832886382006,4.116420021280646,0.08399793078694454,0.008157885465159546,0.0415065073273041,0.08792923881017525,0.00893012727788125,0.037418039880939266,0.026098537765864967,0.026222418271520803,0.0009718119399622083,0.00098465196788311,0.02609851065640582,0.026222480241359772,0.0009530719835311174,0.0009167719399556518,1101,0.014647820593851158,0.015827687484606695,0.015086481557591765,0.015267388728857205,1.0,1.0,1.0,1.0,0.014937478531025655,0.015873200507857562,0.015222242690799248,0.015249393029682088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
