,Unnamed: 0,obj_values,MRO_obj_values,SAA_obj_values,epsilon,online_time,MRO_time,SAA_time,MRO_mean_val,MRO_square_val,MRO_sig_val,SAA_mean_val,SAA_square_val,SAA_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,SAA_worst_values,worst_times,MRO_worst_times,SAA_worst_times,worst_values_regret,MRO_worst_values_regret,SAA_worst_values_regret,worst_times_regret,MRO_worst_times_regret,SAA_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1,SAA_eval0,SAA_eval1,SAA_satisfy0,SAA_satisfy1,SAA_worst_satisfy0,SAA_worst_satisfy1
0,0.0,0.00394767577656435,0.003947675776588725,-0.017257668419952802,0.0192112553945918,0.004535630639251675,0.002223699,0.0013743165,1.3170890159654387e-10,9.74671700631428e-35,1.8966695335230974e-20,1.3170890159654387e-10,9.74671700631428e-35,2.818543145464548e-20,1.3170890159654387e-10,9.74671700631428e-35,1.8966695250838637e-20,0.0039476753025352255,0.0039476753025221,0.03174547438527993,5.175525e-05,5.2545e-05,4.991775e-05,3.9955135273733756e-10,3.9955135273733756e-10,3.9955135273733756e-10,4.927325e-05,4.919025e-05,4.988e-05,0.0,0.07399610291774547,1.162782439778631e-09,0.0196655090580007,0.023521030060181823,0.0,0.0,0.019665509055418126,0.023521030059762325,0.0,0.0,0.0,0.0,0.0,0.0,0.05515278284893245,0.05415187570767588,0.0,0.0,0.0,0.0
1,1.0,0.006757499661427874,0.006757499661461775,-0.0163719098828098,0.0191238890057626,0.0034191405179443,0.0022841465,0.00133368125,5.584949334700461e-10,9.108398572560571e-35,1.1729187499270581e-20,5.584949334700461e-10,9.108398572560571e-35,1.7845123465402023e-20,6.20881716410319e-10,8.122264171928568e-35,1.3541719873065614e-20,0.0067574994036883745,0.0067574994036458495,0.038375768206044526,5.146075e-05,5.2731750000000006e-05,5.2300749999999996e-05,0.011630898673448251,0.0116308986734488,0.04807096123451405,5.33485e-05,5.327825e-05,5.3385249999999995e-05,1.0,0.10433502189941798,0.05968110641487885,0.017627489733937525,0.019160938371719,0.0,0.0,0.01762748973416355,0.0191609383718547,0.0,0.0,0.0,0.0,0.0,0.0,0.05109509643875862,0.04818311143116085,0.0,0.0,0.0,0.0
2,2.0,0.0109881704355939,0.0109881704355984,-0.0074007544160554755,0.0189310164528031,0.0038856308674316,0.0027117415,0.0017174252500000002,5.406580939259369e-10,9.663969483892705e-35,1.388463671891417e-20,5.406580939259369e-10,9.663969483892705e-35,5.478442627168637e-20,8.27842288547092e-10,5.414842781285713e-35,8.4842974213671e-21,0.010988169748620975,0.0109881697485565,0.040608673854147626,5.958575e-05,6.156775e-05,6.405549999999999e-05,0.014158276120066074,0.014158276120038601,0.052330101733992704,6.16635e-05,6.286924999999999e-05,6.204525e-05,4.0,0.09555673985496271,0.0809096902350477,0.0151977644371357,0.015074861443169725,0.0,0.0,0.0151977644369394,0.0150748614431137,0.0,0.0,0.0,0.0,0.0,0.0,0.03390061245223678,0.034025654421019326,0.0,0.0,0.0,0.0
3,3.0,0.010747240169767476,0.010747240169757526,-0.007010905238044525,0.0188812175257184,0.004414489535003575,0.00294009075,0.0017210785,7.285569871538229e-10,9.57350594069238e-35,1.5952000575594315e-20,7.285569871538229e-10,9.57350594069238e-35,7.443066990535307e-20,7.450580596923829e-10,4.87335850315714e-35,1.0350912146602634e-20,0.010747240023708525,0.01074724002371145,0.04231455138955105,6.4971e-05,6.849274999999999e-05,6.3624e-05,0.012002135845128749,0.012002135844229801,0.0439449075446433,6.67725e-05,6.6485e-05,6.46325e-05,5.0,0.09124205719933882,0.078827722357392,0.014355405563967626,0.015480824960338601,0.0,0.0,0.014355405563969425,0.01548082496708435,0.0,0.0,0.0,0.0,0.0,0.0,0.0262432353302096,0.0274442183965179,0.0,0.0,0.0,0.0
4,4.0,0.012715862030084025,0.012715862030019126,-0.005965796310604975,0.0187230585224526,0.0048190479825744,0.003422478,0.00239590275,8.258312383382644e-10,7.578712323401589e-35,1.265945947296819e-20,8.258312383382644e-10,7.578712323401589e-35,4.933690466208133e-20,9.4746377100365e-10,3.480970359397958e-35,4.450457592115954e-21,0.01271586180043715,0.0127158618004552,0.03762879336587638,7.43585e-05,7.94375e-05,7.5195e-05,0.0133151761274735,0.013315176127467925,0.04820106149092222,7.809825e-05,7.871275e-05,7.565e-05,9.0,0.07694118495049929,0.06841188365579487,0.01391029214267065,0.01433067298638815,0.0,0.0,0.0139102921427054,0.014330672986079925,0.0,0.0,0.0,0.0,0.0,0.0,0.019942477725661226,0.02054113509145555,0.0,0.0,0.0,0.0
5,5.0,0.012670948363406449,0.012670948363431375,-0.0059657970429987505,0.01869079241783,0.005186377960479725,0.00339511775,0.00250239275,8.297439062768547e-10,7.640419043241658e-35,2.153665572439743e-20,8.297439062768547e-10,7.640419043241658e-35,4.903624129338309e-20,9.463876912444384e-10,3.2489056687714277e-35,3.953703556068761e-21,0.0126709478688071,0.0126709478687907,0.037568322711269246,7.764824999999999e-05,7.8815e-05,7.75325e-05,0.012675665596942973,0.0126756655969053,0.037608657860181846,8.2155e-05,7.934500000000001e-05,7.858575e-05,10.0,0.0738477942177507,0.0664182297067404,0.013914359270991026,0.0144732099270514,0.0,0.0,0.013914359270953901,0.01447320992657735,0.0,0.0,0.0,0.0,0.0,0.0,0.020027632815592975,0.021118783003611648,0.0,0.0,0.0,0.0
6,6.0,0.014136633210418376,0.014136633210417075,-0.0047227377666454,0.0186606598307361,0.00540663376266475,0.00365124725,0.00268779225,9.676431120885884e-10,1.0800966315505488e-34,3.110730513602452e-20,9.676431120885884e-10,1.0800966315505488e-34,6.475822404650012e-20,1.017777329208246e-09,3.045849064473213e-35,4.383182115750399e-21,0.014136632996188975,0.014136632996188375,0.037896078120137774,8.064825e-05,8.17375e-05,8.1673e-05,0.01469845009789525,0.014698450097887776,0.03947379848009128,8.124274999999999e-05,8.156075e-05,8.033825e-05,11.0,0.07131034547756072,0.06442051786347552,0.013935417664530375,0.0147099218493811,0.0,0.0,0.0139354176645729,0.0147099218467575,0.0,0.0,0.0,0.0,0.0,0.0,0.0233463438809745,0.021023932752349574,0.0,0.0,0.0,0.0
7,7.0,0.014970803414891326,0.0149708034148866,-0.00197068602732845,0.0185806608222554,0.005878486849304125,0.00411686275,0.00317829175,9.263961201735459e-10,6.623072879444461e-35,1.9064058697398017e-20,9.263961201735459e-10,6.623072879444461e-35,2.2226377930696862e-20,1.0912873226997582e-09,2.564925527977443e-35,5.9060843412360854e-21,0.014970803122663925,0.014970803122661275,0.03774870362640448,9.03225e-05,9.2068e-05,8.671175e-05,0.015699528138303248,0.015699528137326224,0.04220167703393622,9.052275e-05,9.138525e-05,8.710175e-05,14.0,0.06404809603236715,0.0583787043149442,0.0140167933804265,0.013121559792579701,0.0,0.25,0.014016793380396976,0.013121559791620725,0.0,0.25,0.0,0.25,0.0,0.25,0.0199566149175758,0.01929751327967075,0.0,0.0,0.0,0.0
8,8.0,0.014864764570513,0.014864764570605276,-0.001987151289217275,0.0185568495098897,0.0063406881909179496,0.004372513999999999,0.0031386075,1.0811243067904346e-09,8.775406745281963e-35,1.74540074040902e-20,1.0811243067904346e-09,8.775406745281963e-35,5.586749462886301e-20,1.0367229565647707e-09,2.43667925157857e-35,5.436272993098212e-21,0.014864764423809674,0.014864764423830223,0.03534102574218793,9.015025e-05,9.374599999999999e-05,8.7401e-05,0.0148692275483217,0.014869227548328326,0.03918151178127065,9.507525e-05,9.584275e-05,9.152524999999999e-05,15.0,0.06215792044692575,0.05673637089117935,0.01410054160876735,0.013299161580219925,0.0,0.25,0.01410054160878365,0.0132991615804024,0.0,0.25,0.0,0.25,0.0,0.25,0.01847632273304595,0.019007272032837752,0.0,0.0,0.0,0.0
9,9.0,0.014354386243267798,0.014354386243260625,-0.0014551248663658,0.0184724591409926,0.0070418054775390005,0.00496304575,0.0037956532500000003,1.3872335875068932e-09,7.572835173625828e-35,2.6790635812341016e-20,1.3872335875068932e-09,7.572835173625828e-35,4.474030985519693e-20,1.3256969746785183e-09,2.0305660429821418e-35,4.587062428332507e-21,0.014354386078730625,0.0143543860787499,0.036709711011335626,0.00010483075,0.000108438,0.0001009295,0.014885775519759701,0.014885775518602526,0.03845765142007345,0.0001037675,0.000106291,0.000104741,19.0,0.05569820538889447,0.0512823537991055,0.0139631342477918,0.01269983522876475,0.25,0.25,0.013963134247909525,0.012699835228806574,0.25,0.25,0.25,0.25,0.25,0.25,0.018684386926137775,0.0176801904487377,0.0,0.0,0.0,0.0
