,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0.0,0.11568165923928805,0.11568164969567012,0.0544857550413302,1375.083166458085,1355.6476962659276,1.2227676230877768e-09,4.791781217025919e-35,1.1948840341079005e-19,1.2227676230877768e-09,4.791781217025919e-35,1.194884175509369e-19,0.11568164002239753,0.11568163904582134,0.0006736242212354601,9.701510425655466e-05,0.0,0.0,9.805324953047853e-05,0.00010189814493058428,0.0,0.2709222806075553,0.21794302138808846,0.039666799352274615,0.039769796772480145,1.0,1.0,0.03966713072404683,0.03977008219995205,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,0.11575021809633916,0.11575021990167489,0.0535013633329879,1354.438748694444,1598.7090450353687,1.1853318975109878e-09,3.597383188430519e-35,8.479408231673369e-20,1.1560082439002098e-09,3.993151014188267e-35,1.1117328236925958e-19,0.11575020857181069,0.11575020884134399,0.00014189409557725,9.877309203144666e-05,0.11983865507027287,0.11983866272646275,9.901500307023114e-05,0.006216614996083074,1.0,0.22686721740914245,0.20223321889882123,0.03436661737454407,0.03332685560523927,1.0,1.0,0.03436666214884172,0.03332690640102568,1.0,1.0,1.0,1.0,1.0,1.0
2,2.0,0.10030568533892778,0.10073529479444206,0.0428690347596583,1836.0204776659375,1772.8834046073723,0.0793670699647687,0.00733893129483056,0.00199029319355844,0.08393388886766096,0.00856111896112061,0.0022687259482400005,0.10599450002369207,0.10523672634312739,0.00017071818001563,0.00013476051390165996,0.12423573489221795,0.12423567906957192,0.00012589527759696,0.00011809843126680999,50.0,0.01892826467918929,0.01727020286872547,0.01607375657981797,0.015540429453559998,1.0,1.0,0.01681203972269823,0.01645855913954544,1.0,1.0,1.0,1.0,1.0,1.0
3,3.0,0.05218572925809001,0.05268895450121489,0.021395930357357297,1323.1711517272518,1255.0436530279228,0.07997853510653663,0.007442435905654581,0.00199837782211045,0.08465456228112031,0.00866958355384683,0.0023002953249332296,0.05798420290239904,0.05733050694160065,0.00027445156592868997,0.00017862822860475,0.05794097936338329,0.05722814231835449,0.00016309022903438002,0.00016492116264994,51.0,0.018983486755688884,0.01735997888831581,0.01624352052004175,0.01590022203179821,1.0,1.0,0.01672902564283281,0.016617703274890858,1.0,1.0,1.0,1.0,1.0,1.0
4,4.0,0.049848243143131646,0.05050175037215854,0.0200923645102844,1250.791366633214,1170.7272278993855,0.09370433194146859,0.009720559887582119,0.00239666222876779,0.09711298768527567,0.010588674909496032,0.0025589669675871803,0.05644135253000393,0.0556783812782964,0.00027360450476403,0.00019815864507105003,0.05756734714065487,0.05643120225760236,0.0017577151069417003,0.00024327409919346998,100.0,0.010438255092723739,0.00952412258073053,0.015017881730519359,0.013850453085109909,1.0,1.0,0.015871661378670108,0.015404328860554772,1.0,1.0,1.0,1.0,1.0,1.0
5,5.0,0.03300293800572001,0.0336016901262187,0.012545830309826003,842.7725404141238,989.3733425390674,0.09373457017657147,0.009718740738383459,0.00237116310880181,0.09712251092600029,0.010574623866858548,0.0025784082168168096,0.03993880074412492,0.03879986692083112,0.022898469213396264,0.00036777758505191003,0.039604882231034345,0.03885718663521739,0.00021365957800293002,0.00024309039581562,101.0,0.01050908354836968,0.009603698633266811,0.01524131489446503,0.013889988253661658,1.0,1.0,0.0156624522096092,0.015294456212938613,1.0,1.0,1.0,1.0,1.0,1.0
6,6.0,0.03212931555899935,0.033307334452322854,0.012078050075206199,920.5736539057922,695.746050140285,0.09845654630200526,0.010511160927426131,0.00246355511857286,0.10218663901538891,0.01150957542087606,0.0027930967182596,0.03963573109009404,0.03855448165592805,0.0003110895864665,0.00029384843073781,0.04031083451315489,0.03931932529863351,0.00031455350108439996,0.00030297848861661,150.0,0.007372801755852939,0.0066836176736113,0.014893119816557998,0.0138245946119778,1.0,1.0,0.01568457630473409,0.015051174582309607,1.0,1.0,1.0,1.0,1.0,1.0
7,7.0,0.02669644458068074,0.02788218811296226,0.009656228248518,547.1948494673474,355.45186619197483,0.0984968748586965,0.010518457404403608,0.0024773480168688205,0.10222261783342974,0.011516176431055859,0.0027960429458969995,0.03423843233488505,0.03324116583382481,0.00027181841433045005,0.00024039417039597001,0.034255555010518204,0.033180809812554585,0.00022110443096602997,0.0002635721582919,151.0,0.007475580056747419,0.0067512693388655605,0.014963888553938801,0.01393828773287635,1.0,1.0,0.01566821738579147,0.015033503064687717,1.0,1.0,1.0,1.0,1.0,1.0
8,8.0,0.026360200024616136,0.02756661970834056,0.009396034366207898,525.8417246395722,244.4473230590811,0.10141748506854505,0.011093537481878961,0.0025629791112824103,0.10525746229946091,0.01218300389005006,0.0028588945606518802,0.03435743002625619,0.033129117949387187,0.00037097667809569995,0.00033436028752471,0.034395430066256096,0.033469428000189455,0.00032536049839103007,0.00031054755672808,200.0,0.005831787242601941,0.00522766343676918,0.014583760466432219,0.01384901517353818,1.0,1.0,0.01509460628185259,0.014873753763988033,1.0,1.0,1.0,1.0,1.0,1.0
9,9.0,0.02424811995096408,0.02545586841549514,0.0084523168709902,293.01642635783645,235.61026243811938,0.10145660638802705,0.011101591137273511,0.00258155193103565,0.10527163783442486,0.01218413214822158,0.0028548974506610405,0.03223909918656863,0.0311307419142215,0.0003948643803596,0.00029604732990261,0.03224369410893089,0.03104887411851215,0.00031080059707158994,0.000283018220216,201.0,0.005882455084012,0.00528150397256341,0.014619002764230279,0.013870770126034281,1.0,1.0,0.015094936225914651,0.01487292588077185,1.0,1.0,1.0,1.0,1.0,1.0
