,obj_values,MRO_obj_values,epsilon,weights,MRO_weights,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3
10,0.01580916382076074,0.017383255659172623,0.003150614974738231,"[0.07259528 0.00181488 0.11252269 0.02903811 0.353902   0.24863884
 0.01270417 0.00181488 0.00181488 0.00362976 0.00181488 0.05263158
 0.00181488 0.00544465 0.09981851]","[0.09636364 0.00727273 0.22727273 0.02545455 0.00181818 0.06
 0.1        0.00363636 0.12363636 0.00181818 0.00363636 0.15272727
 0.08727273 0.00181818 0.10727273]",0.4983244278701022,0.564781216555275,0.08073324536819805,0.007226848718083103,0.027247432080883423,0.08479525622069073,0.008252596721314974,0.031235619796843986,0.02265265001747247,0.02166801736249068,0.0005721360212191939,0.000602147018071264,0.02282144104313779,0.02169080503622638,0.0006061270250938833,0.0004904050147160888,500,0.015951723297663235,0.016153029762872542,0.016478385025096774,0.016304975609697573,1.0,1.0,1.0,1.0,0.01780812345222312,0.01840593939746254,0.018545193088635153,0.018112224285869193,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,0.015793768820265668,0.017380852905967827,0.0031505195896898413,"[0.07246377 0.00181159 0.11231884 0.0307971  0.35326087 0.24818841
 0.01268116 0.00181159 0.00181159 0.00362319 0.00181159 0.05253623
 0.00181159 0.00543478 0.09963768]","[0.09618875 0.00725953 0.22686025 0.02540835 0.00181488 0.05989111
 0.09981851 0.00362976 0.12341198 0.00181488 0.00362976 0.15426497
 0.08711434 0.00181488 0.10707804]",0.9776708059944212,1.3717255570809357,0.080711015545017,0.007222228761159534,0.027248047768741165,0.08478064987568178,0.008248589180224634,0.031212455383614765,0.022639024346917842,0.02165784583005516,0.0006597070023417473,0.000538886000867933,0.022631332922237485,0.021657838313172344,0.000546575989574194,0.0005466860020533204,501,0.01599821091670017,0.01613456256829217,0.01632914647693095,0.016289045163046013,1.0,1.0,1.0,1.0,0.017603302182387974,0.01813417425950098,0.018269469164613875,0.017890551391083014,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,0.016917553071973217,0.018417216910999432,0.0031418551234593615,"[0.0906298  0.0015361  0.10445469 0.02764977 0.3609831  0.24577573
 0.01075269 0.00460829 0.0015361  0.0030722  0.0015361  0.03993856
 0.0015361  0.00460829 0.10138249]","[0.10461538 0.00615385 0.22923077 0.02461538 0.00153846 0.06
 0.10615385 0.00307692 0.11230769 0.00153846 0.00461538 0.16153846
 0.08       0.00153846 0.10307692]",0.7388335839495994,0.9820150941959582,0.08108699570122226,0.00736357843743614,0.029888720969714556,0.08516074254650247,0.008284968931751114,0.03212713354968777,0.02434368075337067,0.022600653132343558,0.0007739689899608493,0.0005848170258104801,0.024231259816348338,0.022787797810578533,0.000545166025403887,0.0005792459705844522,600,0.015998211707778844,0.016134560538146745,0.016329138583808474,0.016289028946931093,1.0,1.0,1.0,1.0,0.01760956374389042,0.01814373250917882,0.018278077590037484,0.017898471071568944,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,0.01690695267169017,0.018363194088885548,0.003141774626008854,"[0.09202454 0.00153374 0.10429448 0.02760736 0.36042945 0.24539877
 0.0107362  0.00460123 0.00153374 0.00306748 0.00153374 0.0398773
 0.00153374 0.00460123 0.10122699]","[0.10752688 0.00614439 0.23655914 0.02457757 0.0015361  0.05990783
 0.10599078 0.0030722  0.10291859 0.0015361  0.00460829 0.16129032
 0.07987711 0.0015361  0.10291859]",0.4762437531608157,1.2696698828367516,0.08106476867293821,0.0073583858579752805,0.029885232178531656,0.08514227043281238,0.008280597953993286,0.03211226796756189,0.02432208241946337,0.022755445897231014,0.0006339569808915257,0.0006096370052546263,0.024321669234650255,0.022583571352740063,0.000594816985540092,0.0006636370089836419,601,0.016164378323139588,0.017181938918803447,0.01734683632246361,0.016902746418475653,1.0,1.0,1.0,1.0,0.017129426320925723,0.018258549667305862,0.017733057957173212,0.01775184885185526,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0.01705312034717875,0.018069949966738812,0.0031343706836082443,"[0.0918775  0.00133156 0.09587217 0.02796272 0.36884154 0.22636485
 0.00932091 0.00399467 0.01731025 0.00266312 0.00133156 0.04260985
 0.00133156 0.00399467 0.10519308]","[0.11066667 0.00533333 0.24133333 0.02133333 0.00133333 0.06133333
 0.10666667 0.00266667 0.10666667 0.00133333 0.004      0.16
 0.08133333 0.00266667 0.09333333]",0.35404812544584274,1.2622267227852717,0.08115214858443756,0.007335018719898653,0.030285531724715088,0.08489095281163814,0.008257213274784098,0.03062390108090572,0.022551353159200663,0.0229977927098671,0.0006903770263306797,0.0006664970424026251,0.02379916120460157,0.022293879333560696,0.0006346669979393482,0.0006375969969667494,700,0.016353239267541713,0.017416460097703926,0.017564963177121393,0.017142334220676625,1.0,1.0,1.0,1.0,0.017130036848455064,0.018259145128575863,0.017733758555376334,0.01775249231346405,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,0.017044710023607745,0.01805929512657095,0.0031343010780931556,"[0.09175532 0.00132979 0.09574468 0.02792553 0.36835106 0.22739362
 0.00930851 0.00398936 0.01728723 0.00265957 0.00132979 0.04255319
 0.00132979 0.00398936 0.10505319]","[0.11051931 0.00532623 0.24101198 0.02130493 0.00133156 0.06125166
 0.10652463 0.00266312 0.10785619 0.00133156 0.00399467 0.15978695
 0.08122503 0.00266312 0.09320905]",0.6238421688904054,1.3055095363524742,0.08114906569889688,0.007333528968714865,0.030288782050073803,0.08489091695545731,0.008255645759183972,0.030642245529126144,0.022536644926549144,0.022980274959455968,0.0007591380272060633,0.0007673989748582244,0.02253562245807083,0.022980580048781788,0.0007265390013344586,0.000714278023224324,701,0.01716988842218261,0.01834404542830173,0.01847506239943802,0.01811186603588744,1.0,0.0,0.0,0.0,0.01699245223781861,0.017681909013851208,0.01786899935142336,0.017354704196331647,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,0.01733672887352536,0.018339254979364672,0.003127839037222709,"[0.09283196 0.00117509 0.10105758 0.02702703 0.36545241 0.22209166
 0.00940071 0.00352526 0.01762632 0.00235018 0.00117509 0.04230317
 0.00117509 0.00352526 0.1092832 ]","[0.11529412 0.00588235 0.22705882 0.02       0.00117647 0.05882353
 0.10823529 0.00235294 0.11058824 0.00117647 0.00352941 0.15764706
 0.08235294 0.00235294 0.10352941]",0.8143954013939947,0.9174126777797937,0.08129500613856204,0.007397579461186097,0.0273974492285038,0.08507986680466134,0.008285023052062659,0.031755230955586515,0.022720108025745023,0.02303693587842072,0.0008948000031523407,0.0008416000055149198,0.02278391573504225,0.023290963555736458,0.0008381090010516346,0.0008519290131516755,800,0.017169535255058325,0.018344138148460913,0.018474656217237626,0.01811167158630374,1.0,0.0,0.0,1.0,0.016993160016829455,0.01768294533133411,0.01786959540314227,0.017355551356203425,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,0.017354088578287255,0.018342596857861153,0.0031277777436943786,"[0.092723   0.00117371 0.10093897 0.02699531 0.36619718 0.22183099
 0.00938967 0.00352113 0.01760563 0.00234742 0.00117371 0.04225352
 0.00117371 0.00352113 0.10915493]","[0.11515864 0.00587544 0.22679201 0.0199765  0.00117509 0.05875441
 0.1092832  0.00235018 0.11045828 0.00117509 0.00352526 0.15746181
 0.08225617 0.00235018 0.10340776]",0.694461097358726,0.8907119600335136,0.08127970719404708,0.0073942319379621734,0.027485404207366622,0.08507667443316816,0.0082833390278157,0.03172755006288368,0.022737562618852195,0.023053055772983087,0.015272830962203443,0.0008677999721840024,0.02274351139514639,0.02310089772065957,0.000823090027552098,0.0008138790144585073,801,0.016707832629098678,0.017715724255476156,0.01764965916210575,0.017254567980940525,1.0,1.0,1.0,1.0,0.01641936750021471,0.016981744843959225,0.016875966150119416,0.016412920826793482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,0.01726431386547958,0.01771454111925837,0.0031220461434767035,"[0.08832808 0.0042061  0.09884332 0.02733964 0.35962145 0.24815983
 0.00946372 0.00315457 0.01787592 0.00210305 0.00105152 0.03785489
 0.00105152 0.00315457 0.0977918 ]","[0.15052632 0.00421053 0.21684211 0.01894737 0.00105263 0.05684211
 0.10842105 0.00210526 0.11263158 0.04631579 0.00315789 0.13684211
 0.04315789 0.00210526 0.09684211]",0.6909610343282111,1.1709147986839525,0.08120637705217988,0.007357219839403157,0.027071661883602473,0.0854712576606214,0.00831549126045031,0.027087528718598573,0.022484906842265596,0.023176303669453696,0.0008572490187361836,0.0008253889973275363,0.0227432543593482,0.02299055286384318,0.0008157990523613989,0.000815798994153738,900,0.01664693457080826,0.017638693195699877,0.01757334666304944,0.017168918430540043,1.0,1.0,1.0,1.0,0.01640440436409792,0.016963147749437874,0.016846928428227177,0.016390577969002673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,0.017260840404245883,0.01770635021809529,0.003121991400024842,"[0.08823529 0.00420168 0.0987395  0.02731092 0.36029412 0.24789916
 0.00945378 0.00315126 0.01785714 0.00210084 0.00105042 0.03781513
 0.00105042 0.00315126 0.09768908]","[0.15036803 0.0042061  0.21661409 0.01892744 0.00105152 0.05678233
 0.10830705 0.00210305 0.11251314 0.04626709 0.00315457 0.13774974
 0.04311251 0.00210305 0.09674027]",1.0457650048774667,1.04088960995432,0.08119298895981353,0.007354436270512126,0.027071016331042513,0.08545127955348171,0.008311614311852714,0.027099704764872105,0.02248021142476926,0.023195898650114063,0.0007870690315030515,0.005288858956191689,0.022476764596425742,0.023195917053878454,0.000760977971367538,0.0007301080040633678,901,0.01681948509663259,0.017833278783810344,0.01776163408195874,0.01736749156370232,1.0,0.0,0.0,1.0,0.015689056885149877,0.016225184122668917,0.015914858847185513,0.015650667274531516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,0.017651773408572508,0.01823702719786398,0.003116842731548498,"[0.08658421 0.00475737 0.10085633 0.02664129 0.35204567 0.25499524
 0.00856327 0.0038059  0.01617507 0.00190295 0.00095147 0.03996194
 0.00095147 0.0038059  0.0980019 ]","[0.15238095 0.00380952 0.22       0.01809524 0.00095238 0.0552381
 0.10571429 0.00190476 0.10952381 0.04952381 0.01619048 0.13428571
 0.04095238 0.00190476 0.08952381]",1.0265761680202559,1.852236651990097,0.08121939597956467,0.007396897573967668,0.026842890792825112,0.08563197357855777,0.008356768082083792,0.03367999889324044,0.02368981860350345,0.023496911976428534,0.001032671018037945,0.0011583430459722877,0.02295220893021391,0.02357099975202053,0.0009061999735422432,0.0012385639711283147,1000,0.01681922772083473,0.017833103230170393,0.017761220991707526,0.017367180912368732,1.0,1.0,1.0,1.0,0.015693067138259346,0.016230279921274713,0.015916182406549417,0.0156521662345506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,0.01764597279373452,0.018252753098676796,0.0031167932817905745,"[0.0865019  0.00475285 0.10171103 0.02661597 0.35171103 0.25475285
 0.00855513 0.00380228 0.0161597  0.00190114 0.00095057 0.03992395
 0.00095057 0.00380228 0.09790875]","[0.15223597 0.0038059  0.21979068 0.01807802 0.00095147 0.05518554
 0.1056137  0.00190295 0.1094196  0.04947669 0.01712655 0.13415794
 0.04091342 0.00190295 0.08943863]",0.6379884651396424,0.9426237191655673,0.08120791734288868,0.007395233190489428,0.026921424341598003,0.0856409008055775,0.008356960825641892,0.033666422309895694,0.02368572330842685,0.023505679932038524,0.0010533820022828877,0.0009642399963922799,0.02367871131315561,0.023507739494769187,0.0011298719909973443,0.0012554139830172062,1001,0.016750499196999436,0.01775772966876379,0.017690764625582937,0.01729203686786615,1.0,1.0,1.0,1.0,0.01715168973018293,0.01737623541048869,0.01705246336230123,0.016721740920482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,0.01739872303827233,0.017876176170655185,0.0031121205668894853,"[0.08166811 0.00434405 0.10512598 0.02780191 0.34665508 0.25716768
 0.00781929 0.00347524 0.01563858 0.00173762 0.00086881 0.03996525
 0.00086881 0.00347524 0.10338836]","[0.1573913  0.00347826 0.22       0.01826087 0.00086957 0.05565217
 0.11826087 0.00173913 0.10608696 0.04782609 0.01652174 0.13043478
 0.03826087 0.00173913 0.08347826]",0.6516827420564368,1.3466183583368547,0.08138235968768684,0.007423903550659446,0.026827925760214234,0.08582564060431438,0.008375724187510415,0.03307411129720237,0.023506340778808053,0.023542135613878523,0.001170884002931416,0.023362572013866156,0.023567895652432044,0.023564446814246753,0.0009354600333608687,0.0010220909607596695,1100,0.016747038104289447,0.017757553885475952,0.017688876481870765,0.017290541340586642,1.0,1.0,1.0,1.0,0.01715502767375692,0.01738233409776439,0.017055364631023456,0.01672499892774814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0.017394168529923124,0.017869430933901913,0.0031120754836181375,"[0.08159722 0.00434028 0.10503472 0.02777778 0.34635417 0.25694444
 0.0078125  0.00347222 0.015625   0.00173611 0.00086806 0.04079861
 0.00086806 0.00347222 0.10329861]","[0.15725456 0.00347524 0.22067767 0.018245   0.00086881 0.05560382
 0.11815812 0.00173762 0.10599479 0.04778454 0.01650738 0.13032146
 0.03822763 0.00173762 0.08340573]",0.8269778082030825,1.5617106489953585,0.08136932041293068,0.007421297138208697,0.02682790144491316,0.0858175141610743,0.00837362317319694,0.033075059727270574,0.02349698682634581,0.023530420594731934,0.0011423630057834089,0.0010079710045829415,0.023496480198378862,0.023530467758797677,0.0012222840450704098,0.0009892910020425916,1101,0.016600597660604087,0.01755588518223548,0.01746501377473837,0.017044555623877248,1.0,1.0,1.0,1.0,0.017019533962012865,0.017237362172504943,0.016882062381061824,0.016578773199596053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,0.017399842670998047,0.017800905581863622,0.0031077986769681735,"[0.07993605 0.00959233 0.09992006 0.02957634 0.33253397 0.26538769
 0.00799361 0.0039968  0.01918465 0.00159872 0.00079936 0.03677058
 0.00079936 0.00319744 0.10871303]","[0.156  0.0032 0.2248 0.0184 0.0008 0.0544 0.1184 0.0016 0.1056 0.0496
 0.0168 0.1296 0.0384 0.0016 0.0808]",1.49011026090011,0.8231317736790515,0.08161932819273876,0.007576707170513302,0.03298153033591695,0.08602179810277953,0.008502716390197321,0.031964738797861485,0.023423374789494113,0.023454509848739973,0.0010300810099579394,0.004787362995557487,0.023475874867031225,0.023486735212645934,0.0010970819857902825,0.0009833920048549771,1200,0.01660045474466872,0.017555797192547084,0.017464808191472423,0.017044405029397306,1.0,1.0,1.0,1.0,0.017020142809561902,0.01723812412996908,0.01688258759067785,0.016579314965846602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,0.017395709947854564,0.017794539320259865,0.003107757256494599,"[0.0798722  0.00958466 0.09984026 0.02955272 0.33306709 0.26517572
 0.00798722 0.00399361 0.01916933 0.00159744 0.00079872 0.03674121
 0.00079872 0.00319489 0.1086262 ]","[0.1558753  0.00319744 0.2246203  0.01838529 0.00079936 0.05435651
 0.11830536 0.00159872 0.10551559 0.04956035 0.01678657 0.13029576
 0.0383693  0.00159872 0.08073541]",1.0068432861589827,1.9132527318433858,0.0816060673238177,0.0075741497057010545,0.03294840588417818,0.08601003273363075,0.008499948162586072,0.031958255195403226,0.023428460836070697,0.023466777677134204,0.001098241948056966,0.0010824120254255831,0.02342806389537553,0.02346569267916241,0.0010320409783162177,0.0010149120353162289,1201,0.0165119927993533,0.01745948983155578,0.017328953996217433,0.016915961656115808,1.0,1.0,1.0,1.0,0.0168954749782709,0.017111855067664335,0.016752600914031964,0.016456179047679716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
