,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3
0,0.0,0.017190339215295683,0.0175300978514203,0.005621278256416602,2.1484562841418664,2.2775255541171644,0.07831727305527184,0.0067516833584634894,0.020491807974297113,0.07858832014628778,0.006831972142731765,0.020140163201982607,0.02486673494502181,0.023729649512065753,0.0005176852340809551,0.00016069228295231502,0.0,0.0,0.000170791949494695,0.00016194049094333496,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,0.017287571636423103,0.017568940277263592,0.0056194232945721,2.129319029356702,2.7011815745179772,0.07840744808123697,0.006762448295954421,0.020731901673629656,0.07864354498974357,0.006831572661727461,0.019830589333477065,0.024816099728388722,0.023991795385865416,0.000176700644078615,0.00018538603908377498,0.025096523709943492,0.023805284625651662,0.0007206898648291248,0.00017696153663559504,1.0,0.0186461046700268,0.01987537095220044,0.0193821441461162,0.01927514975501522,0.45,0.25,0.3,0.3,0.01983348746357253,0.021310107311655373,0.020619818115500257,0.020607620728481636,0.25,0.15,0.2,0.2,0.85,0.8,0.85,0.85,0.95,0.95,0.95,0.95
2,2.0,0.019746437759775626,0.020366439200829284,0.005519288080199098,2.454679023229983,2.6990350969310386,0.08555890871886879,0.008402862472759506,0.02731331471837712,0.086545096607685,0.008639129652664555,0.031106447206875682,0.02686598873832538,0.02665843851932383,0.0009457517007831002,0.00026913549227169004,0.030569439455249876,0.029911458901256772,0.000546106509864275,0.000266406952869095,100.0,0.018664163801957907,0.019899283692029278,0.019381829204523103,0.019314779879573758,0.75,0.7,0.7,0.7,0.019722770763739406,0.0212545056730088,0.020531815456586493,0.020546808127464865,0.45,0.35,0.4,0.4,1.0,0.95,0.95,1.0,0.95,0.9,0.95,0.95
3,3.0,0.019758792146103175,0.020381239394304827,0.005518676894951401,2.801079666343867,2.6312447182048344,0.08555807839304826,0.00839682245801174,0.027768490454489904,0.08657857407429477,0.00864260319665348,0.031153358634419138,0.027023772268810274,0.026665719078948873,0.000240301404846785,0.00028506105882110004,0.02693199256040607,0.02670980513868042,0.0009193794510792303,0.000312879146076685,101.0,0.01712838943783989,0.018057077409835906,0.01760289291041906,0.01756874584864341,0.8,0.7,0.8,0.8,0.017212183205456765,0.01807084998216748,0.017695702838553658,0.017665753995172864,0.7,0.7,0.7,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,4.0,0.020076537345220198,0.02065670028837406,0.005472497647822202,3.6268623433890754,3.5481394426926274,0.08769295121735021,0.008898233320867461,0.03230286627971775,0.08952773793538356,0.009332312968479525,0.03909134856825537,0.027369875993240412,0.027461577632517564,0.0007744518516119003,0.00031880075111980497,0.02812070700527617,0.027909238929278306,0.00029902303940612505,0.0003084517578826651,200.0,0.017097234340372934,0.0180127092222684,0.0175542240871526,0.01749641066233073,0.85,0.75,0.8,0.8,0.01726172439895762,0.018135235806899803,0.017764664476381375,0.01772714214186268,0.85,0.85,0.85,0.85,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0
5,5.0,0.020069811877709544,0.020678717331441766,0.005472133554484397,4.18429466940579,3.1001045176031767,0.087681661141967,0.008892437824549135,0.032523602425979556,0.08952578436422268,0.009329371772328605,0.03908586240101801,0.027558657473599445,0.02746434435610583,0.000516453047748605,0.00031732374627603,0.027350099429234102,0.027446107806075287,0.0005465422669657901,0.00031676220241929503,201.0,0.016799917551463137,0.017524691908818286,0.01706265638996401,0.017089925747634765,0.9,0.9,0.9,0.9,0.016763247756416154,0.01753863246222329,0.017060617165201984,0.017104746915487103,0.85,0.85,0.85,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,6.0,0.020073104437396416,0.02099075065098448,0.005441894478605601,5.565975229887409,4.247082294645952,0.08792038035651392,0.009015223837001641,0.037317078312420225,0.09000035185914343,0.009418327942974297,0.04063861735878951,0.028199399436983942,0.027805935103826073,0.013043689241749193,0.00046561720082531003,0.02823219390461019,0.028080531360221685,0.00048105320602184987,0.0003933601692551399,300.0,0.016813611203051713,0.01753701430340772,0.01706720124992283,0.017100834995516265,0.9,0.9,0.9,0.9,0.016963103818502027,0.017773751897651922,0.017285480048935667,0.01733623667093557,0.85,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,7.0,0.020172536715819707,0.021031273122594292,0.0054416357164188,5.012171747034881,4.6469048882252535,0.08808102341281601,0.009068354175005847,0.03631007056746058,0.09001679498057547,0.009430323041998014,0.04049230090112935,0.028476884515045837,0.02769499074893612,0.000668500259052915,0.0020459824037970505,0.028571451034352845,0.028160267578977848,0.017881609301548397,0.0065499817836097984,301.0,0.01649645448000895,0.01715276402453483,0.016754205002008218,0.016734040756429494,0.95,0.9,0.95,0.95,0.017072884611830194,0.017831010665604535,0.017429047606282576,0.01727985351673107,0.9,0.8,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,8.0,0.02021799246013461,0.020985830073843074,0.005419148372072701,4.659374687622767,3.6689876875519984,0.08840014074816127,0.009119768282261551,0.038228569962244247,0.09038252078305062,0.009508283591162275,0.04153921369149081,0.028364450327314928,0.02769339476379651,0.0009509809518930851,0.001197301203501375,0.028495671554700265,0.02766894854218092,0.00057887479779306,0.0005864712031324901,400.0,0.016347353963054805,0.016987983305775427,0.016612999327714664,0.01659167664521716,0.95,0.9,0.95,0.95,0.017318283215632353,0.01813289685136023,0.017706408124256418,0.017552634458998177,0.85,0.85,0.85,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,9.0,0.02021141987335512,0.020968864630642955,0.005418947889262699,4.66085756952234,3.0989204209967283,0.08842141328241615,0.00912140199623212,0.03787358350699306,0.09039600750700591,0.009510402991220497,0.041518243664919706,0.028587012227275915,0.02772731695428058,0.0008928636554628048,0.0007070702005875798,0.02834986615673431,0.027675380947416277,0.00045675954897883,0.000717468099901405,401.0,0.016433930077661498,0.017066560410103807,0.016717326387915562,0.016646972530887632,1.0,0.9,0.95,0.95,0.017107578557549116,0.017851125306584385,0.01739489909697972,0.017330605691509744,0.85,0.8,0.8,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,10.0,0.020127582606639254,0.020972608155705477,0.005401054242408301,5.8832483274542025,4.302668793417979,0.08861103756743427,0.009195909538429768,0.039393211809452225,0.09058300198264471,0.009562743839330087,0.04270730473267703,0.028356597588348253,0.027595106399582597,0.0015565840032649603,0.001776618795702185,0.02855329570404294,0.02774404128679771,0.0015592901007038947,0.0018035474058705945,500.0,0.016461603377702624,0.017106423982887562,0.016752900403000988,0.016685439072021507,0.95,0.95,0.95,0.95,0.017329216121201373,0.018103226334492323,0.01763972104569652,0.0175568589467773,0.85,0.8,0.85,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,11.0,0.020124589230930474,0.020978451352630958,0.005400890725182502,5.25658192228002,3.560627481242409,0.08862441333095115,0.00919818792943274,0.03938792464754447,0.09059958699602903,0.009565608898043235,0.04270771871905047,0.028364196417783583,0.027607591082755324,0.0005269132932880401,0.0007275873009347851,0.02836704745455192,0.027601353431045278,0.0009073676570551,0.000525050357100505,501.0,0.016452402864884523,0.01707280056133707,0.016698204097349918,0.016665244438273125,0.95,0.95,0.95,0.95,0.01732931019668068,0.018126799416459748,0.017644916075670834,0.017602279791720847,0.8,0.7,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,12.0,0.02013528586256086,0.02125730514347971,0.005386037354501701,5.511513578362065,3.634396811231272,0.08877187512738292,0.009258022520645469,0.03907469358731694,0.09094193408251888,0.00963101530507514,0.043666668647666385,0.028391650902440353,0.027776415539335762,0.0010368164250393753,0.00059811979299406,0.028585031414068686,0.027863856087965887,0.00204644245095546,0.000743222754681435,600.0,0.016457039952286995,0.01707875082964457,0.01670285804119605,0.0166696983994514,1.0,0.95,0.95,0.95,0.01732542655831861,0.018123250048149624,0.01764039000219681,0.01759823556864922,0.8,0.7,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,13.0,0.020125113485126127,0.021256000840034157,0.005385899358872303,4.95253032669716,3.907648262908333,0.08875833643012006,0.009254163696003766,0.03900913556625744,0.09092714729479812,0.0096269224382921,0.04366950554660888,0.02838127792924005,0.027749688807365093,0.000997550104511845,0.00066388800332782,0.02838180943967534,0.02776794146782971,0.0017553922079968803,0.001727009934256735,601.0,0.01635469311567025,0.01698316194902045,0.016586176554419123,0.016552854698412844,0.95,0.95,0.95,0.95,0.01715173669434706,0.017843045419989077,0.017421555188499034,0.017365906653068985,0.8,0.75,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,14.0,0.0202247317704508,0.021147105984937534,0.005373206886185502,4.611876455394667,3.760771572095109,0.08876487631628485,0.009244486233515061,0.047205703435257935,0.09109974206466682,0.009653552750263495,0.05100165442467086,0.02835614085235209,0.02820036740015725,0.00246470795536874,0.00303348304587412,0.02833920659567744,0.027723903697963414,0.000650423142360485,0.00142917574557937,700.0,0.016328351947027017,0.016941697229253296,0.016565598600917365,0.016519925596988522,0.95,0.95,0.95,0.95,0.017151702038036815,0.017843266817712873,0.01742199110155746,0.01736615368048596,0.8,0.75,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,15.0,0.02022852836179645,0.02115097188002234,0.005373087562445398,4.6271447462640936,3.944379821108305,0.08876224818755031,0.009243215674892844,0.04722682276754265,0.09109445114675832,0.009651771264861435,0.051030505434609165,0.028355287190175632,0.028199563942943713,0.0011843404994578547,0.00067411014460953,0.028354363457544073,0.02820056446126598,0.0006539101537782149,0.001612938751350115,701.0,0.016748565178953182,0.017550678444895683,0.01711757998811556,0.01705687896614495,0.95,0.95,0.95,0.95,0.01707898580452351,0.017778096422936967,0.017373285866238215,0.017317377489754152,0.8,0.75,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,16.0,0.02022800534291608,0.021051199697521485,0.005362009778096002,5.126643724829774,3.7818645536201076,0.08872088085585032,0.009286402670134046,0.04488562511079311,0.09109925496058492,0.009656155180022271,0.05220266933186195,0.02806057955834368,0.028000083938101394,0.0010073328478028502,0.0138401222066022,0.028357049733245238,0.02815998197742258,0.00074958556215274,0.01254913125594607,800.0,0.016748652088852112,0.017550039225445884,0.01711746528118886,0.017056464283650694,0.95,0.95,0.95,0.95,0.01708061355750958,0.01777918683166794,0.017374662425363584,0.0173186545140838,0.85,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,17.0,0.0202298172369096,0.021049371005475766,0.005361904703476,5.086306852565031,3.4034434154018527,0.0887230557222347,0.009287053322667231,0.044895531658390095,0.09110378430520101,0.009657019193225152,0.052209353811802695,0.028061212098769862,0.028000298664631773,0.000849214239860835,0.0010719297046307,0.02806152527241455,0.02800624903613016,0.0026964069256791246,0.00072032295283857,801.0,0.016635399547371414,0.017434152137397022,0.016983891346505,0.016943507391706525,0.95,0.95,0.95,0.95,0.01683423719605253,0.017556130959574093,0.017128549525681172,0.01714555218409218,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,18.0,0.020281190792463776,0.021047636901341517,0.005352079103102899,5.814475366676925,3.7659680545999437,0.08890764378761688,0.009354516127937803,0.04880654766550654,0.09140867038460315,0.0097546433458712,0.04974319345216762,0.02756788360924322,0.028001974899543536,0.000857458848622575,0.005840034346328995,0.028145859362115555,0.02804209200727269,0.02431596614769654,0.01739637619757555,900.0,0.016630247126354955,0.017427743472375645,0.01697783213894673,0.016937917890621258,0.95,0.9,0.95,0.95,0.016833590604831465,0.017555342647250165,0.017127382778962773,0.017144740796910703,0.85,0.8,0.85,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
