,obj_values,MRO_obj_values,SAA_obj_values,epsilon,online_time,MRO_time,SAA_time,MRO_mean_val,MRO_square_val,MRO_sig_val,SAA_mean_val,SAA_square_val,SAA_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,SAA_worst_values,worst_times,MRO_worst_times,SAA_worst_times,worst_values_regret,MRO_worst_values_regret,SAA_worst_values_regret,worst_times_regret,MRO_worst_times_regret,SAA_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1,SAA_eval0,SAA_eval1,SAA_satisfy0,SAA_satisfy1,SAA_worst_satisfy0,SAA_worst_satisfy1
0,-0.031577924943563956,-0.03157792494356386,-0.06760875787637724,0.018453616691811767,0.12713651808215332,0.076417227,0.004163821,3.3320009373125284e-09,3.1980087885448368e-34,4.641131579897629e-20,3.3320009373125284e-09,3.1980087885448368e-34,1.7552113744845018e-28,3.3320009373125284e-09,3.1980087885448368e-34,4.641131579897526e-20,-0.0315779256860967,-0.03157792568609664,0.013608633952357146,0.0008168220520019531,0.00017213821411132812,0.0002315044403076172,0.0,0.0,0.0,3.886222839355469e-05,3.361701965332031e-05,2.8848648071289062e-05,0,0.10362719302707586,5.757366576542022e-09,0.0394258749276576,0.04683877323833577,0.0,0.0,0.03942587492765863,0.04683877323833683,0.0,0.0,0.0,0.0,0.0,0.0,0.08242229804119755,0.09395039364098373,0.0,0.0,0.0,0.0
1,-0.02703949736382766,-0.027039497363827655,-0.050826539982530484,0.01828615653523656,0.09885421885351563,0.098914751,0.00465712,2.77666744776044e-09,3.812642458495163e-34,6.759398106216429e-20,2.77666744776044e-09,3.812642458495163e-34,1.28203725511594e-20,2.77666744776044e-09,2.665007323787364e-34,9.537442405226624e-20,-0.02703949824942664,-0.027039498249426648,0.000858471544039674,0.00030112266540527344,0.00022530555725097656,0.0002715587615966797,-0.010454414016301337,-0.010454414016301337,0.06367937076581613,0.00023627281188964844,0.00018477439880371094,0.00017833709716796875,1,0.14932295143211238,0.14622241388525492,0.017914728164904966,0.02526703222337072,0.0,0.0,0.01791472816490483,0.025267032223370983,0.0,0.0,0.0,0.0,0.0,0.0,0.04355634562716016,0.049029253186477606,0.0,0.0,0.0,0.0
2,-0.01746474195090681,-0.017464741950905617,-0.038888513472224155,0.017919169196815247,0.15285132146118163,0.151326059,0.004871493,4.268848667517077e-09,4.339080664828992e-34,9.267826633315885e-20,4.268848667517077e-09,4.339080664828992e-34,2.788963608455912e-19,3.506796208934477e-09,1.776671549191576e-34,1.3572853037588984e-20,-0.017464742859944354,-0.017464742859943934,0.0026921139788534526,0.0003981590270996094,0.000293731689453125,0.0003459453582763672,0.003834678854157586,0.0038346788541565105,0.04695276940541087,0.000278472900390625,0.0002410411834716797,0.00027561187744140625,4,0.12529059122567948,0.14885833367141127,-0.007305538444350393,-0.0037808987813024,0.0,0.0,-0.007305538444254111,-0.00378089878121088,0.0,0.0,0.0,0.0,0.0,0.0,0.01302233673275897,0.016747838160106655,0.0,0.0,0.0,0.0
3,-0.017526287676985663,-0.017526287676978395,-0.03888851341262214,0.01782501876267491,0.16815543508740236,0.167642358,0.006016575,3.15611658804103e-09,3.879781920368332e-34,6.37790623018503e-20,3.15611658804103e-09,3.879781920368332e-34,2.2695780953948867e-19,4.646232707425796e-09,1.5990043942724184e-34,1.2169140660409999e-20,-0.017526289513351945,-0.017526289513349214,0.001931739848545444,0.00041794776916503906,0.0002779960632324219,0.0003757476806640625,-0.017526183266607452,-0.017526183266607022,0.0019317398685787593,0.0003342628479003906,0.0002689361572265625,0.0002703666687011719,5,0.11757976994120857,0.1464371176904901,-0.007278343801440285,-0.003750655790276873,0.0,0.0,-0.007278343801406164,-0.0037506557902479572,0.0,0.0,0.0,0.0,0.0,0.0,0.013022336708903242,0.016747838128204694,0.0,0.0,0.0,0.0
4,-0.015789999507344644,-0.01578999950734306,-0.030007477557585135,0.017527646021759286,0.2077739597857666,0.212287261,0.00636173,3.1205710051082464e-09,3.856273633913391e-34,7.758021171319305e-27,3.1205710051082464e-09,3.856273633913391e-34,2.6051866950760097e-19,3.0069912862952718e-09,1.1421459959088701e-34,2.4439738971262373e-27,-0.015789999559519163,-0.015789999559518212,0.0029097292232440064,0.0005011558532714844,0.00040650367736816406,0.0004703998565673828,-0.005003305310634643,-0.005003305310852614,0.027685115866888967,0.00040841102600097656,0.00039315223693847656,0.0003883838653564453,9,0.09729146423375964,0.13373021933423251,-0.01578999983426537,-0.0157899993995166,1.0,0.0,-0.015789999834263067,-0.015789999399519465,1.0,0.0,1.0,0.0,1.0,0.0,-0.002252805903257906,0.0033254157553019624,0.0,0.0,0.0,0.0
5,-0.015789997378658868,-0.015789997378620732,-0.030005366124435006,0.0174672860603206,0.21920727696826173,0.224316029,0.007000034,4.023199917205206e-09,3.7214773614591253e-34,2.5832846493409596e-25,4.023199917205206e-09,3.7214773614591253e-34,1.1538910226006127e-19,3.5089726757238204e-09,1.0660029295149455e-34,5.056855020363502e-26,-0.01578999809505964,-0.015789998095234226,0.004745180099607792,0.0005211830139160156,0.00043582916259765625,0.0004961490631103516,-0.01578999956528871,-0.01578999956528783,0.005695098971174768,0.0003829002380371094,0.0004200935363769531,0.0004200935363769531,10,0.09074603411267096,0.12938477818237057,-0.01579000423701577,-0.015789994211611397,1.0,0.0,-0.015790004236937823,-0.015789994211703386,1.0,0.0,1.0,0.0,1.0,0.0,-0.007704194924688721,-0.003282419103732005,0.0,0.0,0.0,0.0
6,-0.01578999938386022,-0.01578999954146424,-0.03356965153270926,0.017262047829584844,0.22796843247558593,0.22410107517443847,0.009614706174438476,0.08285852650859982,0.02190666372106047,0.000868666948444784,0.08285852650859982,0.02190666372106047,0.001234284893732866,0.09664678119635332,0.02260593929450799,0.0014721848354143534,-0.015789999392447733,-0.015789999595930065,0.004661779155816871,0.0006208419799804688,0.00048542022705078125,0.0005819797515869141,-0.01578999512226128,-0.0157899951223503,0.0031704014793182377,0.0005435943603515625,0.0005328655242919922,0.0005207061767578125,14,0.07111326383568757,0.11131368895829309,-0.015789999698075007,-0.01578999963015076,1.0,1.0,-0.01578999984972809,-0.01578999961473877,1.0,1.0,1.0,1.0,1.0,1.0,-0.0063850212963444805,-0.00704220038578612,0.0,0.0,0.0,0.0
7,-0.01578999777491682,-0.015789999081314433,-0.033601441532455215,0.017217833186634696,0.22471081213024902,0.2263879825810547,0.009963324581054688,0.10324063139600387,0.027441852082415685,0.0014176526096667708,0.10324063139600387,0.027441852082415685,0.0010686226190970494,0.11512940372452658,0.030324570610012536,0.0018135071398048721,-0.015789997821617174,-0.015789999331859005,0.008593338259550935,0.0006530284881591797,0.0005688667297363281,0.0005996227264404297,-0.01578999940138433,-0.015789999598285264,0.00594214833558232,0.0005593299865722656,0.0005567073822021484,0.0005452632904052734,15,0.06773165078035623,0.12249000603149704,-0.01578999989872025,-0.015789999556473346,1.0,1.0,-0.015790001896292954,-0.015789999024500095,1.0,1.0,1.0,1.0,1.0,1.0,-0.005512236758201371,-0.0065186062215276345,0.0,0.0,0.0,0.0
8,-0.01578999642769382,-0.01578999668265065,-0.0335343178910896,0.01706158733578211,0.26585028199035643,0.23155974209118652,0.009277450091186523,0.13678410397247764,0.041396782403563814,0.0013204306948167155,0.13678410397247764,0.041396782403563814,0.0013668966144239373,0.15234593184348777,0.044392482947528324,0.0020518289325601262,-0.015789996893349742,-0.015789997964324287,0.0062510824661573955,0.0007472038269042969,0.0006875991821289062,0.0006985664367675781,-0.01578999784296227,-0.01578999935265041,0.006209077854889777,0.0006711483001708984,0.0006577968597412109,0.0006461143493652344,19,0.05571216203154322,0.11179187322479081,-0.01579000211456401,-0.015789999913666242,1.0,1.0,-0.015790003650774667,-0.0157899993504722,1.0,1.0,1.0,1.0,1.0,1.0,-0.006159538001755956,-0.006807374985888479,0.0,0.0,0.0,0.0
9,-0.01578999710671397,-0.015789992117788396,-0.030847091802348063,0.017026798450415694,0.2232627488774414,0.21819978804333495,0.009625687043334961,0.1406157266509428,0.04187821417885914,0.0012497199195128633,0.1406157266509428,0.04187821417885914,0.002548159119012272,0.15726407531328548,0.04591829438488617,0.002131960561341483,-0.015789997893201003,-0.015789995398749635,0.01539839462734853,0.0007576942443847656,0.0006697177886962891,0.000701904296875,-0.015789992545167632,-0.01578999531375047,0.010404555211885581,0.0006678104400634766,0.0006728172302246094,0.0006566047668457031,20,0.05338324025861859,0.11818067404561376,-0.01578999938359159,-0.01578999862630541,1.0,1.0,-0.015789999929920754,-0.01578999936528728,1.0,1.0,1.0,1.0,1.0,1.0,-0.0039474038460748494,-0.005577360369348603,0.0,0.0,0.0,0.0
