,obj_values,MRO_obj_values,SAA_obj_values,epsilon,online_time,MRO_time,SAA_time,MRO_mean_val,MRO_square_val,MRO_sig_val,SAA_mean_val,SAA_square_val,SAA_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,SAA_worst_values,worst_times,MRO_worst_times,SAA_worst_times,worst_values_regret,MRO_worst_values_regret,SAA_worst_values_regret,worst_times_regret,MRO_worst_times_regret,SAA_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1,SAA_eval0,SAA_eval1,SAA_satisfy0,SAA_satisfy1,SAA_worst_satisfy0,SAA_worst_satisfy1
0,-0.029545054163444096,-0.029545054163460926,-0.059021329010566566,0.018453616691811767,0.08274306938024903,0.079669252,0.003589255,4.214684851089404e-09,3.925307347207741e-34,1.2096155831295655e-20,4.214684851089404e-09,3.925307347207741e-34,5.46364163402521e-30,4.214684851089404e-09,3.925307347207741e-34,1.2096155831267348e-20,-0.029545055464232885,-0.029545055464242014,0.010659722305620692,0.00028705596923828125,0.00019502639770507812,0.00025177001953125,0.0,0.0,0.0,4.124641418457031e-05,3.361701965332031e-05,3.266334533691406e-05,0,0.09673208969034247,5.087574663636962e-09,0.026931849345704507,0.027756202850053112,0.0,0.0,0.026931849345657427,0.027756202850002056,0.0,0.0,0.0,0.0,0.0,0.0,0.10633438687703257,0.09270982974730636,0.0,0.0,0.0,0.0
1,-0.02967493484685855,-0.02967493484686143,-0.05256779704209447,0.01828615653523656,0.09993462878466797,0.097112169,0.004195363,3.512237375907836e-09,2.724406216584032e-34,2.470948960893187e-20,3.512237375907836e-09,2.724406216584032e-34,2.4604040635270676e-19,3.512237375907836e-09,3.2710894560064505e-34,1.0116782705098635e-20,-0.029674936053238177,-0.029674936053239714,-0.007600576318508488,0.00031256675720214844,0.00022792816162109375,0.0002732276916503906,-0.02967457702344868,-0.029674577023457896,0.053028850078062156,0.0002434253692626953,0.00018858909606933594,0.00020813941955566406,1,0.1453692489957525,0.11520213848594063,0.027128541089964014,0.02795521117409553,0.0,0.0,0.027128541089932234,0.027955211174056173,0.0,0.0,0.0,0.0,0.0,0.0,0.06284696229136792,0.058534607976122144,0.0,0.0,0.0,0.0
2,-0.018397730943269377,-0.01839773094326917,-0.04153968636834597,0.017919169196815247,0.16967769771691896,0.1723382,0.005863705,3.2549530702979497e-09,4.001869498328704e-34,5.632561185353799e-20,3.2549530702979497e-09,4.001869498328704e-34,8.028901654805017e-20,3.169333872485649e-09,2.1807263040043002e-34,5.960461647989347e-20,-0.018397732569273576,-0.018397732569273458,-0.0036832554778711696,0.00040078163146972656,0.000274658203125,0.0003380775451660156,0.017407996431559304,0.017407996431553607,0.05978640146038902,0.00026607513427734375,0.0002696514129638672,0.0002639293670654297,4,0.1294678681179481,0.1497153078173927,-0.004008280041997004,-0.002958972515835612,0.0,0.0,-0.004008280041995355,-0.0029589725158341005,0.0,0.0,0.0,0.0,0.0,0.0,0.017921771559610476,0.017611760838877,0.0,0.0,0.0,0.0
3,-0.01578999423559706,-0.015789994235568924,-0.031295219504210596,0.01782501876267491,0.1412783085748291,0.1428704,0.006211311,2.1843997035757727e-09,4.79999710175842e-34,2.401221362658514e-26,2.1843997035757727e-09,4.79999710175842e-34,2.1978993563058135e-19,2.852400485237085e-09,1.9626536736038704e-34,1.4376455825731175e-26,-0.015789997164687954,-0.01578999716467507,0.003302525669020784,0.0004012584686279297,0.0002880096435546875,0.00035762786865234375,-0.004826573712533193,-0.004826573712533699,0.015822893576289056,0.00027823448181152344,0.0002791881561279297,0.00030040740966796875,5,0.123405171895908,0.14915767112021752,-0.01578999827095513,-0.015789998268632907,1.0,1.0,-0.015789998270962235,-0.015789998268640026,1.0,1.0,1.0,1.0,1.0,1.0,-0.0061541701172426015,-0.002191747294603317,0.0,0.0,0.0,0.0
4,-0.015789997266549945,-0.015789997266574415,-0.03123088428146777,0.017527646021759286,0.207073290274292,0.210157234,0.007507698,3.3772764540949202e-09,4.406730350141752e-34,1.4423226046708795e-26,3.3772764540949202e-09,4.406730350141752e-34,2.089478994753782e-19,3.8544198695672866e-09,1.4018954811456217e-34,5.01866266532145e-27,-0.015789998462570832,-0.015789998462488696,0.002357499014045479,0.0004894733428955078,0.00038886070251464844,0.00046253204345703125,-0.01578999720460697,-0.01578999720459429,0.004434361277841872,0.0003502368927001953,0.0003886222839355469,0.0003764629364013672,9,0.09620278631608968,0.12591910699548323,-0.015789999230352098,-0.015789999243955407,1.0,1.0,-0.01578999923034787,-0.015789999243951316,1.0,1.0,1.0,1.0,1.0,1.0,-0.006273220832691448,-0.0038367120226141193,0.0,0.0,0.0,0.0
5,-0.01578999453574968,-0.015789994535767845,-0.031230884304637656,0.0174672860603206,0.22614531754968262,0.226604325,0.007405647,4.299906020111034e-09,4.591378445898143e-34,2.3100697402399182e-26,4.299906020111034e-09,4.591378445898143e-34,1.9501803960869948e-19,3.5974585449294673e-09,1.3084357824025801e-34,9.298481197065547e-27,-0.015789997324305194,-0.015789997324313423,0.00238010915495461,0.0005145072937011719,0.00037169456481933594,0.00048160552978515625,-0.01578999847065668,-0.015789998470571092,0.002380109137799742,0.0003681182861328125,0.0004153251647949219,0.00041103363037109375,10,0.08928144561105832,0.1225084599635471,-0.01578999873873369,-0.01578999879094608,1.0,1.0,-0.01578999873873048,-0.015789998790943057,1.0,1.0,1.0,1.0,1.0,1.0,-0.006273220834662019,-0.003836712016776137,0.0,0.0,0.0,0.0
6,-0.015789992491991447,-0.015789999045998215,-0.03181340417415389,0.017262047829584844,0.2179751193499756,0.20686702896240233,0.010183879962402343,0.0657555288278873,0.013850269067622621,0.0003504165311014805,0.0657555288278873,0.013850269067622621,0.0008274700825217637,0.07732539835696468,0.01942704092359251,0.0005307940512420112,-0.01578999608146708,-0.015789998929292046,-0.00011351705750130975,0.0006134510040283203,0.00047969818115234375,0.0005726814270019531,-0.015789997428307074,-0.015789997428314932,0.0021208795856244994,0.0004909038543701172,0.0005183219909667969,0.0005209445953369141,14,0.06888029724759445,0.10616591782869225,-0.01578999953331152,-0.015789999535607308,1.0,1.0,-0.015789999199334378,-0.01578999917880836,1.0,1.0,1.0,1.0,1.0,1.0,-0.009208610522208583,-0.007399039969171458,0.0,0.0,0.0,0.0
7,-0.015789994247765622,-0.015789999262770825,-0.032152176250472,0.017217833186634696,0.23662900522167968,0.26218704828710937,0.010667487287109374,0.07753629059075044,0.017452740856441763,0.0003328957037062955,0.07753629059075044,0.017452740856441763,0.0005730151766198642,0.08904509998139198,0.020884914198828205,0.0005042544108974745,-0.01578999677579883,-0.01578999945677695,-0.0030122733838579344,0.0006339550018310547,0.0005633831024169922,0.0006113052368164062,-0.015789996128655292,-0.015789998931905868,-0.0004433982013162252,0.0005605220794677734,0.0005521774291992188,0.0005464553833007812,15,0.06521631464081588,0.11643372901976283,-0.015789999587934336,-0.015789999593964897,1.0,1.0,-0.01578999928797664,-0.015789999273196284,1.0,1.0,1.0,1.0,1.0,1.0,-0.008046274189289212,-0.005713856527257904,0.0,0.0,0.0,0.0
8,-0.01578999950472446,-0.01578999124357548,-0.03493552779789915,0.01706158733578211,0.22419497570080565,0.2502355591887207,0.009984156188720703,0.1222325212484529,0.031054727210585147,0.00040049922907330494,0.1222325212484529,0.031054727210585147,0.0022899210320969535,0.13334622455234904,0.03768432104314928,0.0015645312198206715,-0.015789999572637454,-0.015789993759035767,0.004135105770719655,0.0007328987121582031,0.0006508827209472656,0.0007257461547851562,-0.015789996922701693,-0.015789999462689438,-0.0005215462571178178,0.0006597042083740234,0.0006561279296875,0.0006494522094726562,19,0.05415051055186728,0.11292217402107059,-0.015790000364992465,-0.015789999928658115,1.0,1.0,-0.01578999963661483,-0.015789999638075494,1.0,1.0,1.0,1.0,1.0,1.0,-0.0039380732690446054,-0.007778286523477147,0.0,0.0,0.0,0.0
9,-0.01578999909106463,-0.015789999464056913,-0.029403738942454283,0.017026798450415694,0.21387937801623536,0.24025950268151855,0.010796174681518556,0.13288640913406882,0.035083561875360825,0.0008988762145836011,0.13288640913406882,0.035083561875360825,0.0019433269480964943,0.1399164366048061,0.0398519817847419,0.0015082254664169597,-0.015789998987208658,-0.015789999562367922,0.0037418322225420755,0.0007376670837402344,0.0006818771362304688,0.0007469654083251953,-0.015789999571629687,-0.015789993400638188,0.007847719466052852,0.0006740093231201172,0.0006661415100097656,0.0006601810455322266,20,0.05189889587697398,0.12612057071040028,-0.01578999960826081,-0.015789999609780878,1.0,1.0,-0.015789999602507668,-0.01578999960710048,1.0,1.0,1.0,1.0,1.0,1.0,-0.013044694421306274,-0.010443650274824084,0.0,0.0,0.0,0.0
