,obj_values,MRO_obj_values,SAA_obj_values,epsilon,online_time,MRO_time,SAA_time,MRO_mean_val,MRO_square_val,MRO_sig_val,SAA_mean_val,SAA_square_val,SAA_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,SAA_worst_values,worst_times,MRO_worst_times,SAA_worst_times,worst_values_regret,MRO_worst_values_regret,SAA_worst_values_regret,worst_times_regret,MRO_worst_times_regret,SAA_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1,SAA_eval0,SAA_eval1,SAA_satisfy0,SAA_satisfy1,SAA_worst_satisfy0,SAA_worst_satisfy1
0,-0.021890554165181198,-0.021890554165181146,-0.04718603079807976,0.018453616691811767,0.07744385887097167,0.073237496,0.003990335,5.7573665755335585e-09,3.613331881183475e-34,2.1053992979149572e-20,5.7573665755335585e-09,3.613331881183475e-34,3.815748409668391e-20,5.7573665755335585e-09,3.613331881183475e-34,2.105399297915022e-20,-0.0218905557859915,-0.021890555785991472,0.005192402362670531,0.0002663135528564453,0.00018644332885742188,0.00021195411682128906,0.0,0.0,0.0,3.695487976074219e-05,3.075599670410156e-05,2.8848648071289062e-05,0,0.10062694795886545,6.1784153730648494e-09,0.011968670282305229,0.006105246922672458,0.0,0.0,0.011968670282306136,0.006105246922673291,0.0,0.0,0.0,0.0,0.0,0.0,0.06515519432346077,0.06269182924638518,0.0,0.0,0.0,0.0
1,-0.01715867757005051,-0.017158677570050684,-0.03794981419230591,0.01828615653523656,0.09656007648303222,0.09815138,0.003717078,5.2683560638617535e-09,4.618310674514412e-34,7.986290721260084e-20,5.2683560638617535e-09,4.618310674514412e-34,2.523247596966812e-21,4.7978054796112984e-09,3.011109900986229e-34,1.7781689915374105e-20,-0.017158678437815832,-0.01715867843781592,0.008108118099684293,0.0002663135528564453,0.0002009868621826172,0.00021958351135253906,-0.0025067848402160475,-0.002506784840216207,0.04282384941353658,0.00020265579223632812,0.00018548965454101562,0.00015115737915039062,1,0.14554920540051022,0.15368363130894702,-0.005032124566671441,-0.00881520961350939,0.0,0.0,-0.005032124566670114,-0.008815209613508256,0.0,0.0,0.0,0.0,0.0,0.0,0.012736188802335222,0.009398385497126183,0.0,0.0,0.0,0.0
2,-0.015793596933215352,-0.01579359693321298,-0.03489805896357986,0.017919169196815247,0.15464582062402343,0.156407428,0.005496592,4.369282778376811e-09,3.7553760879587237e-34,5.3518252944396136e-20,4.369282778376811e-09,3.7553760879587237e-34,4.7171518808609316e-20,4.369282778376811e-09,2.007406600657486e-34,0.0,-0.0157935985489435,-0.015793598548942356,0.004792085935516513,0.0003495216369628906,0.0002434253692626953,0.00030231475830078125,-0.009292074462480624,-0.009292074462481023,0.021646089821613104,0.00027108192443847656,0.0002181529998779297,0.000247955322265625,4,0.12376717926709875,0.1760099082581932,-0.009932661910362971,-0.013144275878400809,0.0,0.0,-0.009932661909509527,-0.013144275877830031,0.0,0.0,0.0,0.0,0.0,0.0,0.006538246723104086,-0.0007839561410347409,0.0,0.0,0.0,0.0
3,-0.015854920212795758,-0.01585492021279575,-0.03489805887598931,0.01782501876267491,0.17916918262182618,0.18135542,0.005852491,4.214684851089404e-09,4.0643405945901776e-34,8.687421097505244e-20,4.214684851089404e-09,4.0643405945901776e-34,5.544112822328314e-20,3.9323545005391304e-09,1.8066659405917374e-34,0.0,-0.015854920925929918,-0.015854920925929907,0.004126225515803293,0.00040459632873535156,0.00029277801513671875,0.0003571510314941406,-0.015854579377165307,-0.015854579377161712,0.004126225538595936,0.0002779960632324219,0.00024628639221191406,0.00028324127197265625,5,0.11686033094702226,0.16680133787728446,-0.009730211655300474,-0.013003278267370539,0.0,0.0,-0.009730211655304601,-0.013003278267373282,0.0,0.0,0.0,0.0,0.0,0.0,0.006538246600687132,-0.0007839562466469889,0.0,0.0,0.0,0.0
4,-0.015789993465772433,-0.01578999346587181,-0.029165297609339103,0.017527646021759286,0.2007878820415039,0.202654008,0.006712381,3.51015697245361e-09,6.345143887102442e-34,2.8067450010149566e-26,3.51015697245361e-09,6.345143887102442e-34,2.5227348389997753e-19,2.8088246432422355e-09,1.290475671851241e-34,2.8246592847853207e-27,-0.015789996653449895,-0.01578999665349796,0.003941542280683375,0.00047469139099121094,0.00038552284240722656,0.0004603862762451172,-0.009194608687804529,-0.009194608687803425,0.02030294504076991,0.00033164024353027344,0.0003380775451660156,0.00037741661071777344,9,0.09420627188565558,0.14211341936171382,-0.015789999420324073,-0.015789999486810088,1.0,1.0,-0.015789999420320555,-0.01578999948680764,1.0,1.0,1.0,1.0,1.0,1.0,0.0018624275340925827,6.172830621662143e-05,0.0,0.0,0.0,0.0
5,-0.01578999940767481,-0.01578999940767128,-0.028638639965455376,0.0174672860603206,0.21843298399230957,0.219988292,0.006646693,3.3240171422076536e-09,5.034528306109293e-34,3.9003965046072367e-28,3.3240171422076536e-09,5.034528306109293e-34,3.648167919270694e-28,2.6215696670260864e-09,1.2044439603944915e-34,9.727023483154038e-29,-0.015789999523086382,-0.01578999952308471,0.002097294704322971,0.0005080699920654297,0.0004203319549560547,0.00048065185546875,-0.015789996710590698,-0.015789996710637844,0.00836699038688363,0.00042247772216796875,0.0004153251647949219,0.0004069805145263672,10,0.08828515196689755,0.13740581971403343,-0.01578999963383093,-0.015789999637109125,1.0,1.0,-0.01578999963383129,-0.015789999637109486,1.0,1.0,1.0,1.0,1.0,1.0,-0.007668868715485171,-0.012335381216753457,0.0,0.0,0.0,0.0
6,-0.015789995245694827,-0.0157899994054986,-0.02829026651739424,0.017262047829584844,0.1968682673026123,0.2020601817713623,0.010136284771362305,0.06682056299645096,0.017367286626551338,9.250983360408848e-12,0.06682056299645096,0.017367286626551338,0.0013856336083350356,0.09467387597372709,0.028925222762962423,0.0009579850525692061,-0.01578999727770376,-0.015789999527339095,0.007357535090227314,0.0006070137023925781,0.0005064010620117188,0.0005600452423095703,-0.01578999951215084,-0.01578999951214907,0.012537647349505892,0.0005130767822265625,0.0004856586456298828,0.0004980564117431641,14,0.06937898624075227,0.11387174057098749,-0.01578999959265967,-0.015789999588579292,1.0,1.0,-0.01578999916657879,-0.01578999906569121,1.0,1.0,1.0,1.0,1.0,1.0,-0.013039694552509695,-0.012823462334894462,0.0,0.0,0.0,0.0
7,-0.01578999470740032,-0.015789998203162677,-0.027176598465205624,0.017217833186634696,0.18962513550476073,0.19040016552209474,0.008347152522094727,0.09375138605282941,0.02241823114346783,0.0009042602984808788,0.09375138605282941,0.02241823114346783,0.0011399803137779334,0.11211878601998312,0.03239786630992324,0.0019292955389721036,-0.01578999724832739,-0.015789998978829628,0.008598154914617764,0.0006191730499267578,0.0005326271057128906,0.0005872249603271484,-0.015789997307417838,-0.015789999528389137,0.00653764826101683,0.0004715919494628906,0.0005290508270263672,0.00051116943359375,15,0.06597009670648432,0.12813037580325953,-0.01578999915514355,-0.015789999148098824,1.0,1.0,-0.015789998570126338,-0.015789998476760082,1.0,1.0,1.0,1.0,1.0,1.0,-0.007900459285656873,-0.009968807899961562,0.0,0.0,0.0,0.0
8,-0.015789999474425758,-0.01578999789071256,-0.0299253746890178,0.01706158733578211,0.2114965112364502,0.214157801739624,0.009419947739624023,0.1352400168432355,0.03706954087102475,0.0014149789892063346,0.1352400168432355,0.03706954087102475,0.0022536225379980136,0.1576248809245337,0.05031574348651479,0.0025481019978166024,-0.015789999554130546,-0.01578999875954448,0.009012034825952496,0.0007150173187255859,0.0006358623504638672,0.0006659030914306641,-0.01578999731490898,-0.015789998987331508,0.0072696608072010845,0.0006327629089355469,0.0006401538848876953,0.0006237030029296875,19,0.055034677587402624,0.11879965798876493,-0.015789999280667696,-0.015789999254414936,1.0,1.0,-0.01578999961537903,-0.015789999613330094,1.0,1.0,1.0,1.0,1.0,1.0,-0.013589866371263274,-0.014805974656213736,0.0,0.0,0.0,0.0
9,-0.015789997682021578,-0.015789999489130638,-0.031147571064185975,0.017026798450415694,0.19617613857946778,0.21184895312866212,0.009853047128662109,0.14547220204634367,0.045166674781119326,0.002622159463962458,0.14547220204634367,0.045166674781119326,0.001884322767202689,0.16657665878807698,0.053906519373513075,0.002646426363376571,-0.01578999870616757,-0.015789999546629775,0.0023483257808400992,0.0007171630859375,0.0006663799285888672,0.0006804466247558594,-0.01578999955504928,-0.01578999876661801,0.011349082810604268,0.0006561279296875,0.0006573200225830078,0.0006434917449951172,20,0.05271404478561329,0.13023915160511076,-0.015789999654272725,-0.01578999965436944,1.0,1.0,-0.015789999325512963,-0.01578999929633838,1.0,1.0,1.0,1.0,1.0,1.0,-0.010265117111429608,-0.01179054261495592,0.0,0.0,0.0,0.0
