,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_eval3,DRO_eval4,DRO_satisfy1,DRO_satisfy2,DRO_satisfy3,DRO_satisfy4,SA_eval1,SA_eval2,SA_eval3,SA_eval4,SA_satisfy1,SA_satisfy2,SA_satisfy3,SA_satisfy4,SA_obj_values,SA_time,SA_tau,t
0,0.0,0.005362860105067,0.0154860338365426,0.0028106391282083,1.1218682224163787,0.01704183042310432,0.01804711220697506,0.0176710914821935,0.0174383164474957,0.0,0.0,0.0,0.0,0.01747137692656272,0.01882277080398126,0.01821678479680104,0.01819716712413684,0.0,0.0,0.0,0.0,0.008481491851540781,0.15160477017052468,0.00528598884553452,0.0
1,1.0,0.00533146891123914,0.01545705904343166,0.002809711647286,0.9192820968572051,0.01707731906561702,0.01803010820450076,0.01768308783513554,0.017436545125496618,0.0,0.0,0.0,0.0,0.01750576380646192,0.01879306946784912,0.01817030146338116,0.018141055030926338,0.0,0.0,0.0,0.0,0.00859743107437792,0.1484656827291473,0.00503161437558088,1.0
2,2.0,0.00533146891123914,0.01545705904343166,0.0027596440400995,0.9192820968572051,0.01707731906561702,0.01803010820450076,0.01768308783513554,0.017436545125496618,0.0,0.0,0.0,0.0,0.015973302221997242,0.01667562691268396,0.01627070388471768,0.01635488307716574,0.0,0.0,0.0,0.0,0.01235897538241946,0.2743465872015804,0.0062604145322198,100.0
3,3.0,0.00533146891123914,0.01545705904343166,0.0027593384474757,0.9192820968572051,0.01707731906561702,0.01803010820450076,0.01768308783513554,0.017436545125496618,0.0,0.0,0.0,0.0,0.015973302221997242,0.0168109692478678,0.01625422616221184,0.01636083128173844,0.0,0.0,0.0,0.0,0.012325478174018141,0.22028463976457713,0.00616480035227212,101.0
4,4.0,0.00533146891123914,0.01545705904343166,0.0027362488239111,0.9192820968572051,0.01707731906561702,0.01803010820450076,0.01768308783513554,0.017436545125496618,0.0,0.0,0.0,0.0,0.015734772895816918,0.01642997775919234,0.01585656582828854,0.01588546204803174,0.0,0.0,0.0,0.0,0.013252215797228961,0.2913595458259806,0.0074104607315791,200.0
5,5.0,0.00533146891123914,0.01545705904343166,0.0027360667772422,0.9192820968572051,0.01707731906561702,0.01803010820450076,0.01768308783513554,0.017436545125496618,0.0,0.0,0.0,0.0,0.01575303735208624,0.01647175323060826,0.01585656582828854,0.01588546204803174,0.0,0.0,0.0,0.0,0.01322937955105836,0.354608195181936,0.00719419960823036,201.0
6,6.0,0.00533146891123914,0.01545705904343166,0.0027209472393028,0.9192820968572051,0.01707731906561702,0.01803010820450076,0.01768308783513554,0.017436545125496618,0.0,0.0,0.0,0.0,0.01540929715467022,0.01608174881973206,0.01546002135125794,0.01557652815998096,0.0,0.0,0.0,0.0,0.013828012246815279,0.43236851475667204,0.00744154417748038,300.0
7,7.0,0.00533146891123914,0.01545705904343166,0.0027208178582094,0.9192820968572051,0.01707731906561702,0.01803010820450076,0.01768308783513554,0.017436545125496618,0.0,0.0,0.0,0.0,0.0154108029111157,0.016171489863866798,0.01550919224977136,0.01561126459117742,0.0,0.0,0.0,0.0,0.013816407947180859,0.3837086327606812,0.00744154417748038,301.0
8,8.0,0.00533146891123914,0.01545705904343166,0.0027095741860363,0.9192820968572051,0.01707731906561702,0.01803010820450076,0.01768308783513554,0.017436545125496618,0.0,0.0,0.0,0.0,0.01512627830121762,0.015841984719270702,0.01528575762300968,0.015273682386198521,0.0,0.0,0.0,0.0,0.0138856653670776,0.5121922084596008,0.00725275184172674,400.0
9,9.0,0.00533146891123914,0.01545705904343166,0.0027094739446313,0.9192820968572051,0.01707731906561702,0.01803010820450076,0.01768308783513554,0.017436545125496618,0.0,0.0,0.0,0.0,0.01515544627806522,0.015844468430129943,0.01531731412477412,0.01527697146979198,0.0,0.0,0.0,0.0,0.01386983704171246,0.45298563097603617,0.00725275184172674,401.0
10,10.0,0.00533146891123914,0.01545705904343166,0.0027005271212041,0.9192820968572051,0.01707731906561702,0.01803010820450076,0.01768308783513554,0.017436545125496618,0.0,0.0,0.0,0.0,0.01511333386711812,0.01587887389721016,0.0152781700592666,0.01511734175152616,0.0,0.0,0.0,0.0,0.01379851105779476,0.5534782148199155,0.00696603368556894,500.0
11,11.0,0.00533146891123914,0.01545705904343166,0.0027004453625912,0.9192820968572051,0.01707731906561702,0.01803010820450076,0.01768308783513554,0.017436545125496618,0.0,0.0,0.0,0.0,0.015190753941816,0.01592297764866774,0.01535826292601004,0.01520028846879948,0.0,0.0,0.0,0.0,0.01378540456397502,0.5067630709847435,0.00704036633472152,501.0
12,12.0,0.00533146891123914,0.01545705904343166,0.0026930186772508,0.9192820968572051,0.01707731906561702,0.01803010820450076,0.01768308783513554,0.017436545125496618,0.0,0.0,0.0,0.0,0.0150369417701623,0.015608852576753079,0.01515593852169596,0.01513371354263354,0.0,0.0,0.0,0.0,0.01397655174477506,0.6523878934094682,0.0069977141362816,600.0
13,13.0,0.00533146891123914,0.01545705904343166,0.0026929496794361,0.9192820968572051,0.01707731906561702,0.01803010820450076,0.01768308783513554,0.017436545125496618,0.0,0.0,0.0,0.0,0.015050789206384599,0.01561618066026642,0.0151555291561739,0.01513387500951242,0.0,0.0,0.0,0.0,0.01396577896748552,0.6436945882160217,0.00698127110979132,601.0
