,Unnamed: 0,obj_values,MRO_obj_values,cluster_SAA_obj_values,epsilon,online_time,MRO_time,cluster_SAA_time,MRO_square_val,MRO_sig_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1,cluster_SAA_eval0,cluster_SAA_eval1,cluster_SAA_satisfy0,cluster_SAA_satisfy1
0,0.0,0.2799318264556534,0.27993182645565345,1.6801375105994037e-16,0.1742982814306133,0.029521315700064058,0.004054768717226831,0.00188959797378624,2.466819309785248e-32,1.1102230246251568e-17,2.466819309785248e-32,1.1102230246251566e-17,0.27993182645565334,0.27993182645565345,3.356138865152995e-05,1.6729036966959637e-05,1.0,1.0,2.2864341735839845e-05,1.48773193359375e-05,0.0,1.033023689277559,2.9411443890533148e-08,1.0611995196994761,1.0684251069182866,0.0,0.0,1.061199519699476,1.0684251069182864,0.0,0.0,0.0,0.0,0.0,0.0,2.502753815552136,2.582234520120093,0.0,0.0
1,1.0,0.34146482233348596,0.3414648223334859,1.83803589632387e-16,0.1736638721181591,0.004364743828773449,0.004206191461222807,0.0021026664568731665,3.1963790280755596e-32,1.1102230246251561e-17,2.0556827581543736e-32,4.934324553889583e-18,0.341464822333486,0.3414648223334859,3.517468770345052e-05,1.6490618387858074e-05,0.4525416976995477,0.4525416976995479,2.3794174194335937e-05,1.52587890625e-05,1.0,1.4720551154025856,1.3659611947721428,1.064774051731551,1.0731900485929982,0.0,0.0,1.0647740517315507,1.073190048592998,0.0,0.0,0.0,0.0,0.0,0.0,2.51357710833922,2.5594087124996863,0.0,0.0
2,2.0,0.48480280740292897,0.48480280740292897,4.506683092552487e-16,0.17226127403664968,0.004647340532392218,0.004639283707365333,0.003246862449062317,4.089631355616146e-32,8.223874256482644e-18,1.370455172102916e-32,2.8783559897689247e-18,0.48480280740292897,0.48480280740292897,3.561973571777344e-05,1.7404556274414062e-05,0.7098902002044608,0.709890200204461,2.407232920328776e-05,1.6196568806966147e-05,4.0,1.2871756368099796,1.6140295231873698,1.1194615473222558,1.0743622903509686,0.0,0.0,1.1194615473222558,1.0743622903509689,0.0,0.0,0.0,0.0,0.0,0.0,2.260005975309185,2.31066722066249,0.0,0.0
3,3.0,0.5205972931036202,0.5205972931036201,2.179737871680724e-16,0.17189866548385846,0.004876992649709127,0.004841293107407743,0.0033338670541221433,3.2797504110171406e-32,7.031412489292657e-18,1.233409654892624e-32,3.7007434154171884e-18,0.5205972931036202,0.5205972931036201,3.573099772135417e-05,1.6657511393229165e-05,0.5902603348822699,0.5902603348822699,2.4334589640299478e-05,1.5536944071451824e-05,5.0,1.20734623475668,1.5626098374371769,1.0791364899583085,1.0650536651300484,0.0,0.0,1.0791364899583016,1.0650536651300557,0.0,0.0,0.0,0.0,0.0,0.0,2.7688635117475635,2.7869071209374083,0.0,0.0
4,4.0,0.7450234469417863,0.7511294339918636,1.0106857879346254e-16,0.16827691639286266,0.005539606076975625,0.007993892533704592,0.01656009031770126,2.762598217187005,0.10932015290125098,5.259356569203552,0.1357226422616378,0.8236415040298588,0.8290934364097826,4.02371088663737e-05,1.6872088114420573e-05,1.0842653388659547,1.0842653388659236,2.609093983968099e-05,1.6347567240397135e-05,24.0,0.5011636035983429,0.6704672168686548,1.0514994553761505,1.0887377557346363,0.03333333333333333,0.0,1.0276393893324476,1.096290950244079,0.06666666666666667,0.0,0.23333333333333334,0.2,0.16666666666666666,0.16666666666666666,2.921113935589493,3.0697869925150902,0.0,0.0
5,5.0,0.7459752996534473,0.748269115416021,1.1213252548714079e-16,0.16816285809322737,0.005597308510914397,0.0053630797502894735,0.019047785635727097,3.1713234598561217,0.13106540750145773,5.457116899318142,0.15173236768593576,0.842491566578364,0.8492426260611114,4.1556358337402346e-05,1.6903877258300783e-05,0.8471107321305695,0.8566790615618401,2.6845932006835936e-05,1.629988352457682e-05,25.0,0.48483243966301226,0.6450125353498416,1.0525493451635617,1.0847520603349612,0.0,0.0,1.0500709202764908,1.0732162279549322,0.03333333333333333,0.03333333333333333,0.2,0.3,0.16666666666666666,0.2,2.6604429944999564,2.8595700052457,0.0,0.0
6,6.0,0.8489978347514521,0.7434591205519638,1.379554906524963e-16,0.16619755480673257,0.00548481508158141,0.005369408669260585,0.01213782544558242,8.839398161091342,0.44726690225616317,8.382911349858276,0.21822571475967167,0.9898591646401926,1.1531178773517243,4.061063130696615e-05,1.7189979553222655e-05,1.1639036848882676,1.1576483572253082,2.7410189310709636e-05,1.641114552815755e-05,49.0,0.2686798882633291,0.3424675136704813,1.0644845408335224,1.1037919815325987,0.03333333333333333,0.06666666666666667,1.0245371781298105,1.0358010285336907,0.13333333333333333,0.1,0.7,0.6666666666666666,0.6666666666666666,0.7333333333333333,3.065602809698474,3.082810411389337,0.0,0.0
7,7.0,0.8509863245439353,0.8626694674402511,1.37129365102186e-16,0.166136574357215,0.005513012750695101,0.008021253324113742,0.018487796257249958,5.648994546934866,0.1952918415740557,8.517887019702611,0.23928128603479848,1.0115834297836435,0.9794022378820099,4.0864944458007814e-05,1.7269452412923178e-05,1.0018062849695248,1.1595987158113839,2.685387929280599e-05,1.598199208577474e-05,50.0,0.2861690014498338,0.42366784070049485,1.0327446184812434,1.0213968956961108,0.06666666666666667,0.13333333333333333,1.0046274923121552,1.047630289928485,0.1,0.1,0.8666666666666667,0.7333333333333333,0.7,0.7333333333333333,3.2849286362226886,3.2621833451542552,0.0,0.0
8,8.0,0.9306660197477205,0.8672383824002281,1.4158901971100954e-16,0.16403323059987276,0.005148374615237063,0.005365834943950134,0.035000445856712706,9.287812943484703,0.41465927666803437,10.323582709974435,0.1809135680522061,1.0261237226727968,1.1738589059961986,4.3773651123046874e-05,1.8890698750813802e-05,1.144579011016991,1.1523619188958323,2.9730796813964844e-05,1.725355784098307e-05,99.0,0.15231460076497574,0.21834294907984822,1.0385621739834554,1.0435056054102905,0.16666666666666666,0.1,0.9944135912831841,1.0126532165467288,0.23333333333333334,0.2,0.8333333333333334,0.8333333333333334,1.0,0.9666666666666667,3.108055124428771,3.0315546688434756,0.0,0.0
9,9.0,0.930452667499468,0.9405220417074652,0.00014871767409242124,0.16400183944462485,0.005101614429925833,0.00776842030075684,0.09176165268290788,7.514299844819138,0.169809091811093,10.374002201042975,0.19240772620003493,1.0355239895559727,1.0185498733501304,4.6396255493163024e-05,1.7563501993815105e-05,1.026375398556383,1.1812382916438948,2.74658203125e-05,1.746813456217448e-05,100.0,0.17286611250206305,0.25479613537719625,0.9936379777643604,1.0147837780182571,0.36666666666666664,0.3333333333333333,1.0007446852067907,1.0189524855308492,0.2,0.2,0.8333333333333334,0.8333333333333334,0.9,0.9666666666666667,3.160768713340944,3.050409179646248,0.0,0.0
10,10.0,0.9579272433969022,0.9624593817657395,0.009300008773615103,0.1618219491219467,0.005233697818281693,0.007746111880987835,0.16449365941031527,8.529018263916353,0.14458787766370568,11.251312549514212,0.15397792488298184,1.0244341788397873,1.0162293447400839,6.177425384521256e-05,2.0273526509602864e-05,1.0947154770697933,1.0785296949022662,3.2401084899902345e-05,1.820723215738932e-05,200.0,0.10374987866171063,0.1454815627302015,0.985138506858651,1.0066709231010804,0.5,0.4666666666666667,0.9751611257481173,0.9904326813197439,0.5333333333333333,0.43333333333333335,0.9333333333333333,0.9,0.8666666666666667,0.8333333333333334,2.754892469875965,2.8819323771765775,0.0,0.0
11,11.0,0.9567028059777388,0.9628091607925023,0.009254863099956769,0.16180620076242122,0.0058470657949025034,0.0049128575716167145,0.18045910816484442,8.533695471769615,0.14070519862940428,10.959464192400374,0.15223077317974737,1.0275036981203316,1.0157009921594777,5.915164947509364e-05,1.9566218058268228e-05,1.0248802008681221,1.0167649754771244,3.215471903483073e-05,1.7547607421875e-05,201.0,0.10324136224619766,0.14475679051466087,0.9860051519604238,1.0067699769167462,0.43333333333333335,0.36666666666666664,0.9751607920903272,0.9875123634311413,0.4666666666666667,0.4,0.8666666666666667,0.8333333333333334,0.8333333333333334,0.7666666666666667,2.744235858961876,2.9088738458922863,0.0,0.0
12,12.0,0.9872352945773646,0.9844614980363406,0.005775803230605006,0.159633268022182,0.004703472950495737,0.00756096561284111,0.38629116913458955,9.192425344688676,0.10018796272787557,11.241553599330485,0.08591376019983658,1.0092881342671076,1.017635351275631,6.847381591795543e-05,2.1243095397949217e-05,1.0640786047592314,1.0546020435025814,3.461837768554687e-05,1.9200642903645833e-05,400.0,0.06203696899187707,0.08067027957956653,0.9636212341068158,0.9756728671911983,0.7,0.6,0.9622463739256514,0.9727669778939595,0.6,0.5,0.6666666666666666,0.6666666666666666,0.8666666666666667,0.8666666666666667,2.8468187833989003,2.743876352646134,0.0,0.0
