,Unnamed: 0,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,0.0,0.05954778548299622,0.03678071677370319,0.006396824913099356,1.077634891650437,1.0882898844053355,0.0,0.0,2.467311993724861,2.5479198264988367,0.0,0.0,1.3174646558885192e-16,0.00146500373569623,0.0
1,1.0,0.06999209129125948,0.035141870733544904,0.003282256579647411,1.0812094236825114,1.0930548260800468,0.0,0.0,2.513577108339219,2.559408712499685,0.0,0.0,2.1711028037114172e-16,0.00158622252444421,1.0
2,2.0,0.09749771979419433,0.031754264805429415,0.003537019745757124,1.162388929410071,1.1186771923509933,0.0,0.0,2.264961084179095,2.2997356150282267,0.0,0.0,5.97875658446288e-16,0.0023638468546171463,4.0
3,3.0,0.10537926550632151,0.030928772885469115,0.003672382437313544,1.1404346403856016,1.133506811277336,0.0,0.0,2.8143778583760053,2.813810876355886,0.0,0.0,1.7356486618306613e-16,0.0024585758646328768,5.0
4,4.0,0.2776073558616153,0.0237008100702398,0.09227923182770609,1.3449769557135274,1.3831538771211211,0.0,0.0,2.6398598349400824,2.7470901348765513,0.0,0.0,0.021038341195762214,0.34018347803503274,24.0
5,5.0,0.29058342817389904,0.02350078535179279,0.10239210866081216,1.34886902453319,1.371657809525353,0.0,0.0,2.5680192830800674,2.704425465938653,0.0,0.0,0.025200800410373963,0.2716944813262671,25.0
6,6.0,0.4985479409440256,0.0202891685278392,0.1563100849588712,1.143810100665295,1.166510203213726,0.0,0.0,1.7615448220214442,1.7754136349109655,0.0,0.0,0.32310861556933,0.5007550438710798,49.0
7,7.0,0.5110290361506062,0.020196309484414688,0.15464481223995488,1.1387930423378156,1.1389287680774764,0.0,0.0,1.8022430790013024,1.8484718805768965,0.0,0.0,0.33743437507703905,0.4752491317689419,50.0
8,8.0,0.6576206447613467,0.01722282364760501,0.20485452905607718,1.0385084263535522,1.0234060425629448,0.0,0.03333333333333333,1.145896496455768,1.140746987547676,0.0,0.0,0.5678229022830332,0.5879378891550004,99.0
9,9.0,0.6631068492743879,0.017181669653061397,0.22432754420054454,1.0332465406739602,1.031792485156044,0.0,0.03333333333333333,1.1470643385372212,1.1489857480110688,0.0,0.0,0.5736318917861347,0.5760120744196077,100.0
10,10.0,0.6631068492743879,0.017141002694214594,0.22432754420054454,1.0332465406739602,1.031792485156044,0.0,0.03333333333333333,1.1426189690737842,1.1506536734914738,0.0,0.0,0.5746579160281846,0.5878322514550139,101.0
11,11.0,0.7320975397989595,0.014535307512065106,0.29187410169591504,0.9925733395963388,0.9622600512493821,0.03333333333333333,0.0,1.013787933955897,0.9804733109654065,0.0,0.0,0.6711586248695999,0.8777535257395357,200.0
12,12.0,0.7319965489556569,0.014517635372994208,0.2890663498236487,0.9915154970548692,0.9563905508230135,0.03333333333333333,0.0,1.0209742549755378,0.9880826484197516,0.0,0.0,0.6710244255087068,0.8810049001593143,201.0
13,13.0,0.7319965489556569,0.013160964863183192,0.2890663498236487,0.9915154970548692,0.9563905508230135,0.03333333333333333,0.0,0.969450308463323,0.9629726035933461,0.0,0.03333333333333333,0.7206234105841247,1.164597200245286,300.0
14,14.0,0.7319965489556569,0.013150199238745204,0.2890663498236487,0.9915154970548692,0.9563905508230135,0.03333333333333333,0.0,0.9695254505411958,0.9641874683504235,0.0,0.03333333333333333,0.7220303772679716,1.2501235510533055,301.0
15,15.0,0.8047562441800978,0.012260238924567696,0.5789573823101819,0.9560337819202335,0.9283032314391769,0.03333333333333333,0.06666666666666667,0.9625276113161596,0.9370864790191757,0.0,0.0,0.7564207869797578,1.6486723383578161,400.0
16,16.0,0.8057949436897979,0.012252682533351706,0.5729672883637249,0.9534930739942042,0.9297770421310056,0.03333333333333333,0.06666666666666667,0.957757128471363,0.9364715516074944,0.0,0.0,0.7573309191396073,1.7443897591903805,401.0
17,17.0,0.8057949436897979,0.011602186571750996,0.5729672883637249,0.9534930739942042,0.9297770421310056,0.03333333333333333,0.06666666666666667,0.9248783749942626,0.9281733277761945,0.03333333333333333,0.03333333333333333,0.7769397285544773,2.0720630954951047,500.0
18,18.0,0.8057949436897979,0.011596450012978205,0.5729672883637249,0.9534930739942042,0.9297770421310056,0.03333333333333333,0.06666666666666667,0.9273935673090992,0.9289886829241295,0.03333333333333333,0.03333333333333333,0.7774837768886592,2.1072047486280403,501.0
19,19.0,0.8337672151956689,0.0110898033689731,0.8642098688520491,0.9155030928300218,0.91849642676423,0.16666666666666666,0.16666666666666666,0.9206917250088805,0.9198367737480527,0.06666666666666667,0.13333333333333333,0.7907792299586273,2.3640970167238264,600.0
20,20.0,0.8338309806066347,0.011085225533789801,0.8533640270121395,0.9128060083440909,0.9190987654514039,0.16666666666666666,0.16666666666666666,0.9207856694536948,0.9193499125089093,0.06666666666666667,0.13333333333333333,0.790796779551603,2.47032897832493,601.0
21,21.0,0.8338309806066347,0.0106737102754688,0.8533640270121395,0.9128060083440909,0.9190987654514039,0.16666666666666666,0.16666666666666666,0.9118707696663442,0.9017049303413354,0.1,0.06666666666666667,0.7986053628344714,2.8558106321065377,700.0
22,22.0,0.8338309806066347,0.010669928623759204,0.8533640270121395,0.9128060083440909,0.9190987654514039,0.16666666666666666,0.16666666666666666,0.9128996515763657,0.9016982161303718,0.1,0.06666666666666667,0.7984873532739231,3.1549288539992024,701.0
23,23.0,0.8440437383606382,0.0103255624906635,1.3974168607654671,0.9043863586618286,0.8989636119176524,0.2,0.16666666666666666,0.9060950219414778,0.8976881405093076,0.1,0.1,0.8037992340632508,3.5570739506899067,800.0
24,24.0,0.844322680926188,0.0103223582815918,1.3426474922647078,0.9024179901595344,0.8994977443660841,0.2,0.16666666666666666,0.9052117673466082,0.8961780728801723,0.1,0.1,0.804133174031863,3.5680770248329887,801.0
25,25.0,0.844322680926188,0.010027681806695,1.3426474922647078,0.9024179901595344,0.8994977443660841,0.2,0.16666666666666666,0.9077010268508625,0.8968512084848353,0.13333333333333333,0.1,0.8084424825294257,3.4165148720300444,900.0
26,26.0,0.844322680926188,0.010024913640301109,1.3426474922647078,0.9024179901595344,0.8994977443660841,0.2,0.16666666666666666,0.9085375750684282,0.8983097819699425,0.13333333333333333,0.1,0.8084625384489593,3.5310185575857758,901.0
27,27.0,0.8504322069321023,0.009768349146801697,1.6417887990207722,0.9057813790695841,0.8870491124971839,0.3,0.26666666666666666,0.9103845909990251,0.8876211817097649,0.2,0.16666666666666666,0.8120534024421175,3.8533779153134673,1000.0
28,28.0,0.8508798863223908,0.0097659207192314,1.6456293654783318,0.9059967941999101,0.8866166813123006,0.3,0.26666666666666666,0.908807462107113,0.8868347364404968,0.2,0.16666666666666666,0.812498485975617,3.6504098189994694,1001.0
29,29.0,0.8508798863223908,0.009539423288984604,1.6456293654783318,0.9059967941999101,0.8866166813123006,0.3,0.26666666666666666,0.8947191544588108,0.8829376048620267,0.23333333333333334,0.2,0.8144729968253034,3.866073385005196,1100.0
30,30.0,0.8508798863223908,0.009537266268317907,1.6456293654783318,0.9059967941999101,0.8866166813123006,0.3,0.26666666666666666,0.8952556035365563,0.8828139428768157,0.23333333333333334,0.2,0.8143701601880314,3.8237685380813975,1101.0
31,31.0,0.855865799632458,0.009335034509295901,1.9162335876530656,0.8910684796512621,0.8795460178222212,0.3333333333333333,0.36666666666666664,0.8847008543353091,0.8757898736677701,0.23333333333333334,0.2,0.8198813542512648,5.159059588021289,1200.0
32,32.0,0.8559211273194958,0.0093330987840474,1.9181369724993904,0.8910740163978981,0.8792256301806135,0.3333333333333333,0.36666666666666664,0.8872403446331921,0.8772891023734825,0.23333333333333334,0.16666666666666666,0.8199218036101403,4.535072455027451,1201.0
33,33.0,0.8559211273194958,0.009150821029786703,1.9181369724993904,0.8910740163978981,0.8792256301806135,0.3333333333333333,0.36666666666666664,0.8870036498813735,0.8767687551105382,0.26666666666666666,0.13333333333333333,0.8233162813735108,5.979368855912859,1300.0
34,34.0,0.8559211273194958,0.009149068838030102,1.9181369724993904,0.8910740163978981,0.8792256301806135,0.3333333333333333,0.36666666666666664,0.8864122934087195,0.876095544358599,0.26666666666666666,0.13333333333333333,0.8233493349294471,5.62809546526211,1301.0
35,35.0,0.8605816434971746,0.0089834593802984,2.5796960623934866,0.8822772448508295,0.8758790259444363,0.3333333333333333,0.4666666666666667,0.8847938889594309,0.8780590953529174,0.3,0.16666666666666666,0.8254653398435104,6.4925359451056766,1400.0
36,36.0,0.8608049633209655,0.008981861610669996,2.4803383683941016,0.8834484800404232,0.8761931677424533,0.3333333333333333,0.4666666666666667,0.8849052435562921,0.877771704627227,0.3,0.2,0.8256947008650479,5.99660745311218,1401.0
37,37.0,0.8608049633209655,0.008830363152880603,2.4803383683941016,0.8834484800404232,0.8761931677424533,0.3333333333333333,0.4666666666666667,0.8861252390845179,0.8779434150324591,0.26666666666666666,0.3,0.8277912032628095,6.717820372649779,1500.0
38,38.0,0.8608049633209655,0.008828896923996101,2.4803383683941016,0.8834484800404232,0.8761931677424533,0.3333333333333333,0.4666666666666667,0.8817698173631595,0.8747371589718487,0.26666666666666666,0.3,0.8275466601430702,7.266046321873243,1501.0
39,39.0,0.8619880820924023,0.008689482847976103,2.8605474152447035,0.8874983056035661,0.8769773806006075,0.3333333333333333,0.5,0.8848159792240101,0.8829336944797989,0.26666666666666666,0.2,0.8281713359898646,6.87199446655189,1600.0
40,40.0,0.8621372315046749,0.0086881298727933,2.80433702225176,0.8881990276122241,0.8769330993860276,0.3333333333333333,0.5,0.8863896758347479,0.8816025399237025,0.26666666666666666,0.2,0.828347676775785,6.600748643589516,1601.0
41,41.0,0.8621372315046749,0.008559168844233196,2.80433702225176,0.8881990276122241,0.8769330993860276,0.3333333333333333,0.5,0.8877641480850289,0.8799749583793665,0.26666666666666666,0.3333333333333333,0.8291414154401567,6.304143611745288,1700.0
42,42.0,0.8621372315046749,0.008557914293984108,2.80433702225176,0.8881990276122241,0.8769330993860276,0.3333333333333333,0.5,0.8881568126811887,0.8802854182433709,0.26666666666666666,0.3333333333333333,0.8293033882780125,7.165607414022088,1701.0
43,43.0,0.8632485961033605,0.0084380751309244,3.510424868312354,0.884146328319788,0.8772298334443397,0.3333333333333333,0.4666666666666667,0.8864722155499528,0.8775567793649963,0.3,0.26666666666666666,0.8304038642329062,8.296059073368088,1800.0
44,44.0,0.8632334191000494,0.008436906826966796,3.4470577884931117,0.8841404466840557,0.8775158285213394,0.3333333333333333,0.4666666666666667,0.8863706226416331,0.87716734113107,0.3,0.26666666666666666,0.8303804335228748,8.303251600498333,1801.0
