,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_eval3,DRO_eval4,DRO_satisfy1,DRO_satisfy2,DRO_satisfy3,DRO_satisfy4,SA_eval1,SA_eval2,SA_eval3,SA_eval4,SA_satisfy1,SA_satisfy2,SA_satisfy3,SA_satisfy4,SA_obj_values,SA_time,SA_tau,t
0,0.0,-6.906313983035694e-05,0.0068637367731366,0.0029205978061531,0.12130643296404738,0.04267091896163537,0.044580889768463375,0.0442256761877612,0.0440481969625742,0.0,0.0,0.0,0.0,0.048038123505407995,0.05080973903894723,0.0501468487828715,0.0498224449761595,0.0,0.0,0.0,0.0,-0.0009007708410708,0.1005335697518603,-0.0009007708410708,0.0
1,1.0,0.0008798105886724,0.008097805867418574,0.0029117364774189,0.18602173024100918,0.0364306142398821,0.03865508759639448,0.037954596247905356,0.037653590018848576,0.0,0.0,0.0,0.0,0.04153280621477335,0.04352915851815537,0.042940081723623076,0.04243760596708253,0.0,0.0,0.0,0.0,0.00020923688363304012,0.11019030654551895,-4.884702050482597e-05,1.0
2,2.0,0.002408224467641075,0.0098157104889982,0.0029042653096172,0.1970566842355765,0.033727966576389,0.0356028966057846,0.034941720801810974,0.034318370862700454,0.0,0.0,0.0,0.0,0.036782364937332376,0.03822580125797807,0.0385572167483666,0.03694158262769525,0.0,0.0,0.0,0.0,0.0018023756704308499,0.09522381749047777,0.00148159830765105,2.0
3,3.0,0.0029874937956227,0.00984253068221725,0.0028978089867745,0.16314980425249806,0.031016726424263952,0.032817212030072804,0.03176213580456455,0.03192311821309812,0.0,0.0,0.0,0.0,0.03490274224582203,0.0363917267815019,0.0361889976313551,0.03534238732789913,0.0,0.0,0.0,0.0,0.00250988891737805,0.07454699600839372,0.002370106331701025,3.0
4,4.0,0.00324354563950265,0.0101753216820438,0.0028921260209206,0.1717599450203124,0.0287663391174292,0.030738980359340348,0.0304361588412283,0.030187514528847898,0.0,0.0,0.0,0.0,0.03172793577996185,0.03438114583871025,0.03384080046935563,0.0340321323148737,0.0,0.0,0.0,0.0,0.00258331406607075,0.0718153904599603,0.00228938779537265,4.0
5,5.0,0.004181316411831725,0.01214686669229835,0.0028870518791942,0.14069029554957518,0.02818766883314895,0.029630509801510076,0.02921907998650495,0.02877467708731595,0.0,0.0,0.0,0.0,0.030298283069093625,0.031935004322410795,0.0315716874769751,0.03164375473918747,0.0,0.0,0.0,0.0,0.004577070809477775,0.07390885078348217,0.003440290097346825,5.0
6,6.0,0.0039321547476364755,0.012286032834691426,0.0028824694292137,0.1661309710470959,0.026146814170070524,0.028089078326442852,0.027784000148184825,0.027097501694985975,0.0,0.0,0.0,0.0,0.02832351362535145,0.029876902098900177,0.029532953131774575,0.02919608555045095,0.0,0.0,0.0,0.0,0.0047307201637076255,0.07485637397621753,0.00348387716791135,6.0
7,7.0,0.003826985767798575,0.01270205577376175,0.0028782923315015,0.20434607224888168,0.025553960117095476,0.026960742684206625,0.026389532114517573,0.02597365737232605,0.0,0.0,0.0,0.0,0.027867474603884376,0.02931573727956555,0.0293335007993193,0.028484292814748898,0.0,0.0,0.0,0.0,0.0050211014962829,0.08512125099423425,0.0041979675295164,7.0
8,8.0,0.00437023080819275,0.012656806750307026,0.002874455119716,0.19769262225599957,0.025009761738596224,0.026380191501811298,0.025927814799715624,0.025337553967201602,0.0,0.0,0.0,0.0,0.026177464176593074,0.0276764028423815,0.027540139660946452,0.027137384714145726,0.0,0.0,0.0,0.0,0.005480589417045175,0.08518999775060365,0.004905220091457725,8.0
9,9.0,0.004636420856000075,0.012866018584618975,0.0028709069773812,0.2567620672925841,0.024840206912330725,0.026002901531083075,0.025653398319162326,0.0250305738810126,0.0,0.0,0.0,0.0,0.025809817559091376,0.026862790756066526,0.026945834837762774,0.026519256388184975,0.0,0.0,0.0,0.0,0.0054752907506460755,0.09078033648256677,0.004785190597413975,9.0
