,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,0.26103044183723306,0.2006220914929266,0.0034248679876327515,1.054205871963894,1.0780894488906152,0.0,0.0,1.3867155500256638,1.6667187850852807,0.0,0.0,0.0,0.0012913229875266552,0
1,0.3325078566012726,0.19168293127388172,0.0033680377528071404,1.0567608008194187,1.0664210667212621,0.0,0.0,1.3867155500256638,1.6667187850852807,0.0,0.0,0.0,0.0014994340017437935,1
2,0.5072123885993074,0.17320508075688776,0.00370962917804718,1.2143634199618478,1.0113702424949924,0.0,0.0,1.3867155500256638,1.6667187850852807,0.0,0.0,0.0,0.001672134269028902,4
3,0.4940267667290492,0.16870239755710473,0.0038994490168988705,1.2143634199618476,1.0113702424949922,0.0,0.0,1.3867155500256638,1.6667187850852807,0.0,0.0,0.0,0.0017828349955379963,5
4,0.7802109394156795,0.1292771458376718,0.005753195378929377,1.184906913466525,0.9813982085706856,0.0,0.0,3.3986153563706063,2.462254796249614,0.0,0.0,6.125368411725002e-17,0.5589274661615491,24
5,0.8058419008412703,0.12818610191887023,0.005842294078320265,1.1546346152655067,0.9528894335419708,0.0,0.0,3.4137284007459074,2.443579431041806,0.0,0.0,1.4802973661668754e-17,0.2760654650628567,25
6,0.8160511122393678,0.11066819197003215,0.0077442992478609085,1.1110135475807976,0.9318410937653119,0.0,0.0,2.7132349867710035,2.2702764714411128,0.0,0.0,0.22313362222029254,0.22773421462625265,49
7,0.8226094762243118,0.11016168809680776,0.00817011995241046,1.0868312791685248,0.9211155708831344,0.0,0.0,2.9647457680354905,2.355171834400383,0.0,0.0,0.22858071934413984,0.23145322361961007,50
8,0.9326440121478812,0.09394267444148204,0.012579861097037792,1.0545157757502437,0.9667240284668249,0.0,0.0,1.5222935129660715,1.117487547561048,0.0,0.0,0.5529529163607457,0.5087787909433246,99
9,0.9297096626926566,0.09371819810760768,0.01227131113409996,0.983490542388623,1.0073179325699742,0.0,0.0,1.522293512966072,1.117487547561048,0.0,0.0,0.5476866981096911,0.4918238800019026,100
10,0.9297096626926566,0.09349637833207966,0.01227131113409996,0.983490542388623,1.0073179325699742,0.0,0.0,1.5299702202146659,1.1254868085202496,0.0,0.0,0.5458384716434064,0.5585088836960495,101
11,0.8427325664186862,0.07928349552035532,0.019307327922433615,1.1200074105441473,1.1500070576610926,0.0,0.0,1.1200074105441467,1.150007057661092,0.0,0.0,0.6048811472658462,0.02504340186715126,200
12,0.8395070685784474,0.07918710203451416,0.019289107993245125,1.1200074105441473,1.150007057661093,0.0,0.0,1.1200074105441544,1.1500070576610997,0.0,0.0,0.601944831016986,0.024792050942778587,201
13,0.8395070685784474,0.07178708107190884,0.019289107993245125,1.1200074105441473,1.150007057661093,0.0,0.0,0.9969058828398445,0.9425203284023453,0.0,0.0,0.7237327168326666,1.837166154757142,300
14,0.8395070685784474,0.07172835948406506,0.019289107993245125,1.1200074105441473,1.150007057661093,0.0,0.0,0.996882476154253,0.9425374152606151,0.0,0.0,0.7216167470020303,1.0415890933945775,301
15,0.9589396703182883,0.06687403049764219,0.034428875893354416,0.9582862569400441,1.004859515207545,1.0,0.0,0.9757568017331684,0.9778493683087308,0.0,0.0,0.7443111080749996,1.215387923642993,400
16,0.958129127990105,0.0668328138182823,0.03529700683429837,0.9601339995948339,1.0136052644861342,0.0,0.0,0.9760913335416633,0.9778874963022721,0.0,0.0,0.74273285543577,1.2709028110839427,401
17,0.958129127990105,0.06328465402773299,0.03529700683429837,0.9601339995948339,1.0136052644861342,0.0,0.0,0.9465772727266565,0.9542057174084319,0.0,0.0,0.7721549222966557,1.594756763894111,500
18,0.958129127990105,0.06325336370715381,0.03529700683429837,0.9601339995948339,1.0136052644861342,0.0,0.0,0.9498277552786375,0.9529200921401103,0.0,0.0,0.7706591353769727,2.3244451130740345,501
19,0.9482201763801987,0.06048983655803541,0.05475749494507909,0.9397661045650196,1.0797385874550205,1.0,0.0,0.9531351728515031,1.0316054998759616,0.0,0.0,0.7656897736615925,2.572914799209684,600
20,0.9501802969269569,0.06046486654794454,0.05409787409007549,0.9397661045650192,1.07973858745502,1.0,0.0,0.9521566887884632,1.0229599863668692,0.0,0.0,0.7666267628910668,2.6957688448019326,601
21,0.9501802969269569,0.05822023786619385,0.05409787409007549,0.9397661045650192,1.07973858745502,1.0,0.0,0.9501257367264508,1.0093005152923578,0.0,0.0,0.805582988193442,2.9673678879626095,700
22,0.9501802969269569,0.058199610675050195,0.05409787409007549,0.9397661045650192,1.07973858745502,1.0,0.0,0.9405751137366232,0.9864167398724368,0.0,0.0,0.8067762184411437,2.4980235840193927,701
23,0.9737359482779633,0.056321249949074156,0.07389015285298228,0.9397661045650202,1.079738587455022,1.0,0.0,0.9372826175265746,0.9881813254757327,0.0,0.0,0.7992031266202609,2.8242315729148686,800
24,0.9726850150594502,0.056303772445046356,0.0734208133071661,0.9397661045650182,1.0797385874550205,1.0,0.0,0.9381341190373746,1.0001677716226334,0.0,0.0,0.7991394446332645,2.714774531777948,801
25,0.9726850150594502,0.05469644621833671,0.0734208133071661,0.9397661045650182,1.0797385874550205,1.0,0.0,0.9514598706740288,1.0067049883626735,0.0,0.0,0.8109435679568103,3.2077899440191686,900
26,0.9726850150594502,0.054681347128915266,0.0734208133071661,0.9397661045650182,1.0797385874550205,1.0,0.0,0.9514598706740287,1.0067049883626735,0.0,0.0,0.810048486755975,3.9277410292997956,901
27,0.9720733676039722,0.05328190443710044,0.08452004985883832,0.9631428838231326,0.9377372509801549,1.0,1.0,0.9545091709023238,0.9784989861241543,0.0,0.0,0.8242185298051282,4.933827354107052,1000
28,0.9713418973677792,0.05326865846853515,0.0837367782369256,0.9612887689059108,0.9343262932078321,1.0,1.0,0.9556196454050688,0.9774137684004524,0.0,0.0,0.8242154513551742,7.683951063081622,1001
29,0.9713418973677792,0.05203321793991642,0.0837367782369256,0.9612887689059108,0.9343262932078321,1.0,1.0,0.919756160701225,0.9559561860423582,0.0,0.0,0.825592423658155,6.470162442885339,1100
30,0.9713418973677792,0.05202145237264322,0.0837367782369256,0.9612887689059108,0.9343262932078321,1.0,1.0,0.919756160701225,0.9559561860423582,0.0,0.0,0.8248459567289885,5.63445830065757,1101
31,0.9649535363139704,0.05091837005070516,0.09332980122417212,0.9550286227783968,0.9427752717812384,1.0,1.0,0.9158940896634691,0.9469747812355288,0.0,0.0,0.8243848698473387,6.860649360809475,1200
32,0.9656926107267184,0.05090781154934948,0.10123568121343851,0.9555226789809459,0.9424355309463394,1.0,1.0,0.9148303539978698,0.9450288858558267,0.0,0.0,0.828829860911272,4.20742954313755,1201
33,0.9656926107267184,0.049913569253382375,0.10123568121343851,0.9555226789809459,0.9424355309463394,1.0,1.0,0.895561570674973,0.8669846844774425,0.0,0.0,0.8511571326002775,8.065549499355257,1300
34,0.9656926107267184,0.04990401184380054,0.10123568121343851,0.9555226789809459,0.9424355309463394,1.0,1.0,0.8900282874109826,0.883048745545992,0.0,0.0,0.8521046777796195,10.696092461235821,1301
35,0.9707467316590328,0.04900068752890042,0.11619774764403701,0.961182326525127,0.9328811643330259,1.0,1.0,0.904961486494295,0.8457863949059441,0.0,1.0,0.8649995545154366,5.6287545268423855,1400
36,0.9708445370226434,0.04899197242183654,0.11445175390690565,0.9611823265251269,0.9328811643330261,1.0,1.0,0.9049232843023981,0.8457525075984917,0.0,1.0,0.8654500497095446,4.054087172262371,1401
37,0.9708445370226434,0.04816561719753108,0.11445175390690565,0.9611823265251269,0.9328811643330261,1.0,1.0,0.9211166572690468,0.8480235504506711,0.0,1.0,0.8644136465884882,7.809016513172537,1500
38,0.9708445370226434,0.048157619585433506,0.11445175390690565,0.9611823265251269,0.9328811643330261,1.0,1.0,0.9209862054848247,0.8484043798494664,0.0,1.0,0.8641726960957055,6.199924333021045,1501
39,0.9694829969400699,0.04739717917077904,0.11896857479587197,0.9632633534266134,0.944789250902814,1.0,1.0,0.9048308510737796,0.8572894313146144,0.0,1.0,0.8657185678112705,10.173173354938626,1600
40,0.9690976024188724,0.04738979930614576,0.12845665821805596,0.9633083572739471,0.9432653932037499,1.0,1.0,0.9048308510737796,0.8572894313146144,0.0,1.0,0.8651795151538538,9.890457343775779,1601
41,0.9690976024188724,0.046686375513999505,0.12845665821805596,0.9633083572739471,0.9432653932037499,1.0,1.0,0.9199069174539614,0.8532846133339496,0.0,1.0,0.8568842972132863,8.845463803038001,1700
42,0.9690976024188724,0.04667953251264108,0.12845665821805596,0.9633083572739471,0.9432653932037499,1.0,1.0,0.9059806339935936,0.8456637805207983,0.0,1.0,0.8571671891964114,10.926278011873364,1701
43,0.9619247466398718,0.04602586435049674,0.14404616691172123,0.9631272119724903,0.9349671991509002,0.0,1.0,0.9029829756296845,0.8558582148763181,0.0,0.0,0.8482956639743297,10.89847160410136,1800
44,0.9618096079065337,0.04601949178345577,0.14642685325816274,0.9623787834928439,0.9344641643310134,0.0,1.0,0.9029829756296845,0.8558582148763182,0.0,0.0,0.8478259543043549,9.92505457997322,1801
45,0.9618096079065337,0.0454095825775839,0.14642685325816274,0.9623787834928439,0.9344641643310134,0.0,1.0,0.895563937250125,0.8614311701279778,0.0,0.0,0.8501230419428183,12.741709724068642,1900
46,0.9618096079065337,0.045403625269147756,0.14642685325816274,0.9623787834928439,0.9344641643310134,0.0,1.0,0.8955639372501248,0.8614311701279778,0.0,0.0,0.849677017261841,13.170132466126233,1901
47,0.9608292642525678,0.044832469374059575,0.15702036023139954,0.9590595633280151,0.9516895833367356,1.0,1.0,0.8978460377447799,0.8702627300957003,0.0,0.0,0.842650162959374,9.872405668720603,2000
48,0.17402029455815674,0.1337480609952844,0.003334237728267908,1.0542058719638931,1.0780894488906148,0.0,0.0,,,0.0,0.0,,,0
49,0.22167190440084872,0.1277886208492545,0.0033196681179106236,1.0567608008194187,1.0664210667212621,0.0,0.0,,,0.0,0.0,,,1
50,0.3381415923995383,0.11547005383792518,0.003498978912830353,1.2143634199618478,1.0113702424949924,0.0,0.0,,,0.0,0.0,,,4
