,Unnamed: 0,obj_values,MRO_obj_values,SAA_obj_values,epsilon,online_time,MRO_time,SAA_time,MRO_mean_val,MRO_square_val,MRO_sig_val,SAA_mean_val,SAA_square_val,SAA_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,SAA_worst_values,worst_times,MRO_worst_times,SAA_worst_times,worst_values_regret,MRO_worst_values_regret,SAA_worst_values_regret,worst_times_regret,MRO_worst_times_regret,SAA_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1,SAA_eval0,SAA_eval1,SAA_satisfy0,SAA_satisfy1,SAA_worst_satisfy0,SAA_worst_satisfy1
0,0.0,-0.029954560071196474,-0.029954560071200776,-0.05878471958333878,0.0184536166918117,0.04617141677026365,0.0415251905,0.0021935725,0.0,2.8776141197392944e-34,9.965176502715436e-21,0.0,2.8776141197392944e-34,5.344857649401787e-29,0.0,2.8776141197392944e-34,9.9651765027062e-21,-0.029954561891623523,-0.0299545618916259,0.004597457434581175,0.000221908092498725,0.000126302242279025,0.00014758110046380002,0.0,0.0,0.0,2.1696090698242188e-05,1.883506774902344e-05,1.7940998077392578e-05,0.0,0.09690045260313762,5.561189068276073e-09,-0.0029165729785206253,-0.003754900383198175,0.0,0.0,-0.0029165729785208504,-0.0037549003831989745,0.0,0.0,0.0,0.0,0.0,0.0,0.030373324014073846,0.028064778643385725,0.0,0.0,0.0,0.0
1,1.0,-0.024031999189320825,-0.024031999189321373,-0.050511227759490476,0.0182861565352365,0.04667192069287108,0.0461453585,0.0024843687500000003,3.104408582051595e-10,3.0909235949900783e-34,1.6458968274554968e-26,3.104408582051595e-10,3.0909235949900783e-34,5.416919251872991e-28,1.370352246603958e-09,2.398011766449412e-34,8.888086549266517e-27,-0.024032000374751276,-0.02403200037475165,0.00117746261098745,0.00021541118621825,0.000132858753204275,0.00016200542449945,-0.020873819395060975,-0.02087381939506095,0.013333310560553825,0.0001447200775146,0.00011646747589104999,0.000138342380523675,1.0,0.14115315016769614,0.12415604295682035,-0.015789998602579576,-0.015789998672564427,0.0,0.0,-0.015789998602568325,-0.01578999867255415,0.0,0.0,0.0,0.0,0.0,0.0,0.009215654623709074,0.0097647634438068,0.0,0.0,0.0,0.0
2,2.0,-0.020215735930037875,-0.020215735930033202,-0.04404561198892222,0.0179191691968152,0.0741936280964355,0.07505828875,0.00323174775,1.655684577094184e-09,3.602233408413621e-34,3.397988486130779e-27,1.655684577094184e-09,3.602233408413621e-34,4.838886743322117e-20,1.655684577094184e-09,1.5986745109662747e-34,3.6772161149872183e-28,-0.020215737791653674,-0.02021573779165195,0.002157356755599425,0.00028121471405025,0.000182688236236475,0.0002198219299316,-0.0157899990049122,-0.015789999004902126,0.019077167383074876,0.000197947025299,0.00015890598297115,0.00018656253814695,4.0,0.1226709855379714,0.14887928199307077,-0.015789999455172874,-0.01578999911814275,0.0,0.0,-0.015789999455171,-0.01578999911813235,0.0,0.0,0.0,0.0,0.0,0.0,0.00586852273383285,0.005767063389949675,0.0,0.0,0.0,0.0
3,3.0,-0.019255579506304826,-0.019255579506303,-0.04141359170293822,0.0178250187626749,0.08253968787347406,0.0808661635,0.0035616055,1.4901161193847655e-09,3.781949520393476e-34,6.806987235258404e-27,1.4901161193847655e-09,3.781949520393476e-34,1.3409925106356394e-20,1.5672694076547574e-09,1.4388070598696472e-34,3.57105070315307e-28,-0.019255581945742974,-0.0192555819457423,0.00027420793174265,0.0003068447113037,0.000197529792785575,0.0002429485321044,-0.0185144358083986,-0.018514435808407725,0.0056104745298541,0.000216424465179425,0.0001757144927978,0.000202596187591525,5.0,0.1148499631196641,0.14761509758298275,-0.015789999417031853,-0.01578999937582655,0.0,0.0,-0.015789999417031277,-0.015789999375821574,0.0,0.0,0.0,0.0,0.0,0.0,0.0030178775305252747,0.0002128312147824,0.0,0.0,0.0,0.0
4,4.0,-0.016980254903327927,-0.01698025490332815,-0.038307510482158476,0.0175276460217592,0.1210075928865966,0.12105106575,0.004708587,1.87210044316222e-09,3.858220776020681e-34,1.9855918448823742e-27,1.87210044316222e-09,3.858220776020681e-34,3.035287336975407e-20,2.1153655084929914e-09,1.0277193284783193e-34,3.666805798423157e-28,-0.01698025595864145,-0.016980255958641523,-0.001386655000837425,0.000388801097869825,0.000273048877716,0.00032407045364377503,-0.015789999275702973,-0.015789999275710873,0.0080692180522773,0.0002915859222412,0.00025022029876705,0.0002775192260742,9.0,0.09267190198142033,0.12761934864541466,-0.015789999538821875,-0.015789999478733524,0.0,0.0,-0.015789999538823228,-0.015789999478731175,0.0,0.0,0.0,0.0,0.0,0.0,-0.00547408616693965,-0.00444139116498095,0.0,0.0,0.0,0.0
5,5.0,-0.015789999493344125,-0.015789999493341547,-0.03489299811917183,0.0174672860603206,0.12725508406335448,0.126045618,0.0047854512499999995,2.059924838700706e-09,4.0763679527918375e-34,9.290968624993189e-28,2.059924838700706e-09,4.0763679527918375e-34,3.7503526666379456e-20,2.2439991200796607e-09,9.592047065797649e-35,2.6811661356170028e-28,-0.015789999579116174,-0.015789999579112222,0.000733212407108375,0.000397682189941325,0.00028985738754265,0.000338375568389875,-0.015789999453574875,-0.015789999453574875,0.002354804768457075,0.0003120899200439,0.00026535987854,0.00029325485229490003,10.0,0.08637618463973783,0.1238465679824354,-0.015789999640835148,-0.015789999626888,1.0,0.25,-0.015789999640835224,-0.01578999962688785,1.0,0.25,1.0,0.25,1.0,0.25,-0.006809505230004075,-0.004746039218594275,0.0,0.0,0.0,0.0
6,6.0,-0.01578999947662735,-0.015789999505063428,-0.0337907133658935,0.0172620478295848,0.12521272697378538,0.1285165253643188,0.006499872129699651,0.06596296546150213,0.01358524090962075,0.00035352732285084997,0.06596296546150213,0.01358524090962075,0.0010144276255528249,0.08102779468140525,0.019718068279632225,0.0005619623725103,-0.015789999562316123,-0.015789999576103626,0.00273192921598265,0.00047194957733145,0.000386178493499725,0.000406324863433775,-0.01578999941200205,-0.015789999411992175,0.0024815981713069996,0.000379800796508725,0.00034224987030025,0.000365197658538725,14.0,0.0682317705887395,0.10768018367439419,-0.015789999590624777,-0.015789999587063574,1.0,1.0,-0.015789999582492602,-0.015789999586156275,1.0,1.0,1.0,1.0,1.0,1.0,-0.009338540336489676,-0.010469300773988475,0.0,0.0,0.0,0.0
7,7.0,-0.015789999459907875,-0.0157899994615119,-0.0332391252119594,0.0172178331866346,0.12451436401422113,0.12812983040838619,0.0065233077976684,0.07582225631578672,0.016356942941049352,0.000337490913259225,0.07582225631578672,0.016356942941049352,0.00117628632285675,0.09271516084551955,0.02190526126836775,0.0007304704281998,-0.01578999954452815,-0.01578999954974935,0.003592370611053175,0.000491917133331275,0.00040578842163079996,0.00043261051177975003,-0.01578999952206285,-0.015789999553433826,0.0034672211134841,0.00040376186370845,0.00038605928421017505,0.00038170814514152496,15.0,0.06410338425678393,0.1147104526751277,-0.015789999592887675,-0.015789999590855128,1.0,1.0,-0.015789999576834322,-0.01578999957339105,1.0,1.0,1.0,1.0,1.0,1.0,-0.0076455155141025005,-0.008005262730332726,0.0,0.0,0.0,0.0
8,8.0,-0.01578999946059845,-0.0157899992925526,-0.03348617357563882,0.0170615873357821,0.1288920172189941,0.12553380690090934,0.0067222872927246,0.11987686350430667,0.030772088050452825,0.00077936374935795,0.11987686350430667,0.030772088050452825,0.0019399180267519,0.14155632501037305,0.04101429621589555,0.001465433157222275,-0.01578999956045345,-0.015789999505976725,0.0043223202147582,0.000557124614715525,0.00047433376312255003,0.0004955530166625501,-0.015789999468265897,-0.015789999512307726,0.00623039297436755,0.000470101833343425,0.00046032667160025,0.000459849834442125,19.0,0.05304571920299765,0.10902543278566643,-0.015789999623971797,-0.015789999624238098,1.0,1.0,-0.015789999631439202,-0.015789999612337374,1.0,1.0,1.0,1.0,1.0,1.0,-0.0080597907464189,-0.00860124162439,0.0,0.0,0.0,0.0
9,9.0,-0.0157899994013445,-0.01578999933980585,-0.032270313511518274,0.0170267984504156,0.12621928710409544,0.1286582546911621,0.0068735837033691,0.12733487118202827,0.03403391868574283,0.0010945800580902248,0.12733487118202827,0.03403391868574283,0.001943463446784625,0.14967394080720725,0.0442367586781683,0.001512989100580775,-0.015789999511411548,-0.015789999495926625,0.004239787753859775,0.0005836486816406,0.0004975795745849,0.0005124211311339751,-0.01578999956100135,-0.015789999505976725,0.005495867843560775,0.0004937648773192999,0.000478923320770225,0.000483810901641775,20.0,0.05084289076646732,0.11637915109469882,-0.015789999570622902,-0.01578999960481675,1.0,1.0,-0.015789999608832324,-0.015789999611766827,1.0,1.0,1.0,1.0,1.0,1.0,-0.009751376570634001,-0.0103791521992296,0.0,0.0,0.0,0.0
