,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0.1188825628690714,0.1188825633434662,0.054485755041330214,1573.6681364316028,1301.8471790445037,1.2718936660785582e-09,5.560371132717587e-35,1.122755020490603e-19,1.2718936660785582e-09,5.560371132717587e-35,1.1227534670016313e-19,0.11888256337635299,0.11888256336562994,0.00044538103975355625,8.516991510987282e-05,0.0,0.0,8.077011443674564e-05,0.00013316981494426727,0,0.28876381802125617,0.21794302143721453,0.029978789896937048,0.034164724517558066,1.0,1.0,0.02997874755909478,0.03416466967570231,1.0,1.0,1.0,1.0,1.0,1.0
1,0.1165940347967345,0.1165940347833167,0.05350136333298797,1208.0054355172906,1258.7433677406516,1.0599113883987985e-09,4.983352179967619e-35,1.8924689504006888e-19,1.0599113883987985e-09,4.633642610597989e-35,9.377761466110256e-20,0.11659403439726498,0.11659403439475086,0.00011486001312732697,7.945997640490532e-05,0.11664180005651183,0.11664178641770469,7.618009112775326e-05,7.504993118345737e-05,1,0.25272552218437117,0.2190512036907496,0.030374881737479247,0.034640045023435546,1.0,1.0,0.030374882439725276,0.03464004562654169,1.0,1.0,1.0,1.0,1.0,1.0
2,0.10375172873894403,0.10310946803471668,0.04286903475965834,1932.7823213317897,1992.6883673658594,0.07643189444409243,0.007083398921708519,0.001964181588203697,0.08415730038781676,0.008546776070333516,0.0021060561897351493,0.1071898150216527,0.1067323313306344,0.00013146991841495037,0.00010912003926932812,0.131300006929188,0.13130000593765345,0.00010675005614757538,0.0001025910023599863,50,0.020744645786320823,0.01882145932968664,0.01297875338793765,0.015668330359143886,1.0,1.0,0.01503320871883318,0.01753651970373762,1.0,1.0,1.0,1.0,1.0,1.0
3,0.05559238092366456,0.05500489959650344,0.021395930357357366,1284.6670661852695,1149.978739121696,0.07781891723726475,0.007352515739619284,0.0020985993502377564,0.08510122775272362,0.008660371554588495,0.0021391585951963167,0.05897950226922395,0.060195316857016366,0.00017044087871909142,0.00012501003220677376,0.05898080655087369,0.05858829650037868,0.00011382997035980225,0.00010927999392151833,51,0.020756733380870435,0.01887192247383934,0.014576719339880828,0.018668667159012938,1.0,1.0,0.01504997474011027,0.017591854494466347,1.0,1.0,1.0,1.0,1.0,1.0
4,0.051671408136503304,0.05244823357069711,0.02009236451028441,1093.9018985382281,1103.6452688018326,0.09568531100773676,0.010464423803353782,0.0021624145188017026,0.09953744374815637,0.011111620855544714,0.00251908401119182,0.05645372008018908,0.05548592263128118,0.00019243103452026844,0.00014474103227257729,0.05718705522673105,0.05823671925138953,0.00014297105371952057,0.0001366198994219303,100,0.011239304213843919,0.010242457862292245,0.012334065161706995,0.01275799547472908,1.0,1.0,0.013943356737901274,0.01665977067190295,1.0,1.0,1.0,1.0,1.0,1.0
5,0.03475772540679059,0.03554458121517042,0.012545830309826025,445.8509288181085,1542.748326646397,0.09561209999096258,0.010438306599017195,0.002163531760866915,0.09943717441086758,0.011086485067861128,0.00251263911490296,0.039484048758468324,0.038571461338358815,0.00021839002147316933,0.00019126106053590775,0.03949850114826783,0.03855862301640019,0.00015979097224771976,0.0001408602111041546,101,0.011302853970094012,0.010313482789043794,0.012355436239479451,0.012776524350070387,1.0,1.0,0.013962268087939872,0.01669338606521602,1.0,1.0,1.0,1.0,1.0,1.0
6,0.03412114641979854,0.03488273879121656,0.012078050075206244,2000.39279238577,429.5189839818049,0.09973721147064338,0.011057163368493146,0.0022918911181145866,0.10260990068855626,0.01154208307583106,0.0022697311447877535,0.038427109429149314,0.039135612151316515,0.00019795098342001438,0.0001913909800350666,0.04053449903252469,0.038414868255506024,0.0001873199362307787,0.00017336010932922363,150,0.007808693655341358,0.007137448354191325,0.012272802897541894,0.012327911468516462,1.0,1.0,0.011717321099964276,0.012289640824598484,1.0,1.0,1.0,1.0,1.0,1.0
7,0.028680644925738113,0.029451967655941803,0.009656228248518056,432.4940492643509,240.03770778980106,0.09966581528880132,0.011039075180461983,0.002288074493448359,0.10253761726391841,0.011521593324694003,0.002260992405161046,0.03296316711909315,0.03370663890245228,0.00022357096895575523,0.00019667018204927444,0.03296094930556216,0.03367857158595016,0.00018092081882059574,0.00019113998860120773,151,0.007868507221955222,0.007201346385652787,0.012264127917083764,0.012320421692139538,1.0,1.0,0.011741317644163071,0.012311612453562715,1.0,1.0,1.0,1.0,1.0,1.0
8,0.027845096470651684,0.027965110034927836,0.009396034366207905,317.6238010940142,266.4881326435134,0.10268130532213705,0.011480584662659169,0.002295496856849163,0.10497539691341462,0.012016401657161368,0.002376142234349566,0.03217339539579214,0.03263597193684937,0.0002665210049599409,0.00023609003983438015,0.032216156720782846,0.033114016867687085,0.000233969883993268,0.0002155001275241375,200,0.006056640811777296,0.005561292885404793,0.011984433571952988,0.01301861051644782,1.0,1.0,0.011777532760420201,0.012258276416331471,1.0,1.0,1.0,1.0,1.0,1.0
9,0.02572257118569865,0.02584605480984862,0.008452316870990228,225.0357336916495,106.32082844362594,0.10279507815178104,0.011498245943262885,0.002284668703485113,0.10509627853916441,0.012042291396043108,0.0023707106495886882,0.030023040070558074,0.030489775293638104,0.00026079011149704456,0.00023078010417521,0.0300300836895697,0.030494359242502073,0.00021940097212791443,0.0002525199670344591,201,0.0061060176620486035,0.0056131484229822145,0.011992742470687663,0.013014786286832747,1.0,1.0,0.011794226027731084,0.012263959484285238,1.0,1.0,1.0,1.0,1.0,1.0
10,0.024986902991304835,0.025460816327180502,0.00827386583012636,208.5389513883274,137.41158439894207,0.10461033279686817,0.011911204945429596,0.002344114090748427,0.1072376019529075,0.012560429430822454,0.002506936496624707,0.030157676062893837,0.029968075244138602,0.00028230086900293827,0.0002571200020611286,0.02959714233632884,0.029997746494470512,0.00024160114116966724,0.00025693001225590706,250,0.005138178203810587,0.004593622701698722,0.012020759693971405,0.012950089959346968,1.0,1.0,0.012512707062025919,0.011802394359165507,1.0,1.0,1.0,1.0,1.0,1.0
11,0.021886729605803124,0.022362202487115786,0.006892190129982211,142.76852596574463,163.6298141067382,0.10498657740980351,0.012016635253453076,0.0023626154058055226,0.10752227373450446,0.012607068985276434,0.0025127684766969153,0.0270367348676789,0.026841850283874435,0.0002858100924640894,0.00024026096798479557,0.02703780934710484,0.026852567333975556,0.00024046003818511963,0.00023817992769181728,251,0.005167970585762459,0.004625602634380711,0.01204248060554638,0.012939803833224302,1.0,1.0,0.012524930606394823,0.011801037569407057,1.0,1.0,1.0,1.0,1.0,1.0
12,0.02152961945156446,0.022359268918723287,0.006772535062340126,189.82590816752054,34.74928188207559,0.10652863731244756,0.012263745076255186,0.0024962486369790354,0.10956901912213927,0.0130488568117209,0.002451907711445774,0.027004109772187923,0.027011038881025067,0.0003068111836910248,0.00027108006179332733,0.02738738241979419,0.02683265816942801,0.00029748096130788326,0.0002751699648797512,300,0.004378674917545343,0.003934774127821648,0.011953334964935773,0.012498244331340756,1.0,1.0,0.012003784887380811,0.013145150002759487,1.0,1.0,1.0,1.0,1.0,1.0
