,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,0.0,-0.05876263130029105,-0.0564834664555441,0.0006458765842134,0.054962556249999996,0.029513351386576077,0.029138976040658526,0.0,0.0,0.030373324014073798,0.02806477864329645,0.0,0.0,-0.058784719582302074,0.00229368625,0.0
1,1.0,-0.05048274456880308,-0.04867135132416345,0.0006400154787332,0.06462997350000001,0.008758015063707526,0.009316319565820599,0.0,0.0,0.0092156546236951,0.009764763443802026,0.0,0.0,-0.05051122774269753,0.0025732489999999997,1.0
2,2.0,-0.044005645794211526,-0.04241947576849968,0.0006271709218885,0.09719362275,0.0056477510780185,0.004948938197727225,0.0,0.0,0.005868522734014425,0.005767063389961475,0.0,0.0,-0.0440456119840215,0.003510886,4.0
3,3.0,-0.0413081565093201,-0.03973107427020635,0.0006238756566936,0.1155293025,-0.0007272133314145499,-0.001151939074660675,0.0,0.0,0.0030178775305385,0.0002128312148021,0.0,0.0,-0.04141359165720153,0.003718862,5.0
4,4.0,-0.04049076237003435,-0.03696495768131708,0.0006134676107615,0.17884661925,-0.006363931450246675,-0.005254012886448725,0.0,0.0,-0.005474086166926824,-0.0044413911650473,0.0,0.0,-0.0383075104767491,0.0047906879999999995,9.0
5,5.0,-0.03691903732547875,-0.03352090938136185,0.0006113550121112,0.19314742025,-0.006673728554583025,-0.005617796366398449,0.0,0.0,-0.00680950522999395,-0.004746039218594125,0.0,0.0,-0.0348929980603576,0.00502142175,10.0
6,6.0,-0.03438185889714258,-0.02981302603853245,0.0006041716740354,0.25795881924999997,-0.010558808856541825,-0.010588757420540225,0.0,0.0,-0.010049519337033175,-0.009921774699396325,0.0,0.0,-0.031194368831779427,0.00588275975,14.0
7,7.0,-0.03406316377492845,-0.029902520651525752,0.0006026241615322,0.26812388075,-0.010320159519547775,-0.0107524585315307,0.0,0.0,-0.0097090427173573,-0.010816708067101501,0.0,0.0,-0.0312641136798036,0.0060880915,15.0
8,8.0,-0.032500677490127326,-0.028514570132587125,0.0005971555567523,0.33718034175,-0.0125783816952234,-0.013037742538573375,0.0,0.0,-0.0118410070979146,-0.011364018699682274,0.0,0.0,-0.029761125016766574,0.007532391,19.0
9,9.0,-0.03240283196827992,-0.0276509966838959,0.0005959379457645,0.37066618925,-0.01302489279095705,-0.012739504168856799,0.0,0.0,-0.012019396394862375,-0.011770413400052176,0.0,0.0,-0.0288388919273918,0.007484924,20.0
10,10.0,-0.03240283196827992,-0.0276509966838959,0.0005905300160685,0.37066618925,-0.01302489279095705,-0.012739504168856799,0.0,0.0,-0.01342017125075815,-0.01306736785202785,0.0,0.0,-0.028611889247060575,0.0090840955,25.0
11,11.0,-0.03240283196827992,-0.0276509966838959,0.000589562640557,0.37066618925,-0.01302489279095705,-0.012739504168856799,0.0,0.0,-0.01391613908105105,-0.013067366888119025,0.0,0.0,-0.028652328402820053,0.0092741485,26.0
12,12.0,-0.03240283196827992,-0.0276509966838959,0.0005729014290247,0.37066618925,-0.01302489279095705,-0.012739504168856799,0.0,0.0,-0.0168019588799335,-0.016825532502472526,0.0,0.0,-0.025531791010444775,0.01789139,50.0
