,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_eval3,DRO_eval4,DRO_satisfy1,DRO_satisfy2,DRO_satisfy3,DRO_satisfy4,SA_eval1,SA_eval2,SA_eval3,SA_eval4,SA_satisfy1,SA_satisfy2,SA_satisfy3,SA_satisfy4,SA_obj_values,SA_time,SA_tau,t
0,-0.004197879516164532,0.0024503579421669367,0.0029205978061531165,0.04523714992683381,0.03337994925130093,0.03536939445570189,0.03516672541262241,0.0337551374984454,0.0,0.0,0.0,0.0,0.036588053009268276,0.03709810978822088,0.03817541521035382,0.03615315615406751,0.0,0.0,0.0,0.0,-0.005814828512756411,0.14652791095431894,-0.005814828512756411,0
1,-0.004198704623968774,0.0024301793445210477,0.0029117364774189553,0.14739456702955067,0.033380669755047325,0.03536927623965813,0.035167542066425306,0.03375514892335018,0.0,0.0,0.0,0.0,0.035842494822368114,0.03657975888791015,0.037447998012969476,0.03531493535630159,0.0,0.0,0.0,0.0,-0.0054366183452133595,0.03659098199568689,-0.00543661834521336,1
2,-0.00246032495577622,0.004409674654538125,0.0029042653096172824,0.424137900932692,0.031612588552891834,0.03387870245468608,0.03342144706064674,0.03185764633701028,0.0,0.0,0.0,0.0,0.03604071564102931,0.03779505494772024,0.038321512990805044,0.035963815347485724,0.0,0.0,0.0,0.0,-0.003824251763161364,0.04349530802574009,-0.0038242517631613656,2
3,-0.0024613437353026217,0.004394353887562991,0.0028978089867745366,0.19896878802683204,0.03161453514215254,0.033880314831155646,0.03342372421611224,0.03185928039047091,0.0,0.0,0.0,0.0,0.03604071564102929,0.03779505494772024,0.038321512990805044,0.035963815347485724,0.0,0.0,0.0,0.0,-0.003824251763161364,0.04807386908214539,-0.003824251763161365,3
4,-0.002462092380192016,0.004380907679685529,0.002892126020920682,0.35158280096948147,0.031615953909799446,0.033881486686531855,0.03342538551093212,0.03186048266500061,0.0,0.0,0.0,0.0,0.03604071564102929,0.03779505494772024,0.038321512990805044,0.035963815347485724,0.0,0.0,0.0,0.0,-0.0038242517631613643,0.060884863953106105,-0.003824251763161365,4
5,-0.0014915192759956206,0.005564869907506306,0.002887051879194266,0.12373050104361027,0.023968792053484084,0.02557295287196361,0.02520910008246721,0.024606169948056703,0.0,0.0,0.0,0.0,0.027784509920422872,0.02942561171423313,0.02929497416559846,0.02829431494223125,0.0,0.0,0.0,0.0,-0.0018044027542436405,0.10405063000507653,-0.0018044027542436414,5
6,-0.0016440079167573266,0.005515298582029884,0.002882469429213779,0.0983962519094348,0.024430603760197546,0.026060335506040255,0.025688298452192282,0.02506640413738368,0.0,0.0,0.0,0.0,0.027784509920422872,0.02942561171423313,0.02929497416559846,0.02829431494223125,0.0,0.0,0.0,0.0,-0.0018044027542436405,0.05455528094898909,-0.0018044027542436412,6
7,-0.001775029920421209,0.005461654738581636,0.002878292331501591,0.203320377971977,0.024841896275486875,0.02649691722082867,0.026123534032399306,0.025474995401606092,0.0,0.0,0.0,0.0,0.027784509920422872,0.02942561171423313,0.02929497416559846,0.02829431494223125,0.0,0.0,0.0,0.0,-0.00180440275424364,0.08343657304067165,-0.0018044027542436414,7
8,-0.00024058486751872104,0.006421559042191057,0.002874455119716028,0.39914054598193616,0.021817711872594923,0.02381381790956236,0.02290818182781293,0.022693350938740926,0.0,0.0,0.0,0.0,0.020831644487347423,0.022418129867712258,0.02177051014400737,0.021665500457732217,0.0,0.0,0.0,0.0,-0.0006645652490679245,0.05367603607010096,-0.0006645652490679252,8
9,-0.00024056308661940407,0.006412178871334595,0.002870906977381229,0.2573310360312462,0.021817635989638557,0.02381372739748817,0.02290809880882823,0.02269326627319518,0.0,0.0,0.0,0.0,0.021725025309068106,0.023469885719987375,0.022647491017319107,0.022617768046709463,0.0,0.0,0.0,0.0,-0.0004991271551538925,0.17469985806383193,-0.0005113115185725587,9
10,-0.00024058663888418982,0.006403457114198823,0.0028676076727132647,0.30283884704113007,0.02181772040932326,0.023813828083310416,0.022908191130361587,0.02269336031624801,0.0,0.0,0.0,0.0,0.021725025309068106,0.023469885719987364,0.022647491017319103,0.02261776804670946,0.0,0.0,0.0,0.0,-0.0004999394460484706,0.16866904799826443,-0.0005113115185725582,10
11,0.0007467030037307652,0.007301000307486513,0.0028645248117312497,0.06534818292129785,0.0185238765043513,0.01970784605352916,0.01951515543482314,0.01897161672807548,0.0,0.0,0.0,0.0,0.018770582628085085,0.020008083977508907,0.01976885898751529,0.019255311309469277,0.0,0.0,0.0,0.0,0.0007269248757317537,0.09176526800729334,0.0005729748671727936,11
12,0.0007466997578765833,0.0072943833175569016,0.0028616319279206773,0.10239433904644102,0.018523880610685908,0.019707850893529392,0.01951515987225732,0.0189716212591072,0.0,0.0,0.0,0.0,0.01877058262808508,0.020008083977508907,0.01976885898751529,0.019255311309469274,0.0,0.0,0.0,0.0,0.000717868992875344,0.1063552648993209,0.0005729748671727937,12
13,0.003517609131960805,0.011610259366262938,0.0028589071203075273,0.13266312004998326,0.017555806696500496,0.018895095620438576,0.018777582699312505,0.01843929531176408,0.0,0.0,0.0,0.0,0.020497811292568394,0.022109193277339203,0.021656835070858443,0.02116653023258092,0.0,0.0,0.0,0.0,0.004244579858793768,0.06579619599506259,0.0014567850830830295,13
14,0.0038415746499353563,0.011646702639206407,0.002856332061303071,0.3800776290008798,0.017650444546873995,0.018968988984974147,0.01887303687671516,0.01853560985986058,0.0,0.0,0.0,0.0,0.020249647299936367,0.021893691669355182,0.021341063279277223,0.0207646856342151,0.0,0.0,0.0,0.0,0.004327673807879173,0.14631671900860965,0.0011959778305812132,14
15,0.0026830788473801354,0.01157949603099501,0.002853891260069708,0.1574546229094267,0.017548463622189103,0.01895347305336494,0.01863861809383091,0.01796957730298528,0.0,0.0,0.0,0.0,0.02025586369750554,0.021823236708233214,0.021328381633282902,0.02085362418321398,0.0,0.0,0.0,0.0,0.004232590747503604,0.07278120203409344,0.0016424621557960672,15
16,0.002687537196605616,0.011489784113119628,0.0028515715063222443,0.20869026402942836,0.017538518338490947,0.018949942072862342,0.018638959460946083,0.017976965616916245,0.0,0.0,0.0,0.0,0.020255863697505545,0.021823236708233214,0.02132838163328291,0.020853624183213987,0.0,0.0,0.0,0.0,0.004109251290755627,0.07763807498849928,0.001642462155796068,16
17,0.002694365822764208,0.011407134727775645,0.0028493614440164307,0.2978973250137642,0.01752838311090126,0.018944464516716955,0.01863738491611948,0.017981849763072457,0.0,0.0,0.0,0.0,0.02025586369750554,0.02182323670823321,0.021328381633282902,0.020853624183213983,0.0,0.0,0.0,0.0,0.003997124511893828,0.06568065600004047,0.0016424621557960676,17
18,0.002653480015763552,0.01133036833251641,0.0028472512401588267,0.5001588549930602,0.01754647583373648,0.018971230814699373,0.018663374960392224,0.01801608796041633,0.0,0.0,0.0,0.0,0.02025586369750554,0.02182323670823321,0.021328381633282902,0.02085362418321398,0.0,0.0,0.0,0.0,0.0038947478877156645,0.05161508300807327,0.0016424621557960676,18
