,obj_values,MRO_obj_values,cluster_SAA_obj_values,epsilon,online_time,MRO_time,cluster_SAA_time,MRO_square_val,MRO_sig_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1,cluster_SAA_eval0,cluster_SAA_eval1,cluster_SAA_satisfy0,cluster_SAA_satisfy1
0,0.6747084859319017,0.6747084859318995,0.0,0.3389133250039704,0.004762080032378435,0.0030662668868899345,0.0010957885533571243,2.260684404427965e-32,0.0,2.260684404427965e-32,4.4408920985006264e-17,0.6747084859319017,0.6747084859318995,2.0503997802734375e-05,1.1920928955078125e-05,1.0,1.0,1.5735626220703125e-05,1.0967254638671875e-05,0,1.0871975340568134,0.0,1.0568765962861064,1.1920673735425742,0.0,0.0,1.0568765962861069,1.1920673735425746,0.0,0.0,0.0,0.0,0.0,0.0,2.7050092141492974,2.6333422207398858,0.0,0.0
1,0.7885541146684194,0.7885541146684194,0.0,0.337679751340865,0.002983114682137966,0.0030217869207262993,0.0014749281108379364,7.103252185936102e-32,0.0,1.8839036703566374e-32,0.0,0.7885541146684194,0.7885541146684194,2.3365020751953125e-05,1.1920928955078125e-05,0.8751313578526869,0.8751313578526876,1.5974044799804688e-05,1.0251998901367188e-05,1,1.627451158261595,1.366082708128247,1.0123440036259357,1.1596753432061955,0.0,0.0,1.0123440036259357,1.1596753432061953,0.0,0.0,0.0,0.0,0.0,0.0,2.7050092141492974,2.6333422207398858,0.0,0.0
2,0.7630051626805818,0.7630051626805819,0.0,0.33495247729348543,0.0033886651508510113,0.0034206961281597614,0.0015849778428673744,8.897650059327594e-32,0.0,1.2559357802377583e-32,0.0,0.7630051626805818,0.7630051626805818,3.1948089599609375e-05,1.2874603271484375e-05,0.9796017437439255,0.9796017437439257,1.6689300537109375e-05,1.0728836059570312e-05,4,1.5375748119396726,1.6989014866897736,0.9759057877510727,0.9882952022449413,0.0,0.0,0.9759057877510727,0.9882952022449413,0.0,0.0,0.0,0.0,0.0,0.0,2.7050092141492974,2.6333422207398858,0.0,0.0
3,0.782892077778663,0.7828920777786641,0.0,0.33424740510750256,0.0036679599434137344,0.0034650047309696674,0.001640878152102232,1.021163039225993e-31,1.1102230246251566e-17,1.1303422022139825e-32,0.0,0.782892077778663,0.7828920777786641,2.3365020751953125e-05,1.239776611328125e-05,0.7981348376238353,0.7981348376238352,1.6927719116210938e-05,1.1920928955078125e-05,5,1.3863887762473388,1.5982745625131853,0.9698894471153738,1.008368274011723,0.0,0.0,0.9698894471153742,1.0083682740117235,0.0,0.0,0.0,0.0,0.0,0.0,2.7050092141492974,2.6333422207398858,0.0,0.0
4,0.9147246253286493,0.915130601087264,9.953723669053128e-17,0.3272051152083444,0.003948093857616186,0.005836250260472298,0.006241029594093561,2.315707517941684,0.09752439355951159,3.9129680745466024,0.08909687819228143,0.968444671210747,0.9566799430618016,2.5987625122070312e-05,1.3113021850585938e-05,1.0303419808596401,1.030341980859641,1.7881393432617188e-05,1.1205673217773438e-05,24,0.5555071935824516,0.6636503416839065,1.030839846846038,1.062883879037102,0.0,0.0,1.0322356823150765,1.0728124851073972,0.0,0.0,0.0,0.0,0.0,0.0,3.112459247578511,2.848215184500201,0.0,0.0
5,0.9275583934923379,0.9180047540658104,9.62193288008469e-17,0.32698333518127576,0.004037446808069944,0.003848737571388483,0.004606337286531925,2.4818019967674094,0.10725601627464934,3.9447256250109035,0.08991264993686367,0.9794877711783656,0.9711515538083185,3.266334533691406e-05,1.2874603271484375e-05,0.9794877711783656,0.9711515538083184,2.09808349609375e-05,1.1444091796875e-05,25,0.535387185874585,0.6365135830373011,1.030839846846038,1.0628838790371022,0.0,0.0,1.0322356823150765,1.0728124851073975,0.0,0.0,0.0,0.0,0.0,0.0,3.112459247578511,2.848215184500201,0.0,0.0
6,0.9946936094389199,0.8919143447883404,9.25185853854297e-17,0.3231619121242026,0.004113272298127413,0.003991896752268076,0.0044179270043969154,10.428555899941053,0.3791992285467011,8.74335817906771,0.09450236730013192,1.0003378028753063,1.2190366259771148,2.7418136596679688e-05,1.3113021850585938e-05,1.1546845546488618,1.1272244829135265,1.8596649169921875e-05,1.1444091796875e-05,49,0.30359914207434896,0.3394597967599971,1.0493325222936256,1.086323902678968,0.0,0.0,0.9996043140996815,0.9920932078953583,0.0,1.0,1.0,1.0,1.0,1.0,3.112459247578511,2.848215184500201,0.0,0.0
7,0.9675741057039462,0.967882019462539,1.4937546149502104e-16,0.3230433390279182,0.004019392188638449,0.005845440551638603,0.006357479374855757,7.507623834056993,0.12008284906518178,9.513824610486566,0.13758138388110955,1.002864955761929,0.9888983145938668,3.075599670410156e-05,1.33514404296875e-05,0.9845186005097795,1.2052731315113825,1.9550323486328125e-05,1.0967254638671875e-05,50,0.29920387552762445,0.43378446012201793,1.0018311273354936,0.9940973304289925,0.0,0.0,1.0085774272474242,0.9994969468399125,0.0,0.0,1.0,1.0,1.0,1.0,3.6964107666702106,3.447581048306623,0.0,0.0
8,0.9819264934854063,0.9940428922115778,1.0675221390626505e-16,0.31895350394419714,0.0039128270000219345,0.003955030348151922,0.004348330199718475,11.412254473162005,0.11885372298339052,10.90314526295582,0.08517357373194409,0.9968124970768791,1.0133125069244735,2.6702880859375e-05,1.4543533325195312e-05,1.0316314213520137,1.013312506924473,1.9073486328125e-05,1.2159347534179688e-05,99,0.1567366908427946,0.2225185996869183,1.0018311273354936,0.9940973304289926,0.0,0.0,0.9985131178053501,0.9905497583095908,0.0,0.0,1.0,1.0,1.0,1.0,3.6964107666702106,3.447581048306623,0.0,0.0
9,0.9785228333551631,0.9785228333551637,1.057355261547768e-17,0.3188924655867707,0.0038615763187408447,0.005887226667255163,0.006359345745295286,8.44133224264548,0.090126679461352,10.89409675548767,0.08522498907256543,0.9932670654838601,0.9932670654838596,2.9087066650390625e-05,1.3589859008789062e-05,0.9932670654838601,1.0084621229828485,1.9788742065429688e-05,1.1682510375976562e-05,100,0.15520878712055755,0.2594426187594894,0.9985131178053501,0.9905497583095908,0.0,0.0,0.9985131178053501,0.9905497583095908,0.0,0.0,1.0,1.0,1.0,1.0,2.266399958194724,2.3517069618718613,0.0,0.0
